# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 20 K
"k index (irred.)" "branch index" "f (THz)" "1/tau_3ph (THz)"
974 7 18.64376 0.26056
974 8 19.66564 0.18693
974 9 19.94150 0.19662
974 10 20.10180 0.19987
974 11 21.71472 0.15305
974 12 26.19916 0.62510
975 1 3.36379 0.00000
975 2 3.48581 0.00001
975 3 6.15042 0.00028
975 4 7.61500 0.00013
975 5 8.79504 0.00031
975 6 15.00404 0.13583
975 7 18.79360 0.25401
975 8 19.66983 0.18787
975 9 19.93620 0.19653
975 10 20.10054 0.19639
975 11 21.87217 0.16268
975 12 26.10395 0.60417
976 1 3.61978 0.00000
976 2 3.69155 0.00000
976 3 6.43064 0.00035
976 4 7.54611 0.00013
976 5 8.71626 0.00031
976 6 14.72467 0.12305
976 7 18.94119 0.24736
976 8 19.67526 0.18953
976 9 19.92978 0.19667
976 10 20.09575 0.19236
976 11 22.05294 0.17199
976 12 25.99773 0.56445
977 1 3.87548 0.00000
977 2 3.96116 0.00001
977 3 6.73613 0.00045
977 4 7.46513 0.00013
977 5 8.62311 0.00030
977 6 14.41300 0.09145
977 7 19.07963 0.24027
977 8 19.68200 0.19174
977 9 19.92238 0.19771
977 10 20.08708 0.18990
977 11 22.25198 0.18276
977 12 25.88261 0.53222
978 1 4.10991 0.00000
978 2 4.29162 0.00001
978 3 7.06500 0.00058
978 4 7.37271 0.00013
978 5 8.51522 0.00030
978 6 14.07394 0.05521
978 7 19.20530 0.23490
978 8 19.69019 0.19521
978 9 19.91398 0.19847
978 10 20.07458 0.18821
978 11 22.46468 0.20468
978 12 25.75967 0.49546
979 1 4.34696 0.00000
979 2 4.63914 0.00002
979 3 7.26004 0.00013
979 4 7.42493 0.00078
979 5 8.39218 0.00029
979 6 13.71176 0.03783
979 7 19.31710 0.22933
979 8 19.69984 0.19697
979 9 19.90460 0.20023
979 10 20.05836 0.18643
979 11 22.68697 0.22780
979 12 25.62917 0.45795
980 1 4.58715 0.00000
980 2 4.98795 0.00003
980 3 7.14441 0.00011
980 4 7.79673 0.00105
980 5 8.25371 0.00029
980 6 13.33012 0.02747
980 7 19.41531 0.22283
980 8 19.71099 0.19455
980 9 19.89423 0.20675
980 10 20.03855 0.18642
980 11 22.91530 0.24282
980 12 25.49084 0.42756
981 1 4.82807 0.00000
981 2 5.32965 0.00004
981 3 7.01343 0.00010
981 4 8.09587 0.00031
981 5 8.19414 0.00142
981 6 12.93221 0.02063
981 7 19.50111 0.21531
981 8 19.72362 0.19382
981 9 19.88278 0.20522
981 10 20.01531 0.19259
981 11 23.14656 0.22248
981 12 25.34415 0.39374
982 1 5.06715 0.00000
982 2 5.65951 0.00005
982 3 6.86962 0.00008
982 4 7.92732 0.00025
982 5 8.60284 0.00190
982 6 12.52077 0.01573
982 7 19.57603 0.21394
982 8 19.73774 0.19673
982 9 19.87021 0.20293
982 10 19.98890 0.19921
982 11 23.37812 0.23131
982 12 25.18850 0.36317
983 1 5.30225 0.00000
983 2 5.97477 0.00006
983 3 6.71352 0.00006
983 4 7.74043 0.00023
983 5 9.02675 0.00246
983 6 12.09830 0.01235
983 7 19.64156 0.21656
983 8 19.75327 0.20167
983 9 19.85648 0.20779
983 10 19.95940 0.20023
983 11 23.60758 0.25290
983 12 25.02338 0.34049
984 1 5.53141 0.00000
984 2 6.27268 0.00008
984 3 6.54687 0.00006
984 4 7.53717 0.00022
984 5 9.46043 0.00316
984 6 11.66717 0.00983
984 7 19.69873 0.20952
984 8 19.77050 0.21282
984 9 19.84149 0.21759
984 10 19.92699 0.20707
984 11 23.83296 0.25017
984 12 24.84839 0.31467
985 1 5.75305 0.00000
985 2 6.35725 0.00003
985 3 6.56572 0.00012
985 4 7.31763 0.00020
985 5 9.90050 0.00400
985 6 11.22954 0.00786
985 7 19.74718 0.20726
985 8 19.79080 0.21134
985 9 19.82519 0.22101
985 10 19.89192 0.21048
985 11 24.05256 0.24515
985 12 24.66345 0.29121
986 1 5.96581 0.00000
986 2 6.16829 0.00000
986 3 6.83053 0.00017
986 4 7.08200 0.00019
986 5 10.34380 0.00504
986 6 10.78767 0.00630
986 7 19.78318 0.21349
986 8 19.80660 0.21881
986 9 19.81892 0.20691
986 10 19.85486 0.20946
986 11 24.26487 0.25613
986 12 24.46876 0.27272
987 1 3.33255 0.00000
987 2 3.36394 0.00000
987 3 6.02493 0.00034
987 4 7.94438 0.00011
987 5 9.41789 0.00041
987 6 15.57518 0.23050
987 7 18.28923 0.27029
987 8 19.66033 0.17931
987 9 19.98725 0.19251
987 10 20.12795 0.17752
987 11 21.41316 0.16370
987 12 26.26707 0.54262
988 1 3.34658 0.00000
988 2 3.36982 0.00000
988 3 6.06276 0.00034
988 4 7.93820 0.00012
988 5 9.41019 0.00040
988 6 15.54571 0.19770
988 7 18.31210 0.27336
988 8 19.66069 0.17933
988 9 19.98626 0.19287
988 10 20.12992 0.17851
988 11 21.43174 0.17111
988 12 26.25585 0.54207
989 1 3.36310 0.00000
989 2 3.42192 0.00001
989 3 6.17036 0.00035
989 4 7.91968 0.00012
989 5 9.38719 0.00040
989 6 15.45871 0.16215
989 7 18.37764 0.27007
989 8 19.66186 0.17962
989 9 19.98348 0.19340
989 10 20.13499 0.17678
989 11 21.48705 0.16998
989 12 26.22300 0.54738
990 1 3.40285 0.00000
990 2 3.51953 0.00001
990 3 6.33402 0.00036
990 4 7.88892 0.00012
990 5 9.34915 0.00041
990 6 15.31796 0.13920
990 7 18.47759 0.26568
990 8 19.66387 0.18053
990 9 19.97907 0.19527
990 10 20.14093 0.18036
990 11 21.57753 0.16349
990 12 26.17044 0.55157
991 1 3.49477 0.00000
991 2 3.65174 0.00001
991 3 6.53931 0.00039
991 4 7.84605 0.00013
991 5 9.29620 0.00041
991 6 15.12882 0.13232
991 7 18.60092 0.25714
991 8 19.66686 0.18137
991 9 19.97328 0.19630
991 10 20.14527 0.18760
991 11 21.70045 0.16845
991 12 26.10083 0.55090
992 1 3.65051 0.00000
992 2 3.81345 0.00001
992 3 6.77552 0.00043
992 4 7.79119 0.00013
992 5 9.22845 0.00041
992 6 14.89738 0.15057
992 7 18.73664 0.25154
992 8 19.67097 0.18284
992 9 19.96624 0.19617
992 10 20.14620 0.18457
992 11 21.85193 0.17774
992 12 26.01698 0.53063
993 1 3.86708 0.00000
993 2 4.00085 0.00001
993 3 7.03583 0.00051
993 4 7.72445 0.00013
993 5 9.14568 0.00041
993 6 14.62966 0.11869
993 7 18.87538 0.24556
993 8 19.67631 0.18552
993 9 19.95799 0.19618
993 10 20.14258 0.18097
993 11 22.02740 0.18421
993 12 25.92117 0.50838
994 1 4.12601 0.00000
994 2 4.21664 0.00001
994 3 7.31602 0.00062
994 4 7.64642 0.00014
994 5 9.04747 0.00042
994 6 14.33131 0.07998
994 7 19.01035 0.23906
994 8 19.68302 0.19046
994 9 19.94861 0.19715
994 10 20.13403 0.17919
994 11 22.22218 0.19582
994 12 25.81507 0.48195
995 1 4.38105 0.00000
995 2 4.48783 0.00001
995 3 7.54341 0.00020
995 4 7.62768 0.00071
995 5 8.93328 0.00041
995 6 14.00735 0.05152
995 7 19.13728 0.23387
995 8 19.69118 0.19003
995 9 19.93812 0.19865
995 10 20.12060 0.17814
995 11 22.43170 0.21623
995 12 25.69971 0.45398
996 1 4.61590 0.00000
996 2 4.81218 0.00002
996 3 7.44786 0.00013
996 4 7.93704 0.00101
996 5 8.80254 0.00044
996 6 13.66223 0.03665
996 7 19.25387 0.22833
996 8 19.70089 0.18838
996 9 19.92652 0.20272
996 10 20.10243 0.17719
996 11 22.65178 0.23314
996 12 25.57541 0.42313
997 1 4.84833 0.00000
997 2 5.15607 0.00003
997 3 7.33268 0.00011
997 4 8.26995 0.00130
997 5 8.65486 0.00040
997 6 13.29990 0.02719
997 7 19.35940 0.22273
997 8 19.71216 0.18873
997 9 19.91380 0.19803
997 10 20.07983 0.17878
997 11 22.87878 0.26408
997 12 25.44210 0.39262
998 1 5.08073 0.00000
998 2 5.50440 0.00004
998 3 7.20476 0.00010
998 4 8.48751 0.00038
998 5 8.62047 0.00171
998 6 12.92372 0.02085
998 7 19.45410 0.21619
998 8 19.72502 0.18883
998 9 19.89998 0.20004
998 10 20.05300 0.17984
998 11 23.10941 0.24741
998 12 25.29940 0.36430
999 1 5.31163 0.00000
999 2 5.84886 0.00005
999 3 7.06455 0.00009
999 4 8.30491 0.00035
999 5 8.98202 0.00221
999 6 12.53687 0.01629
999 7 19.53873 0.21588
999 8 19.73944 0.19243
999 9 19.88505 0.20141
999 10 20.02221 0.18996
999 11 23.34085 0.25000
999 12 25.14680 0.33912
1000 1 5.53903 0.00000
1000 2 6.18382 0.00006
1000 3 6.91267 0.00007
1000 4 8.10306 0.00032
1000 5 9.35655 0.00282
1000 6 12.14204 0.01299
1000 7 19.61425 0.21439
1000 8 19.75542 0.19900
1000 9 19.86901 0.20557
1000 10 19.98758 0.19556
1000 11 23.57055 0.26723
1000 12 24.98398 0.31991
1001 1 5.76108 0.00000
1001 2 6.50259 0.00008
1001 3 6.75256 0.00006
1001 4 7.88271 0.00029
1001 5 9.74125 0.00356
1001 6 11.74188 0.01048
1001 7 19.68140 0.20980
1001 8 19.77314 0.20336
1001 9 19.85187 0.21276
1001 10 19.94936 0.20717
1001 11 23.79633 0.24464
1001 12 24.81061 0.30000
1002 1 5.97615 0.00000
1002 2 6.56252 0.00003
1002 3 6.82493 0.00013
1002 4 7.64399 0.00025
1002 5 10.13397 0.00446
1002 6 11.33872 0.00849
1002 7 19.73983 0.20873
1002 8 19.79380 0.20459
1002 9 19.83346 0.21388
1002 10 19.90778 0.21217
1002 11 24.01628 0.24824
1002 12 24.62672 0.28338
1003 1 6.18280 0.00000
1003 2 6.37952 0.00000
1003 3 7.11297 0.00019
1003 4 7.38716 0.00022
1003 5 10.53258 0.00556
1003 6 10.93490 0.00688
1003 7 19.78480 0.21394
1003 8 19.81259 0.21699
1003 9 19.82291 0.20338
1003 10 19.86395 0.21063
1003 11 24.22878 0.25876
1003 12 24.43258 0.26949
1004 1 3.68817 0.00000
1004 2 3.76282 0.00000
1004 3 6.69841 0.00054
1004 4 8.12530 0.00012
1004 5 9.87028 0.00055
1004 6 15.43257 0.20816
1004 7 18.30395 0.26441
1004 8 19.66333 0.17508
1004 9 20.01052 0.19304
1004 10 20.15691 0.16016
1004 11 21.42254 0.17596
1004 12 26.12433 0.48354
1005 1 3.70451 0.00000
1005 2 3.76329 0.00000
1005 3 6.73319 0.00054
1005 4 8.11937 0.00012
1005 5 9.86224 0.00055
1005 6 15.40466 0.19690
1005 7 18.32326 0.26907
1005 8 19.66369 0.17503
1005 9 20.00935 0.19344
1005 10 20.15972 0.16189
1005 11 21.43960 0.18216
1005 12 26.11498 0.48447
1006 1 3.73901 0.00000
1006 2 3.78599 0.00000
1006 3 6.83281 0.00055
1006 4 8.10153 0.00012
1006 5 9.83814 0.00055
1006 6 15.32221 0.15920
1006 7 18.37899 0.26528
1006 8 19.66486 0.17559
1006 9 20.00602 0.19350
1006 10 20.16695 0.16063
1006 11 21.49065 0.18157
1006 12 26.08734 0.48391
1007 1 3.77109 0.00000
1007 2 3.86759 0.00002
1007 3 6.98585 0.00056
1007 4 8.07185 0.00013
1007 5 9.79809 0.00055
1007 6 15.18878 0.13565
1007 7 18.46539 0.26156
1007 8 19.66689 0.17648
1007 9 20.00089 0.19455
1007 10 20.17579 0.16540
1007 11 21.57486 0.17736
1007 12 26.04261 0.48623
1008 1 3.83650 0.00000
1008 2 3.98877 0.00002
1008 3 7.17934 0.00059
1008 4 8.03048 0.00013
1008 5 9.74206 0.00056
1008 6 15.00950 0.14261
1008 7 18.57451 0.25386
1008 8 19.66995 0.17828
1008 9 19.99427 0.19522
1008 10 20.18299 0.17707
1008 11 21.69058 0.18288
1008 12 25.98241 0.48402
1009 1 3.95510 0.00000
1009 2 4.13914 0.00002
1009 3 7.40233 0.00065
1009 4 7.97751 0.00013
1009 5 9.66990 0.00056
1009 6 14.79026 0.14093
1009 7 18.69776 0.24852
1009 8 19.67412 0.18304
1009 9 19.98632 0.19489
1009 10 20.18614 0.17488
1009 11 21.83484 0.19082
1009 12 25.90854 0.47152
1010 1 4.13108 0.00000
1010 2 4.31392 0.00002
1010 3 7.64642 0.00073
1010 4 7.91401 0.00014
1010 5 9.58122 0.00057
1010 6 14.53700 0.10693
1010 7 18.82736 0.24366
1010 8 19.67958 0.18314
1010 9 19.97709 0.19526
1010 10 20.18374 0.17074
1010 11 22.00375 0.19912
1010 12 25.82253 0.45495
1011 1 4.35805 0.00000
1011 2 4.51038 0.00001
1011 3 7.82386 0.00022
1011 4 7.92280 0.00079
1011 5 9.47542 0.00059
1011 6 14.25540 0.07138
1011 7 18.95711 0.23784
1011 8 19.68641 0.18230
1011 9 19.96666 0.19707
1011 10 20.17531 0.16915
1011 11 22.19295 0.20631
1011 12 25.72561 0.43573
1012 1 4.61785 0.00000
1012 2 4.73252 0.00001
1012 3 7.74256 0.00014
1012 4 8.19312 0.00105
1012 5 9.35179 0.00056
1012 6 13.95066 0.04902
1012 7 19.08254 0.23335
1012 8 19.69475 0.18288
1012 9 19.95500 0.19710
1012 10 20.16086 0.16972
1012 11 22.39794 0.22761
1012 12 25.61846 0.41318
1013 1 4.87355 0.00000
1013 2 5.00168 0.00002
1013 3 7.64237 0.00013
1013 4 8.48305 0.00130
1013 5 9.20956 0.00054
1013 6 13.62743 0.03596
1013 7 19.20084 0.22837
1013 8 19.70467 0.18435
1013 9 19.94213 0.19381
1013 10 20.14072 0.17106
1013 11 22.61460 0.24221
1013 12 25.50137 0.38841
1014 1 5.10867 0.00000
1014 2 5.31946 0.00002
1014 3 7.52965 0.00012
1014 4 8.78485 0.00165
1014 5 9.04816 0.00052
1014 6 13.28986 0.02738
1014 7 19.31053 0.22262
1014 8 19.71618 0.18287
1014 9 19.92807 0.19273
1014 10 20.11517 0.17048
1014 11 22.83906 0.29258
1014 12 25.37425 0.36209
1015 1 5.33646 0.00000
1015 2 5.65963 0.00004
1015 3 7.40478 0.00011
1015 4 8.86546 0.00051
1015 5 9.09843 0.00209
1015 6 12.94168 0.02143
1015 7 19.41111 0.21853
1015 8 19.72934 0.18491
1015 9 19.91284 0.19478
1015 10 20.08463 0.17211
1015 11 23.06789 0.26680
1015 12 25.23677 0.33612
1016 1 5.56103 0.00000
1016 2 6.00721 0.00005
1016 3 7.26814 0.00009
1016 4 8.66352 0.00046
1016 5 9.42035 0.00262
1016 6 12.58616 0.01705
1016 7 19.50279 0.22058
1016 8 19.74409 0.19054
1016 9 19.89651 0.19805
1016 10 20.04943 0.18506
1016 11 23.29804 0.26764
1016 12 25.08858 0.31088
1017 1 5.78183 0.00000
1017 2 6.35347 0.00007
1017 3 7.12040 0.00008
1017 4 8.44057 0.00041
1017 5 9.75120 0.00327
1017 6 12.22620 0.01381
1017 7 19.58598 0.21230
1017 8 19.76043 0.19599
1017 9 19.87906 0.20141
1017 10 20.00977 0.19514
1017 11 23.52678 0.26444
1017 12 24.92936 0.29586
1018 1 5.99747 0.00000
1018 2 6.68843 0.00008
1018 3 6.96619 0.00006
1018 4 8.19696 0.00036
1018 5 10.08981 0.00406
1018 6 11.86426 0.01128
1018 7 19.66114 0.20632
1018 8 19.77848 0.19829
1018 9 19.86050 0.20675
1018 10 19.96603 0.20620
1018 11 23.75178 0.24215
1018 12 24.75890 0.28411
1019 1 6.20639 0.00000
1019 2 6.77378 0.00003
1019 3 7.04000 0.00013
1019 4 7.93323 0.00029
1019 5 10.43533 0.00502
1019 6 11.50256 0.00924
1019 7 19.72787 0.20816
1019 8 19.79913 0.19725
1019 9 19.84056 0.20922
1019 10 19.91869 0.21340
1019 11 23.97090 0.24542
1019 12 24.57729 0.27445
1020 1 6.40719 0.00000
1020 2 6.59816 0.00000
1020 3 7.35055 0.00020
1020 4 7.65046 0.00024
1020 5 10.78668 0.00617
1020 6 11.14287 0.00758
1020 7 19.78226 0.21353
1020 8 19.81628 0.21449
1020 9 19.82791 0.20324
1020 10 19.86976 0.21137
1020 11 24.18240 0.25412
1020 12 24.38488 0.26340
1021 1 4.02924 0.00000
1021 2 4.16118 0.00000
1021 3 7.35895 0.00082
1021 4 8.31363 0.00012
1021 5 10.32440 0.00076
1021 6 15.28747 0.16562
1021 7 18.32212 0.25731
1021 8 19.66746 0.17327
1021 9 20.02497 0.19194
1021 10 20.17273 0.14447
1021 11 21.43882 0.19249
1021 12 25.96841 0.43654
1022 1 4.04528 0.00000
1022 2 4.15920 0.00000
1022 3 7.39135 0.00082
1022 4 8.30788 0.00012
1022 5 10.31580 0.00075
1022 6 15.26141 0.18645
1022 7 18.33875 0.26455
1022 8 19.66785 0.17315
1022 9 20.02371 0.19177
1022 10 20.17630 0.14647
1022 11 21.45426 0.19801
1022 12 25.96047 0.43206
1023 1 4.08833 0.00000
1023 2 4.16364 0.00000
1023 3 7.48468 0.00083
1023 4 8.29067 0.00012
1023 5 10.28996 0.00075
1023 6 15.18440 0.16787
1023 7 18.38717 0.26073
1023 8 19.66908 0.17443
1023 9 20.02020 0.19185
1023 10 20.18563 0.14627
1023 11 21.50064 0.19469
1023 12 25.93693 0.43216
1024 1 4.13318 0.00000
1024 2 4.21298 0.00000
1024 3 7.62897 0.00085
1024 4 8.26210 0.00013
1024 5 10.24676 0.00075
1024 6 15.05986 0.14730
1024 7 18.46314 0.25716
1024 8 19.67124 0.17780
1024 9 20.01480 0.19179
1024 10 20.19741 0.15212
1024 11 21.57792 0.19383
1024 12 25.89850 0.43924
1025 1 4.18252 0.00000
1025 2 4.31926 0.00003
1025 3 7.81217 0.00088
1025 4 8.22256 0.00014
1025 5 10.18599 0.00076
1025 6 14.89264 0.16091
1025 7 18.56069 0.25043
1025 8 19.67445 0.17842
1025 9 20.00785 0.19203
1025 10 20.20778 0.16756
1025 11 21.68540 0.19374
1025 12 25.84613 0.43002
1026 1 4.27054 0.00000
1026 2 4.45890 0.00003
1026 3 8.02047 0.00092
1026 4 8.17543 0.00017
1026 5 10.10726 0.00077
1026 6 14.68848 0.13185
1026 7 18.67305 0.24561
1026 8 19.67886 0.17584
1026 9 19.99951 0.19224
1026 10 20.21363 0.16719
1026 11 21.82114 0.20013
1026 12 25.78092 0.42033
1027 1 4.40929 0.00000
1027 2 4.62304 0.00003
1027 3 8.09697 0.00020
1027 4 8.26957 0.00100
1027 5 10.00986 0.00076
1027 6 14.45332 0.09360
1027 7 18.79381 0.24110
1027 8 19.68458 0.17629
1027 9 19.98986 0.19219
1027 10 20.21312 0.16391
1027 11 21.98204 0.21361
1027 12 25.70388 0.40788
1028 1 4.59915 0.00000
1028 2 4.80735 0.00002
1028 3 8.02616 0.00016
1028 4 8.51498 0.00119
1028 5 9.89297 0.00074
1028 6 14.19289 0.06612
1028 7 18.91744 0.23622
1028 8 19.69172 0.17659
1028 9 19.97889 0.19087
1028 10 20.20544 0.16379
1028 11 22.16411 0.22372
1028 12 25.61565 0.39304
1029 1 4.83250 0.00000
1029 2 5.00986 0.00001
1029 3 7.94006 0.00015
1029 4 8.77585 0.00141
1029 5 9.75564 0.00072
1029 6 13.91253 0.04758
1029 7 19.03961 0.23157
1029 8 19.70035 0.17902
1029 9 19.96660 0.18804
1029 10 20.19063 0.16396
1029 11 22.36311 0.23630
1029 12 25.51672 0.37485
1030 1 5.09290 0.00000
1030 2 5.23477 0.00001
1030 3 7.84173 0.00014
1030 4 9.04660 0.00169
1030 5 9.59693 0.00071
1030 6 13.61711 0.03603
1030 7 19.15731 0.22737
1030 8 19.71057 0.17651
1030 9 19.95305 0.18727
1030 10 20.16902 0.16368
1030 11 22.57479 0.25001
1030 12 25.40717 0.35422
1031 1 5.34980 0.00000
1031 2 5.49972 0.00002
1031 3 7.73147 0.00013
1031 4 9.32426 0.00208
1031 5 9.41684 0.00068
1031 6 13.31091 0.02817
1031 7 19.26862 0.22289
1031 8 19.72239 0.17720
1031 9 19.93824 0.18746
1031 10 20.14114 0.16383
1031 11 22.79523 0.28470
1031 12 25.28683 0.33272
1032 1 5.58498 0.00000
1032 2 5.81061 0.00003
1032 3 7.60951 0.00012
1032 4 9.21148 0.00065
1032 5 9.61078 0.00257
1032 6 12.99768 0.02240
1032 7 19.37259 0.21841
1032 8 19.73582 0.18014
1032 9 19.92226 0.18855
1032 10 20.10747 0.16686
1032 11 23.02082 0.28263
1032 12 25.15538 0.31215
1033 1 5.80803 0.00000
1033 2 6.14688 0.00004
1033 3 7.47616 0.00010
1033 4 8.98466 0.00058
1033 5 9.90107 0.00315
1033 6 12.68059 0.01813
1033 7 19.46888 0.21527
1033 8 19.75084 0.18376
1033 9 19.90511 0.19247
1033 10 20.06847 0.17986
1033 11 23.24828 0.27184
1033 12 25.01249 0.29207
1034 1 6.02451 0.00000
1034 2 6.49308 0.00007
1034 3 7.33226 0.00008
1034 4 8.73499 0.00050
1034 5 10.19615 0.00384
1034 6 12.36215 0.01487
1034 7 19.55753 0.20539
1034 8 19.76742 0.19218
1034 9 19.88679 0.19560
1034 10 20.02455 0.19804
1034 11 23.47471 0.26735
1034 12 24.85786 0.27441
1035 1 6.23499 0.00000
1035 2 6.83632 0.00009
1035 3 7.18237 0.00007
1035 4 8.46350 0.00041
1035 5 10.49534 0.00468
1035 6 12.04428 0.01226
1035 7 19.63865 0.20202
1035 8 19.78567 0.19212
1035 9 19.86725 0.20047
1035 10 19.97622 0.20743
1035 11 23.69751 0.24047
1035 12 24.69136 0.26344
1036 1 6.43861 0.00000
1036 2 6.98432 0.00003
1036 3 7.21325 0.00013
1036 4 8.17180 0.00034
1036 5 10.79837 0.00568
1036 6 11.72830 0.01013
1036 7 19.71186 0.20218
1036 8 19.80618 0.19248
1036 9 19.84581 0.20410
1036 10 19.92460 0.21140
1036 11 23.91450 0.23994
1036 12 24.51316 0.25491
1037 1 6.63405 0.00000
1037 2 6.81941 0.00000
1037 3 7.53846 0.00020
1037 4 7.86224 0.00025
1037 5 11.10500 0.00690
1037 6 11.41505 0.00837
1037 7 19.77419 0.21145
1037 8 19.81664 0.21281
1037 9 19.83439 0.20303
1037 10 19.87342 0.21383
1037 11 24.12373 0.24553
1037 12 24.32366 0.25219
1038 1 4.35377 0.00000
1038 2 4.55789 0.00001
1038 3 8.00332 0.00120
1038 4 8.50661 0.00013
1038 5 10.77088 0.00101
1038 6 15.14471 0.15040
1038 7 18.34412 0.25081
1038 8 19.67220 0.17465
1038 9 20.03354 0.18872
1038 10 20.17172 0.13105
1038 11 21.46007 0.21663
1038 12 25.79987 0.38819
1039 1 4.36927 0.00000
1039 2 4.55394 0.00001
1039 3 8.03375 0.00120
1039 4 8.50115 0.00013
1039 5 10.76135 0.00101
1039 6 15.12087 0.15222
1039 7 18.35875 0.25961
1039 8 19.67265 0.17626
1039 9 20.03228 0.18832
1039 10 20.17597 0.13270
1039 11 21.47383 0.21773
1039 12 25.79306 0.39068
1040 1 4.41327 0.00000
1040 2 4.54881 0.00001
1040 3 8.12144 0.00120
1040 4 8.48512 0.00014
1040 5 10.73269 0.00101
1040 6 15.05057 0.16192
1040 7 18.40144 0.25572
1040 8 19.67400 0.17571
1040 9 20.02877 0.18853
1040 10 20.18727 0.13406
1040 11 21.51542 0.20994
1040 12 25.77280 0.39569
1041 1 4.47305 0.00000
1041 2 4.56650 0.00000
1041 3 8.25589 0.00120
1041 4 8.46029 0.00016
1041 5 10.68463 0.00101
1041 6 14.93695 0.16934
1041 7 18.46904 0.25281
1041 8 19.67640 0.17399
1041 9 20.02338 0.18724
1041 10 20.20199 0.14153
1041 11 21.58539 0.20207
1041 12 25.73946 0.39475
1042 1 4.52468 0.00001
1042 2 4.64414 0.00001
1042 3 8.38517 0.00057
1042 4 8.46797 0.00084
1042 5 10.61664 0.00102
1042 6 14.78474 0.15507
1042 7 18.55691 0.24676
1042 8 19.67991 0.17257
1042 9 20.01642 0.18724
1042 10 20.21581 0.15957
1042 11 21.68387 0.20248
1042 12 25.69359 0.38634
1043 1 4.59051 0.00000
1043 2 4.77027 0.00002
1043 3 8.35653 0.00018
1043 4 8.65063 0.00131
1043 5 10.52805 0.00100
1043 6 14.59956 0.12081
1043 7 18.65971 0.24206
1043 8 19.68467 0.17137
1043 9 20.00797 0.18661
1043 10 20.22505 0.16220
1043 11 21.80996 0.20794
1043 12 25.63582 0.37803
1044 1 4.69670 0.00000
1044 2 4.92427 0.00003
1044 3 8.29673 0.00017
1044 4 8.87341 0.00145
1044 5 10.41785 0.00097
1044 6 14.38725 0.08539
1044 7 18.77204 0.23775
1044 8 19.69079 0.17312
1044 9 19.99814 0.18387
1044 10 20.22724 0.16075
1044 11 21.96139 0.21899
1044 12 25.56666 0.36684
1045 1 4.85037 0.00000
1045 2 5.09863 0.00002
1045 3 8.22379 0.00016
1045 4 9.11216 0.00164
1045 5 10.28504 0.00095
1045 6 14.15362 0.06373
1045 7 18.88908 0.23352
1045 8 19.69834 0.17207
1045 9 19.98689 0.18236
1045 10 20.22133 0.15911
1045 11 22.13476 0.23051
1045 12 25.48644 0.35528
1046 1 5.04985 0.00000
1046 2 5.28939 0.00001
1046 3 8.13898 0.00016
1046 4 9.36129 0.00188
1046 5 10.12849 0.00093
1046 6 13.90401 0.04761
1046 7 19.00684 0.22917
1046 8 19.70740 0.17009
1046 9 19.97430 0.18060
1046 10 20.20721 0.15842
1046 11 22.32608 0.25417
1046 12 25.39530 0.33947
1047 1 5.28759 0.00000
1047 2 5.49511 0.00001
1047 3 8.04250 0.00015
1047 4 9.61728 0.00222
1047 5 9.94750 0.00090
1047 6 13.64322 0.03705
1047 7 19.12223 0.22430
1047 8 19.71798 0.17008
1047 9 19.96039 0.18041
1047 10 20.18524 0.15924
1047 11 22.53114 0.25468
1047 12 25.29313 0.32329
1048 1 5.54886 0.00000
1048 2 5.71989 0.00001
1048 3 7.93452 0.00014
1048 4 9.73936 0.00090
1048 5 9.87999 0.00268
1048 6 13.37536 0.02964
1048 7 19.23322 0.21972
1048 8 19.73015 0.17037
1048 9 19.94522 0.18056
1048 10 20.15604 0.16055
1048 11 22.74591 0.28229
1048 12 25.17972 0.30614
1049 1 5.80707 0.00000
1049 2 5.97924 0.00001
1049 3 7.81517 0.00013
1049 4 9.50852 0.00079
1049 5 10.14324 0.00322
1049 6 13.10375 0.02385
1049 7 19.33844 0.21663
1049 8 19.74385 0.17306
1049 9 19.92879 0.18091
1049 10 20.12027 0.16116
1049 11 22.96662 0.29320
1049 12 25.05462 0.29090
1050 1 6.04208 0.00000
1050 2 6.28290 0.00004
1050 3 7.68482 0.00011
1050 4 9.25228 0.00069
1050 5 10.40912 0.00384
1050 6 12.83079 0.01954
1050 7 19.43725 0.20827
1050 8 19.75905 0.17682
1050 9 19.91117 0.18342
1050 10 20.07857 0.17645
1050 11 23.18985 0.27569
1050 12 24.91755 0.26867
1051 1 6.26009 0.00000
1051 2 6.61474 0.00005
1051 3 7.54428 0.00009
1051 4 8.97282 0.00056
1051 5 10.67609 0.00458
1051 6 12.55807 0.01620
1051 7 19.52938 0.20002
1051 8 19.77578 0.18630
1051 9 19.89225 0.18616
1051 10 20.03159 0.19768
1051 11 23.41244 0.26781
1051 12 24.76819 0.25421
1052 1 6.46814 0.00000
1052 2 6.95587 0.00007
1052 3 7.39741 0.00007
1052 4 8.67240 0.00047
1052 5 10.94347 0.00547
1052 6 12.28645 0.01345
1052 7 19.61461 0.19787
1052 8 19.79407 0.18571
1052 9 19.87168 0.19129
1052 10 19.98021 0.20963
1052 11 23.63168 0.23861
1052 12 24.60649 0.23983
1053 1 6.66789 0.00000
1053 2 7.18270 0.00004
