# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"k index (irred.)" "branch index" "f (THz)" "1/tau_3ph (THz)"
2833 8 19.72592 0.23230
2833 9 20.13115 0.25285
2833 10 20.29571 0.21446
2833 11 22.01502 0.34167
2833 12 23.72926 0.29527
2834 1 6.65737 0.06047
2834 2 8.32254 0.05672
2834 3 9.60643 0.10615
2834 4 10.11512 0.11919
2834 5 13.60119 0.16338
2834 6 15.01301 0.18706
2834 7 19.03757 0.36996
2834 8 19.70005 0.25984
2834 9 20.14392 0.25045
2834 10 20.29091 0.21552
2834 11 22.15514 0.35996
2834 12 23.64490 0.28377
2835 1 6.76946 0.06239
2835 2 8.43646 0.06132
2835 3 9.36453 0.10451
2835 4 9.94753 0.10597
2835 5 13.80256 0.15917
2835 6 14.96318 0.17858
2835 7 19.10287 0.35902
2835 8 19.66417 0.29293
2835 9 20.15781 0.25078
2835 10 20.28384 0.22186
2835 11 22.30339 0.36856
2835 12 23.54927 0.27488
2836 1 6.92470 0.06865
2836 2 8.48311 0.07198
2836 3 9.16061 0.09434
2836 4 9.80387 0.09796
2836 5 13.99149 0.15968
2836 6 14.89717 0.17073
2836 7 19.17050 0.34192
2836 8 19.61932 0.31849
2836 9 20.17273 0.25155
2836 10 20.27457 0.22697
2836 11 22.45655 0.35137
2836 12 23.44248 0.26931
2837 1 7.11923 0.08008
2837 2 8.37950 0.09051
2837 3 9.09675 0.08016
2837 4 9.66876 0.09074
2837 5 14.16678 0.16143
2837 6 14.81508 0.16423
2837 7 19.23951 0.31748
2837 8 19.56676 0.30900
2837 9 20.18838 0.26103
2837 10 20.26324 0.23315
2837 11 22.61152 0.34083
2837 12 23.32484 0.26988
2838 1 7.34767 0.09457
2838 2 8.14758 0.09520
2838 3 9.16187 0.07467
2838 4 9.53577 0.08524
2838 5 14.32747 0.15735
2838 6 14.71693 0.16049
2838 7 19.30894 0.30464
2838 8 19.50800 0.30111
2838 9 20.20442 0.27637
2838 10 20.25017 0.24060
2838 11 22.76546 0.32327
2838 12 23.19710 0.27602
2839 1 7.60295 0.09530
2839 2 7.87522 0.09630
2839 3 9.27558 0.07659
2839 4 9.40374 0.08032
2839 5 14.47296 0.15658
2839 6 14.60286 0.15757
2839 7 19.37772 0.30564
2839 8 19.44451 0.29501
2839 9 20.22034 0.27600
2839 10 20.23575 0.26109
2839 11 22.91578 0.31918
2839 12 23.06025 0.29313
2840 1 7.37810 0.03554
2840 2 7.64189 0.04812
2840 3 10.55746 0.11525
2840 4 12.09983 0.21946
2840 5 12.44076 0.16760
2840 6 14.92871 0.46097
2840 7 18.69881 0.36753
2840 8 19.58700 0.13564
2840 9 20.04250 0.25024
2840 10 20.33351 0.22370
2840 11 21.35650 0.27010
2840 12 23.82592 0.35705
2841 1 7.37720 0.03631
2841 2 7.63059 0.04734
2841 3 10.55308 0.11489
2841 4 12.12795 0.22035
2841 5 12.40529 0.16970
2841 6 14.94402 0.46308
2841 7 18.70114 0.37853
2841 8 19.59054 0.13940
2841 9 20.04421 0.25355
2841 10 20.33345 0.22305
2841 11 21.36042 0.27032
2841 12 23.82328 0.35755
2842 1 7.36239 0.03925
2842 2 7.61191 0.04501
2842 3 10.53953 0.11416
2842 4 12.20674 0.22199
2842 5 12.30561 0.17752
2842 6 14.98642 0.43186
2842 7 18.70822 0.37207
2842 8 19.60064 0.15038
2842 9 20.04928 0.25686
2842 10 20.33336 0.22138
2842 11 21.37250 0.27231
2842 12 23.81530 0.35743
2843 1 7.30636 0.04342
2843 2 7.62135 0.04159
2843 3 10.51591 0.11321
2843 4 12.13473 0.18278
2843 5 12.34566 0.22690
2843 6 15.04727 0.39466
2843 7 18.72024 0.36232
2843 8 19.61602 0.15823
2843 9 20.05734 0.25927
2843 10 20.33333 0.22090
2843 11 21.39343 0.27605
2843 12 23.80163 0.35621
2844 1 7.20725 0.04609
2844 2 7.67193 0.04066
2844 3 10.48110 0.11172
2844 4 11.92772 0.19881
2844 5 12.51172 0.22803
2844 6 15.11644 0.35204
2844 7 18.73754 0.36219
2844 8 19.63470 0.16410
2844 9 20.06793 0.26096
2844 10 20.33357 0.22237
2844 11 21.42446 0.27778
2844 12 23.78182 0.35500
2845 1 7.08775 0.04796
2845 2 7.75260 0.04164
2845 3 10.43371 0.11062
2845 4 11.68429 0.20591
2845 5 12.70649 0.22162
2845 6 15.18491 0.31637
2845 7 18.76035 0.35794
2845 8 19.65406 0.17182
2845 9 20.08031 0.26246
2845 10 20.33420 0.21854
2845 11 21.46703 0.28209
2845 12 23.75522 0.35201
2846 1 6.96790 0.05108
2846 2 7.85414 0.04380
2846 3 10.37174 0.10897
2846 4 11.41643 0.20122
2846 5 12.91944 0.20240
2846 6 15.24589 0.28177
2846 7 18.78889 0.35058
2846 8 19.67136 0.18462
2846 9 20.09380 0.26168
2846 10 20.33534 0.21365
2846 11 21.52264 0.28208
2846 12 23.72111 0.35109
2847 1 6.86231 0.05044
2847 2 7.97085 0.04626
2847 3 10.29131 0.10888
2847 4 11.13570 0.18116
2847 5 13.14227 0.19160
2847 6 15.29478 0.25753
2847 7 18.82325 0.34910
2847 8 19.68377 0.19352
2847 9 20.10774 0.25782
2847 10 20.33669 0.21346
2847 11 21.59264 0.27922
2847 12 23.67878 0.34340
2848 1 6.78229 0.05357
2848 2 8.09829 0.04945
2848 3 10.18440 0.11186
2848 4 10.85686 0.16524
2848 5 13.36841 0.18052
2848 6 15.32872 0.23173
2848 7 18.86336 0.35153
2848 8 19.68893 0.20438
2848 9 20.12186 0.25567
2848 10 20.33780 0.21176
2848 11 21.67760 0.28534
2848 12 23.62742 0.33741
2849 1 6.73640 0.05419
2849 2 8.23194 0.05276
2849 3 10.03606 0.11719
2849 4 10.60141 0.14721
2849 5 13.59259 0.16994
2849 6 15.34611 0.21286
2849 7 18.90902 0.36131
2849 8 19.68503 0.21482
2849 9 20.13628 0.25367
2849 10 20.33792 0.21255
2849 11 21.77740 0.28557
2849 12 23.56645 0.30705
2850 1 6.73079 0.05842
2850 2 8.36592 0.05561
2850 3 9.83223 0.11715
2850 4 10.39132 0.12783
2850 5 13.81075 0.16299
2850 6 15.34620 0.19637
2850 7 18.95986 0.37103
2850 8 19.67103 0.22998
2850 9 20.15124 0.25125
2850 10 20.33624 0.21250
2850 11 21.89082 0.30099
2850 12 23.49527 0.29143
2851 1 6.76910 0.06547
2851 2 8.48991 0.05919
2851 3 9.58592 0.11166
2851 4 10.22592 0.11430
2851 5 14.01967 0.16142
2851 6 15.32875 0.18469
2851 7 19.01536 0.36362
2851 8 19.64666 0.26125
2851 9 20.16707 0.24823
2851 10 20.33216 0.21282
2851 11 22.01580 0.31967
2851 12 23.41358 0.27847
2852 1 6.85269 0.06715
2852 2 8.57727 0.06652
2852 3 9.34579 0.10436
2852 4 10.08550 0.10577
2852 5 14.21700 0.16149
2852 6 15.29376 0.17582
2852 7 19.07489 0.35891
2852 8 19.61239 0.28878
2852 9 20.18386 0.24808
2852 10 20.32536 0.21587
2852 11 22.14981 0.33845
2852 12 23.32130 0.27301
2853 1 6.98061 0.07186
2853 2 8.55710 0.08195
2853 3 9.20120 0.08742
2853 4 9.95446 0.09979
2853 5 14.40092 0.15591
2853 6 15.24139 0.16886
2853 7 19.13764 0.33061
2853 8 19.56916 0.31006
2853 9 20.20151 0.24569
2853 10 20.31583 0.22357
2853 11 22.28987 0.32076
2853 12 23.21854 0.26848
2854 1 7.14996 0.08130
2854 2 8.37929 0.09625
2854 3 9.21331 0.07667
2854 4 9.82528 0.09425
2854 5 14.57006 0.15471
2854 6 15.17178 0.16427
2854 7 19.20270 0.31495
2854 8 19.51829 0.30374
2854 9 20.21971 0.25823
2854 10 20.30374 0.22773
2854 11 22.43302 0.32106
2854 12 23.10581 0.27409
2855 1 7.35619 0.09707
2855 2 8.12324 0.09839
2855 3 9.30993 0.07546
2855 4 9.69508 0.08884
2855 5 14.72356 0.15518
2855 6 15.08505 0.16038
2855 7 19.26892 0.29951
2855 8 19.46127 0.29706
2855 9 20.23809 0.27178
2855 10 20.28947 0.24128
2855 11 22.57641 0.31344
2855 12 22.98389 0.28023
2856 1 7.59323 0.09876
2856 2 7.85297 0.09946
2856 3 9.43312 0.07914
2856 4 9.56365 0.08348
2856 5 14.86077 0.15694
2856 6 14.98135 0.15846
2856 7 19.33502 0.29430
2856 8 19.39966 0.29044
2856 9 20.25617 0.28496
2856 10 20.27346 0.26641
2856 11 22.71746 0.29425
2856 12 22.85393 0.29734
2857 1 7.53537 0.03724
2857 2 7.94816 0.05060
2857 3 10.68412 0.11820
2857 4 12.37774 0.18549
2857 5 12.50983 0.25005
2857 6 15.06385 0.46714
2857 7 18.75115 0.35947
2857 8 19.55435 0.13785
2857 9 20.04589 0.24868
2857 10 20.36070 0.22006
2857 11 21.32763 0.26359
2857 12 23.57622 0.34090
2858 1 7.53744 0.03781
2858 2 7.93239 0.05016
2858 3 10.67924 0.11787
2858 4 12.34057 0.18689
2858 5 12.53888 0.24784
2858 6 15.08208 0.44163
2858 7 18.75229 0.36570
2858 8 19.55729 0.14064
2858 9 20.04775 0.24940
2858 10 20.36076 0.22029
2858 11 21.33074 0.26341
2858 12 23.57367 0.34069
2859 1 7.53642 0.03928
2859 2 7.89524 0.04842
2859 3 10.66425 0.11704
2859 4 12.23399 0.19439
2859 5 12.62240 0.24502
2859 6 15.13292 0.41526
2859 7 18.75595 0.36172
2859 8 19.56571 0.14888
2859 9 20.05324 0.25171
2859 10 20.36097 0.21997
2859 11 21.34037 0.26445
2859 12 23.56582 0.34014
2860 1 7.50866 0.04276
2860 2 7.86853 0.04580
2860 3 10.63820 0.11590
2860 4 12.06883 0.20083
2860 5 12.75305 0.23234
2860 6 15.20670 0.37298
2860 7 18.76260 0.35454
2860 8 19.57867 0.14869
2860 9 20.06202 0.25545
2860 10 20.36151 0.21957
2860 11 21.35700 0.26572
2860 12 23.55244 0.33789
2861 1 7.43144 0.04661
2861 2 7.88586 0.04358
2861 3 10.59955 0.11475
2861 4 11.85802 0.21352
2861 5 12.92117 0.21712
2861 6 15.29202 0.33546
2861 7 18.77288 0.34902
2861 8 19.59452 0.15728
2861 9 20.07359 0.25881
2861 10 20.36250 0.22152
2861 11 21.38168 0.26888
2861 12 23.53302 0.33659
2862 1 7.31634 0.04922
2862 2 7.94726 0.04370
2862 3 10.54613 0.11383
2862 4 11.61492 0.21297
2862 5 13.11649 0.20487
2862 6 15.37860 0.30265
2862 7 18.78763 0.34828
2862 8 19.61119 0.16515
2862 9 20.08732 0.25836
2862 10 20.36415 0.21569
2862 11 21.41561 0.27088
2862 12 23.50697 0.33928
2863 1 7.18893 0.05115
2863 2 8.03777 0.04549
2863 3 10.47385 0.11325
2863 4 11.35299 0.20254
2863 5 13.32949 0.19269
2863 6 15.45865 0.27957
2863 7 18.80751 0.34110
2863 8 19.62624 0.17704
2863 9 20.10249 0.25815
2863 10 20.36649 0.21203
2863 11 21.46028 0.27422
2863 12 23.47357 0.33528
2864 1 7.06860 0.05431
2864 2 8.14707 0.04852
2864 3 10.37480 0.11419
2864 4 11.08827 0.17743
2864 5 13.55194 0.17845
2864 6 15.52670 0.24974
2864 7 18.83308 0.34020
2864 8 19.63719 0.18735
2864 9 20.11856 0.25706
2864 10 20.36928 0.21154
2864 11 21.51706 0.27859
2864 12 23.43217 0.32861
2865 1 6.96886 0.05868
2865 2 8.26855 0.05196
2865 3 10.23464 0.11888
2865 4 10.84223 0.15880
2865 5 13.77720 0.17152
2865 6 15.57934 0.22628
2865 7 18.86471 0.34757
2865 8 19.64165 0.19844
2865 9 20.13520 0.25719
2865 10 20.37195 0.21214
2865 11 21.58704 0.26694
2865 12 23.38201 0.32070
2866 1 6.89969 0.05967
2866 2 8.39623 0.05451
2866 3 10.03885 0.12507
2866 4 10.63673 0.13807
2866 5 13.99992 0.16609
2866 6 15.61451 0.20947
2866 7 18.90245 0.35605
2866 8 19.63779 0.20890
2866 9 20.15232 0.25376
2866 10 20.37363 0.21314
2866 11 21.67059 0.26213
2866 12 23.32259 0.29816
2867 1 6.86831 0.06256
2867 2 8.52244 0.05791
2867 3 9.79443 0.12125
2867 4 10.47415 0.12265
2867 5 14.21586 0.16457
2867 6 15.63130 0.19665
2867 7 18.94616 0.36969
2867 8 19.62435 0.22942
2867 9 20.17013 0.24940
2867 10 20.37333 0.21278
2867 11 21.76733 0.26809
2867 12 23.25346 0.28605
2868 1 6.87949 0.06694
2868 2 8.63150 0.06308
2868 3 9.53592 0.11262
2868 4 10.33753 0.11298
2868 5 14.42176 0.16136
2868 6 15.62941 0.18525
2868 7 18.99548 0.36297
2868 8 19.60097 0.25881
2868 9 20.18880 0.24458
2868 10 20.37033 0.21093
2868 11 21.87592 0.28407
2868 12 23.17438 0.27606
2869 1 6.93555 0.07275
2869 2 8.67881 0.07406
2869 3 9.32588 0.09888
2869 4 10.21135 0.10594
2869 5 14.61506 0.15794
2869 6 15.60881 0.17664
2869 7 19.04980 0.34261
2869 8 19.56784 0.28778
2869 9 20.20835 0.24529
2869 10 20.36412 0.21322
2869 11 21.99430 0.29512
2869 12 23.08537 0.26775
2870 1 7.03664 0.07562
2870 2 8.57916 0.09202
2870 3 9.26056 0.08143
2870 4 10.08736 0.10092
2870 5 14.79395 0.15749
2870 6 15.56975 0.16899
2870 7 19.10826 0.32568
2870 8 19.52587 0.30234
2870 9 20.22862 0.24231
2870 10 20.35462 0.22278
2870 11 22.11995 0.31222
2870 12 22.98674 0.26815
2871 1 7.18072 0.08305
2871 2 8.35294 0.10196
2871 3 9.32675 0.07523
2871 4 9.96186 0.09678
2871 5 14.95701 0.15568
2871 6 15.51243 0.16314
2871 7 19.16990 0.31177
2871 8 19.47629 0.30011
2871 9 20.24930 0.25606
2871 10 20.34200 0.22833
2871 11 22.25006 0.29665
2871 12 22.87905 0.27174
2872 1 7.36410 0.09865
2872 2 8.08879 0.10140
2872 3 9.44151 0.07794
2872 4 9.83352 0.09249
2872 5 15.10330 0.15558
2872 6 15.43700 0.16004
2872 7 19.23342 0.29352
2872 8 19.42056 0.29418
2872 9 20.26996 0.26339
2872 10 20.32671 0.24187
2872 11 22.38191 0.27677
2872 12 22.76327 0.27321
2873 1 7.58157 0.10173
2873 2 7.82626 0.10186
2873 3 9.57042 0.08216
2873 4 9.70251 0.08699
2873 5 15.23227 0.15621
2873 6 15.34359 0.15769
2873 7 19.29746 0.28873
2873 8 19.36039 0.28401
2873 9 20.29010 0.28838
2873 10 20.30923 0.26614
2873 11 22.51288 0.27227
2873 12 22.64069 0.27038
2874 1 7.66836 0.03924
2874 2 8.23857 0.05504
2874 3 10.79028 0.12079
2874 4 12.28690 0.20943
2874 5 12.89833 0.23556
2874 6 15.18281 0.44451
2874 7 18.80259 0.35340
2874 8 19.54557 0.13981
2874 9 20.04847 0.24839
2874 10 20.38154 0.21848
2874 11 21.30529 0.25508
2874 12 23.32235 0.32063
2875 1 7.67187 0.03949
2875 2 8.21995 0.05446
2875 3 10.78479 0.12069
2875 4 12.24964 0.21008
2875 5 12.92738 0.23297
2875 6 15.20337 0.43096
2875 7 18.80259 0.35596
2875 8 19.54776 0.14156
2875 9 20.05048 0.24868
2875 10 20.38172 0.21892
2875 11 21.30769 0.25528
2875 12 23.31984 0.32094
2876 1 7.67774 0.04086
2876 2 8.17177 0.05302
2876 3 10.76795 0.11998
2876 4 12.14264 0.20952
2876 5 13.01147 0.22738
2876 6 15.26103 0.39644
2876 7 18.80280 0.35386
2876 8 19.55414 0.15052
2876 9 20.05645 0.25170
2876 10 20.38226 0.21860
2876 11 21.31509 0.25483
2876 12 23.31210 0.32050
2877 1 7.66917 0.04369
2877 2 8.11877 0.05060
2877 3 10.73851 0.11910
2877 4 11.97761 0.21730
2877 5 13.14284 0.21742
2877 6 15.34563 0.35784
2877 7 18.80403 0.34571
2877 8 19.56398 0.14790
2877 9 20.06604 0.25305
2877 10 20.38334 0.21839
2877 11 21.32790 0.25474
2877 12 23.29888 0.32050
2878 1 7.61890 0.04738
2878 2 8.09901 0.04800
2878 3 10.69417 0.11789
2878 4 11.76913 0.21906
2878 5 13.31150 0.20592
2878 6 15.44492 0.32025
2878 7 18.80736 0.33993
2878 8 19.57600 0.15432
2878 9 20.07872 0.25487
2878 10 20.38511 0.22128
2878 11 21.34672 0.25485
2878 12 23.27972 0.31592
2879 1 7.51873 0.05033
2879 2 8.13211 0.04690
2879 3 10.63100 0.11718
2879 4 11.53290 0.21883
2879 5 13.50706 0.18996
2879 6 15.54787 0.29882
2879 7 18.81405 0.33932
2879 8 19.58862 0.16122
2879 9 20.09389 0.25514
2879 10 20.38778 0.21683
2879 11 21.37262 0.25959
2879 12 23.25406 0.31172
2880 1 7.39117 0.05277
2880 2 8.20616 0.04839
2880 3 10.54127 0.11808
2880 4 11.28656 0.19678
2880 5 13.71994 0.18192
2880 6 15.64572 0.26878
2880 7 18.82538 0.33359
2880 8 19.59989 0.17202
2880 9 20.11083 0.25347
2880 10 20.39140 0.21209
2880 11 21.40677 0.26153
2880 12 23.22123 0.30963
2881 1 7.26085 0.05498
2881 2 8.30545 0.05071
2881 3 10.41149 0.12192
2881 4 11.05206 0.17086
2881 5 13.94191 0.17556
2881 6 15.73221 0.24392
2881 7 18.84241 0.33116
2881 8 19.60766 0.18168
2881 9 20.12899 0.25288
2881 10 20.39575 0.21477
2881 11 21.45057 0.26294
2881 12 23.18061 0.30782
2882 1 7.14501 0.05888
2882 2 8.41967 0.05341
2882 3 10.22667 0.12736
2882 4 10.85213 0.15059
2882 5 14.16615 0.17327
2882 6 15.80323 0.22494
2882 7 18.86588 0.33794
2882 8 19.60981 0.19363
2882 9 20.14797 0.25241
2882 10 20.40022 0.21567
2882 11 21.50534 0.25983
2882 12 23.13160 0.29980
2883 1 7.05550 0.06430
2883 2 8.54073 0.05610
2883 3 9.98890 0.12985
2883 4 10.69279 0.13230
2883 5 14.38719 0.17002
2883 6 15.85626 0.20925
2883 7 18.89619 0.35185
2883 8 19.60454 0.20366
2883 9 20.16767 0.25103
2883 10 20.40387 0.21467
2883 11 21.57199 0.25331
2883 12 23.07368 0.29262
2884 1 7.00084 0.06604
2884 2 8.65795 0.06089
2884 3 9.72383 0.12066
2884 4 10.56025 0.12030
2884 5 14.60070 0.16537
2884 6 15.89005 0.19685
2884 7 18.93345 0.36429
2884 8 19.59048 0.22886
2884 9 20.18814 0.24794
2884 10 20.40555 0.21287
2884 11 21.65092 0.24548
2884 12 23.00658 0.28240
2885 1 6.98687 0.06989
2885 2 8.74659 0.06849
2885 3 9.47302 0.10989
2885 4 10.43934 0.11265
2885 5 14.80327 0.16229
2885 6 15.90411 0.18720
2885 7 18.97737 0.35594
2885 8 19.56700 0.25254
2885 9 20.20943 0.24321
2885 10 20.40423 0.21158
2885 11 21.74161 0.25173
2885 12 22.93017 0.27617
2886 1 7.01694 0.07605
2886 2 8.73538 0.08409
2886 3 9.31899 0.09098
2886 4 10.32116 0.10693
2886 5 14.99226 0.15948
2886 6 15.89841 0.17778
2886 7 19.02735 0.33172
2886 8 19.53415 0.28479
2886 9 20.23152 0.24217
2886 10 20.39923 0.21396
2886 11 21.84273 0.26672
2886 12 22.84463 0.27293
2887 1 7.09216 0.08036
2887 2 8.56285 0.09969
2887 3 9.33026 0.07798
2887 4 10.20152 0.10178
2887 5 15.16572 0.15788
2887 6 15.87320 0.17207
2887 7 19.08251 0.31904
2887 8 19.49260 0.29537
2887 9 20.25425 0.24146
2887 10 20.39029 0.22646
2887 11 21.95227 0.27355
2887 12 22.75041 0.26410
2888 1 7.21145 0.08758
2888 2 8.31178 0.10598
2888 3 9.42943 0.07593
2888 4 10.07842 0.09801
2888 5 15.32221 0.15813
2888 6 15.82871 0.16577
2888 7 19.14172 0.30120
2888 8 19.44346 0.29622
2888 9 20.27727 0.25391
2888 10 20.37761 0.23442
2888 11 22.06784 0.26841
2888 12 22.64821 0.25817
2889 1 7.37193 0.09867
2889 2 8.04862 0.10364
2889 3 9.55493 0.08067
2889 4 9.95134 0.09469
2889 5 15.46087 0.15694
2889 6 15.76510 0.16117
2889 7 19.20360 0.28824
2889 8 19.38824 0.29363
2889 9 20.30012 0.26452
2889 10 20.36163 0.24183
2889 11 22.18677 0.25909
2889 12 22.53915 0.25161
2890 1 7.56913 0.10420
2890 2 7.79724 0.10466
2890 3 9.68752 0.08608
2890 4 9.82063 0.09102
2890 5 15.58105 0.15759
2890 6 15.68253 0.15879
2890 7 19.26646 0.28506
2890 8 19.32864 0.28369
2890 9 20.32221 0.29046
2890 10 20.34293 0.26397
2890 11 22.30651 0.25083
2890 12 22.42466 0.24807
2891 1 7.77839 0.03953
2891 2 8.50850 0.05752
2891 3 10.87587 0.12323
2891 4 12.17886 0.22448
2891 5 13.26528 0.22364
2891 6 15.26735 0.42858
2891 7 18.85245 0.35080
2891 8 19.56140 0.14198
2891 9 20.05072 0.24867
2891 10 20.39497 0.21956
2891 11 21.29576 0.25281
2891 12 23.06723 0.31177
2892 1 7.78273 0.04013
2892 2 8.48787 0.05707
2892 3 10.86961 0.12290
2892 4 12.14210 0.22148
2892 5 13.29436 0.22152
2892 6 15.28987 0.41106
2892 7 18.85128 0.34878
2892 8 19.56284 0.14506
2892 9 20.05294 0.25103
2892 10 20.39524 0.21943
2892 11 21.29759 0.25284
2892 12 23.06468 0.31160
2893 1 7.79245 0.04165
2893 2 8.43223 0.05602
2893 3 10.85021 0.12224
2893 4 12.03664 0.22293
2893 5 13.37863 0.21453
2893 6 15.35330 0.37676
2893 7 18.84810 0.34915
2893 8 19.56700 0.15003
2893 9 20.05944 0.24961
2893 10 20.39605 0.21907
2893 11 21.30313 0.25194
2893 12 23.05701 0.31061
2894 1 7.79544 0.04405
2894 2 8.36151 0.05453
2894 3 10.81585 0.12129
2894 4 11.87493 0.22361
2894 5 13.51030 0.20297
2894 6 15.44729 0.33997
2894 7 18.84399 0.34221
2894 8 19.57336 0.14973
2894 9 20.06988 0.24897
2894 10 20.39755 0.21963
2894 11 21.31264 0.25060
2894 12 23.04388 0.30710
2895 1 7.76804 0.04793
2895 2 8.31007 0.05191
2895 3 10.76285 0.12090
2895 4 11.67353 0.22221
2895 5 13.67920 0.19428
2895 6 15.55920 0.31579
2895 7 18.84046 0.33527
2895 8 19.58100 0.15524
2895 9 20.08376 0.24995
2895 10 20.39995 0.22182
2895 11 21.32640 0.24897
2895 12 23.02490 0.30227
2896 1 7.68944 0.05228
2896 2 8.30995 0.05043
2896 3 10.68409 0.12140
2896 4 11.45159 0.21467
2896 5 13.87481 0.18971
2896 6 15.67735 0.28804
2896 7 18.83926 0.33236
2896 8 19.58877 0.16084
2896 9 20.10042 0.24957
2896 10 20.40345 0.21587
2896 11 21.34507 0.24804
2896 12 22.99954 0.29705
2897 1 7.56952 0.05459
2897 2 8.36184 0.05058
2897 3 10.56705 0.12456
2897 4 11.23205 0.18627
2897 5 14.08740 0.18704
2897 6 15.79229 0.25399
2897 7 18.84220 0.33014
2897 8 19.59515 0.17024
2897 9 20.11919 0.25053
2897 10 20.40822 0.21356
2897 11 21.36954 0.24879
2897 12 22.96719 0.29194
2898 1 7.43491 0.05645
2898 2 8.44797 0.05263
2898 3 10.39647 0.13003
2898 4 11.03902 0.16268
2898 5 14.30861 0.18243
2898 6 15.89703 0.23641
2898 7 18.85083 0.32584
2898 8 19.59845 0.17897
2898 9 20.13943 0.25062
2898 10 20.41407 0.21555
2898 11 21.40095 0.25213
2898 12 22.92732 0.28569
2899 1 7.30711 0.05911
2899 2 8.55359 0.05483
2899 3 10.16998 0.13289
2899 4 10.88313 0.14447
2899 5 14.53151 0.17819
2899 6 15.98676 0.22096
2899 7 18.86645 0.33221
2899 8 19.59689 0.19008
2899 9 20.16074 0.25003
2899 10 20.42045 0.21689
2899 11 21.44068 0.24320
2899 12 22.87944 0.28286
2900 1 7.20066 0.06919
2900 2 8.66739 0.05850
2900 3 9.90649 0.13015
2900 4 10.75460 0.13006
2900 5 14.75048 0.17342
2900 6 16.05838 0.20810
2900 7 18.88980 0.34156
2900 8 19.58874 0.19983
2900 9 20.18287 0.24705
2900 10 20.42645 0.21571
2900 11 21.49005 0.23718
2900 12 22.82314 0.27670
2901 1 7.12565 0.06859
2901 2 8.77430 0.06402
2901 3 9.63569 0.11817
2901 4 10.63900 0.12069
2901 5 14.96105 0.16804
2901 6 16.11019 0.19762
2901 7 18.92128 0.35552
2901 8 19.57267 0.22782
2901 9 20.20577 0.24341
2901 10 20.43074 0.21382
2901 11 21.55010 0.23726
2901 12 22.75823 0.27100
2902 1 7.08901 0.07203
2902 2 8.83368 0.07589
2902 3 9.40893 0.10338
2902 4 10.52697 0.11346
2902 5 15.15964 0.16488
2902 6 16.14143 0.18875
2902 7 18.96064 0.35118
2902 8 19.54788 0.24776
2902 9 20.22952 0.24060
2902 10 20.43197 0.21278
2902 11 21.62127 0.23660
2902 12 22.68482 0.26799
2903 1 7.09519 0.07815
2903 2 8.74776 0.09417
2903 3 9.33098 0.08306
2903 4 10.41368 0.10802
2903 5 15.34356 0.16227
2903 6 16.15192 0.18141
2903 7 19.00738 0.32322
2903 8 19.51412 0.28042
2903 9 20.25398 0.23897
2903 10 20.42918 0.21652
2903 11 21.70312 0.23823
2903 12 22.60318 0.25867
2904 1 7.14615 0.08498
2904 2 8.52406 0.10520
2904 3 9.39936 0.07581
2904 4 10.29682 0.10332
2904 5 15.51072 0.16075
2904 6 16.14182 0.17533
2904 7 19.06044 0.30868
2904 8 19.47188 0.28917
2904 9 20.27895 0.24239
2904 10 20.42180 0.23018
2904 11 21.79446 0.24293
2904 12 22.51390 0.25213
2905 1 7.24176 0.09142
2905 2 8.26336 0.10793
2905 3 9.51772 0.07801
2905 4 10.17538 0.09929
2905 5 15.65972 0.15993
2905 6 16.11142 0.17084
2905 7 19.11857 0.29535
2905 8 19.42211 0.28933
2905 9 20.30410 0.24907
2905 10 20.40993 0.23527
2905 11 21.89330 0.24642
2905 12 22.41794 0.24291
2906 1 7.37993 0.10064
2906 2 8.00629 0.10642
2906 3 9.64978 0.08415
2906 4 10.04916 0.09649
2906 5 15.78965 0.15923
2906 6 16.06090 0.16544
2906 7 19.18012 0.28674
2906 8 19.36620 0.28891
2906 9 20.32890 0.25977
2906 10 20.39395 0.24801
2906 11 21.99739 0.24270
2906 12 22.31655 0.23159
2907 1 7.55702 0.10596
2907 2 7.76792 0.10733
2907 3 9.78481 0.08977
2907 4 9.91863 0.09373
2907 5 15.89994 0.16009
2907 6 15.99039 0.16227
2907 7 19.24323 0.27845
2907 8 19.30594 0.28622
2907 9 20.35264 0.28844
2907 10 20.37458 0.26911
2907 11 22.10421 0.22930
2907 12 22.21132 0.22793
2908 1 7.86661 0.04098
2908 2 8.75190 0.06220
2908 3 10.94108 0.12459
2908 4 12.06665 0.22514
2908 5 13.60590 0.21721
2908 6 15.30611 0.39669
2908 7 18.89973 0.34490
2908 8 19.59773 0.14573
2908 9 20.05309 0.24944
2908 10 20.40061 0.22089
2908 11 21.30568 0.25177
2908 12 22.81544 0.31555
2909 1 7.87147 0.04126
2909 2 8.72978 0.06153
2909 3 10.93370 0.12443
2909 4 12.03076 0.22522
2909 5 13.63501 0.21428
2909 6 15.33025 0.38482
2909 7 18.89751 0.34300
2909 8 19.59845 0.14868
2909 9 20.05549 0.24636
2909 10 20.40088 0.22099
2909 11 21.30709 0.25167
2909 12 22.81289 0.31556
2910 1 7.88349 0.04262
2910 2 8.66886 0.06006
2910 3 10.91077 0.12379
2910 4 11.92826 0.22797
2910 5 13.71937 0.20905
2910 6 15.39863 0.35522
2910 7 18.89121 0.34260
