# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 20 K
"k index (irred.)" "branch index" "f (THz)" "lifetime (ps)" "mfp (nm)" multiplicity "modal kappa^{xx} (W/mK)" "modal kappa^{yy} (W/mK)" "modal kappa^{zz} (W/mK)"
30 3 6.07910 15057.50000 42212.60000 12 0.00000 0.00000 0.00004
30 4 6.10926 14893.60000 45696.50000 12 0.00000 0.00000 0.00004
30 5 7.72376 1238.52000 12243.50000 12 0.00000 0.00000 0.00000
30 6 12.64686 63.24740 500.62600 12 0.00000 0.00000 0.00000
30 7 19.70467 4.66140 0.92997 12 0.00000 0.00000 0.00000
30 8 19.71117 4.65751 1.16166 12 0.00000 0.00000 0.00000
30 9 19.83562 4.83890 1.28627 12 0.00000 0.00000 0.00000
30 10 19.84275 4.85939 1.33004 12 0.00000 0.00000 0.00000
30 11 23.51536 6.32960 23.09320 12 0.00000 0.00000 0.00000
30 12 25.22007 2.23496 5.41676 12 0.00000 0.00000 0.00000
31 1 4.29603 480864.00000 2189150.00000 12 0.00127 0.00127 0.12317
31 2 4.33086 485336.00000 2313920.00000 12 0.00756 0.00756 0.11496
31 3 5.90405 17709.10000 53781.60000 12 0.00000 0.00000 0.00008
31 4 5.93433 17614.90000 57890.80000 12 0.00001 0.00001 0.00007
31 5 8.31987 853.69800 8297.40000 12 0.00000 0.00000 0.00000
31 6 12.15694 90.43280 741.26300 12 0.00000 0.00000 0.00000
31 7 19.71729 4.58229 0.99017 12 0.00000 0.00000 0.00000
31 8 19.72302 4.56995 1.15033 12 0.00000 0.00000 0.00000
31 9 19.82183 4.62971 1.13995 12 0.00000 0.00000 0.00000
31 10 19.82620 4.64792 1.28631 12 0.00000 0.00000 0.00000
31 11 23.73490 6.16004 21.98820 12 0.00000 0.00000 0.00000
31 12 25.06739 2.59715 6.74649 12 0.00000 0.00000 0.00000
32 1 4.56422 319159.00000 1390580.00000 12 0.00045 0.00045 0.04441
32 2 4.59777 313195.00000 1430960.00000 12 0.00267 0.00267 0.04045
32 3 5.71479 16453.60000 53779.10000 12 0.00000 0.00000 0.00013
32 4 5.74525 16682.70000 58482.40000 12 0.00001 0.00001 0.00012
32 5 8.90551 594.36600 5670.86000 12 0.00000 0.00000 0.00000
32 6 11.65047 123.95000 1048.42000 12 0.00000 0.00000 0.00000
32 7 19.73090 4.75065 1.09953 12 0.00000 0.00000 0.00000
32 8 19.73576 4.77356 1.20838 12 0.00000 0.00000 0.00000
32 9 19.80741 4.42020 1.06920 12 0.00000 0.00000 0.00000
32 10 19.80951 4.42872 1.22414 12 0.00000 0.00000 0.00000
32 11 23.94898 5.83252 20.24070 12 0.00000 0.00000 0.00000
32 12 24.90427 2.99894 8.29605 12 0.00000 0.00000 0.00000
33 1 4.82039 245545.00000 1019640.00000 12 0.00019 0.00019 0.01872
33 2 4.85292 252326.00000 1101220.00000 12 0.00121 0.00121 0.01790
33 3 5.51153 11872.50000 41519.00000 12 0.00000 0.00000 0.00016
33 4 5.54226 11974.30000 44594.00000 12 0.00001 0.00001 0.00015
33 5 9.47998 424.34000 3967.85000 12 0.00000 0.00000 0.00000
33 6 11.12860 167.78900 1460.26000 12 0.00000 0.00000 0.00000
33 7 19.74541 4.82328 1.18262 12 0.00000 0.00000 0.00000
33 8 19.74925 4.82640 1.22213 12 0.00000 0.00000 0.00000
33 9 19.79266 4.23529 1.03463 12 0.00000 0.00000 0.00000
33 10 19.79290 4.27761 1.16707 12 0.00000 0.00000 0.00000
33 11 24.15653 5.25532 17.62730 12 0.00000 0.00000 0.00000
33 12 24.73108 3.42679 10.03360 12 0.00000 0.00000 0.00000
34 1 5.06397 534090.00000 2104470.00000 12 0.00024 0.00024 0.02254
34 2 5.09569 737496.00000 3064040.00000 12 0.00206 0.00206 0.02904
34 3 5.29445 284465.00000 1058610.00000 12 0.00007 0.00007 0.00673
34 4 5.32563 178241.00000 702430.00000 12 0.00030 0.00030 0.00394
34 5 10.04251 308.54500 2822.55000 12 0.00000 0.00000 0.00000
34 6 10.59233 226.49800 2023.16000 12 0.00000 0.00000 0.00000
34 7 19.76067 4.84642 1.24510 12 0.00000 0.00000 0.00000
34 8 19.76334 4.86443 1.22390 12 0.00000 0.00000 0.00000
34 9 19.77656 4.71038 1.25408 12 0.00000 0.00000 0.00000
34 10 19.77788 4.71094 1.16989 12 0.00000 0.00000 0.00000
34 11 24.35658 4.52212 14.57800 12 0.00000 0.00000 0.00000
34 12 24.54833 3.92698 12.09910 12 0.00000 0.00000 0.00000
35 1 0.81486 716083.00000 4274740.00000 6 33.34940 33.34940 0.00000
35 2 0.82962 2159310.00000 12737600.00000 6 97.12490 97.12500 0.00000
35 3 1.52606 361946.00000 3905360.00000 6 27.21320 27.21330 0.00000
35 4 7.11572 11665.90000 9166.42000 6 0.00000 0.00000 0.00000
35 5 7.24415 10381.10000 26746.50000 6 0.00000 0.00000 0.00000
35 6 16.22090 4.75724 3.25422 6 0.00000 0.00000 0.00000
35 7 18.24846 3.39745 0.09060 6 0.00000 0.00000 0.00000
35 8 19.63353 4.64581 0.20957 6 0.00000 0.00000 0.00000
35 9 19.68161 4.56812 2.83111 6 0.00000 0.00000 0.00000
35 10 19.96720 5.01382 0.56134 6 0.00000 0.00000 0.00000
35 11 21.45105 10.65130 0.99531 6 0.00000 0.00000 0.00000
35 12 26.82900 1.30624 0.69118 6 0.00000 0.00000 0.00000
36 1 0.86447 648777.00000 3746960.00000 12 22.26030 22.26040 9.95901
36 2 0.90333 1283020.00000 7569090.00000 12 46.05520 46.05520 16.90320
36 3 1.64657 353046.00000 3790640.00000 12 20.16010 20.16010 4.90949
36 4 7.10901 11475.90000 9380.39000 12 0.00000 0.00000 0.00000
36 5 7.23570 10241.40000 26498.90000 12 0.00000 0.00000 0.00000
36 6 16.18588 5.29855 7.05739 12 0.00000 0.00000 0.00000
36 7 18.51893 3.49809 28.40760 12 0.00000 0.00000 0.00000
36 8 19.63395 4.63934 0.21942 12 0.00000 0.00000 0.00000
36 9 19.68245 4.56005 2.82700 12 0.00000 0.00000 0.00000
36 10 19.96624 5.01820 0.58438 12 0.00000 0.00000 0.00000
36 11 21.47533 9.21168 7.35861 12 0.00000 0.00000 0.00000
36 12 26.71786 1.21008 3.94085 12 0.00000 0.00000 0.00000
37 1 1.09440 1171870.00000 6901790.00000 12 24.37580 24.37590 35.17010
37 2 1.13199 1385450.00000 9073630.00000 12 13.87750 13.87750 90.58680
37 3 1.92741 295158.00000 3081480.00000 12 8.60898 8.60899 7.27804
37 4 7.08889 10991.70000 9958.65000 12 0.00000 0.00000 0.00000
37 5 7.21280 9891.04000 25686.00000 12 0.00000 0.00000 0.00000
37 6 16.08276 5.62930 13.10250 12 0.00000 0.00000 0.00000
37 7 18.97941 3.71713 33.40120 12 0.00000 0.00000 0.00000
37 8 19.63521 4.63109 0.24747 12 0.00000 0.00000 0.00000
37 9 19.68512 4.53660 2.79682 12 0.00000 0.00000 0.00000
37 10 19.96336 4.99478 0.64322 12 0.00000 0.00000 0.00000
37 11 21.54623 7.40362 11.32760 12 0.00000 0.00000 0.00000
37 12 26.50930 1.04948 4.10203 12 0.00000 0.00000 0.00000
38 1 1.35241 1237660.00000 7251520.00000 12 13.03760 13.03770 41.12110
38 2 1.49273 871805.00000 5747840.00000 12 5.53708 5.53706 39.88070
38 3 2.34052 173123.00000 1752520.00000 12 1.46051 1.46051 4.37974
38 4 7.05532 10370.20000 10762.00000 12 0.00000 0.00000 0.00000
38 5 7.17733 9422.59000 24690.30000 12 0.00000 0.00000 0.00000
38 6 15.91667 6.05096 19.81760 12 0.00000 0.00000 0.00000
38 7 19.31521 4.05260 28.25860 12 0.00000 0.00000 0.00000
38 8 19.63731 4.59418 0.28791 12 0.00000 0.00000 0.00000
38 9 19.69028 4.48238 2.64229 12 0.00000 0.00000 0.00000
38 10 19.95859 4.96755 0.72737 12 0.00000 0.00000 0.00000
38 11 21.65881 10.17670 21.98930 12 0.00000 0.00000 0.00000
38 12 26.32882 1.00005 3.32175 12 0.00000 0.00000 0.00000
39 1 1.64396 1186020.00000 6888050.00000 12 6.03906 6.03906 32.52630
39 2 1.83141 674364.00000 4400550.00000 12 4.12664 4.12664 16.73010
39 3 2.86505 84720.40000 861043.00000 12 0.13046 0.13046 1.26384
39 4 7.00816 9752.47000 11697.80000 12 0.00000 0.00000 0.00000
39 5 7.12903 8941.98000 23891.60000 12 0.00000 0.00000 0.00000
39 6 15.69461 7.31900 30.12550 12 0.00000 0.00000 0.00000
39 7 19.51406 4.32693 20.90660 12 0.00000 0.00000 0.00000
39 8 19.64033 4.57937 0.33992 12 0.00000 0.00000 0.00000
39 9 19.70014 4.44455 2.06551 12 0.00000 0.00000 0.00000
39 10 19.95200 4.90657 0.81903 12 0.00000 0.00000 0.00000
39 11 21.80606 10.62740 28.38470 12 0.00000 0.00000 0.00000
39 12 26.18912 1.03270 2.73344 12 0.00000 0.00000 0.00000
40 1 1.95152 1132000.00000 6494820.00000 12 2.74405 2.74405 21.93450
40 2 2.14813 507137.00000 3316360.00000 12 2.32397 2.32398 7.33203
40 3 3.45016 40077.60000 412410.00000 12 0.00984 0.00984 0.24327
40 4 6.94736 9276.74000 12816.70000 12 0.00000 0.00000 0.00000
40 5 7.06749 8574.34000 23580.80000 12 0.00000 0.00000 0.00000
40 6 15.42405 8.55017 41.40980 12 0.00000 0.00000 0.00000
40 7 19.61848 4.56200 12.16150 12 0.00000 0.00000 0.00000
40 8 19.64429 4.58633 0.40178 12 0.00000 0.00000 0.00000
40 9 19.72149 4.41482 2.55751 12 0.00000 0.00000 0.00000
40 10 19.94366 4.88730 0.92090 12 0.00000 0.00000 0.00000
40 11 21.98066 9.96950 30.52090 12 0.00000 0.00000 0.00000
40 12 26.07292 1.09041 2.38578 12 0.00000 0.00000 0.00000
41 1 2.26579 1099300.00000 6210850.00000 12 1.26544 1.26544 13.68370
41 2 2.45656 397859.00000 2580010.00000 12 1.13433 1.13433 3.46247
41 3 4.06108 20520.30000 212315.00000 12 0.00081 0.00081 0.04189
41 4 6.87277 9012.42000 14221.70000 12 0.00000 0.00000 0.00000
41 5 6.99236 8362.74000 23843.60000 12 0.00000 0.00000 0.00000
41 6 15.11194 7.84579 42.89170 12 0.00000 0.00000 0.00000
41 7 19.64927 4.58532 0.46985 12 0.00000 0.00000 0.00000
41 8 19.66051 4.64472 4.13634 12 0.00000 0.00000 0.00000
41 9 19.75713 4.47335 5.65550 12 0.00000 0.00000 0.00000
41 10 19.93371 4.89474 1.02602 12 0.00000 0.00000 0.00000
41 11 22.17565 8.70747 29.12810 12 0.00000 0.00000 0.00000
41 12 25.96592 1.22524 2.39247 12 0.00000 0.00000 0.00000
42 1 2.58138 1045460.00000 5797990.00000 12 0.57412 0.57412 7.85340
42 2 2.76180 336527.00000 2143170.00000 12 0.54363 0.54363 1.74545
42 3 4.68132 11328.50000 117084.00000 12 0.00007 0.00007 0.00704
42 4 6.78427 8963.75000 15998.60000 12 0.00000 0.00000 0.00000
42 5 6.90344 8374.25000 24882.80000 12 0.00000 0.00000 0.00000
42 6 14.76424 7.81001 46.88680 12 0.00000 0.00000 0.00000
42 7 19.65532 4.56635 0.54144 12 0.00000 0.00000 0.00000
42 8 19.67745 4.64451 1.18096 12 0.00000 0.00000 0.00000
42 9 19.78957 4.62302 5.69381 12 0.00000 0.00000 0.00000
42 10 19.92220 4.93541 1.13292 12 0.00000 0.00000 0.00000
42 11 22.38505 6.32789 22.39620 12 0.00000 0.00000 0.00000
42 12 25.85965 1.35754 2.55757 12 0.00000 0.00000 0.00000
43 1 2.89487 960000.00000 5209420.00000 12 0.25393 0.25393 4.17267
43 2 3.06436 308187.00000 1916460.00000 12 0.26969 0.26969 0.93187
43 3 5.30315 6608.65000 67923.30000 12 0.00001 0.00001 0.00118
43 4 6.68174 9214.11000 18421.70000 12 0.00000 0.00000 0.00000
43 5 6.80055 8600.57000 26728.60000 12 0.00000 0.00000 0.00000
43 6 14.38581 12.32180 79.71440 12 0.00000 0.00000 0.00000
43 7 19.66252 4.55898 0.61857 12 0.00000 0.00000 0.00000
43 8 19.68812 4.67044 0.82087 12 0.00000 0.00000 0.00000
43 9 19.81092 4.74798 4.61149 12 0.00000 0.00000 0.00000
43 10 19.90934 4.99235 1.23572 12 0.00000 0.00000 0.00000
43 11 22.60393 5.28740 19.35480 12 0.00000 0.00000 0.00000
43 12 25.74917 1.50576 2.89431 12 0.00000 0.00000 0.00000
44 1 3.20385 858774.00000 4545000.00000 12 0.11090 0.11090 2.10000
44 2 3.36328 297414.00000 1799730.00000 12 0.13833 0.13833 0.51328
44 3 5.92246 4056.01000 41321.10000 12 0.00000 0.00000 0.00020
44 4 6.56507 9786.92000 21722.70000 12 0.00000 0.00000 0.00001
44 5 6.68363 9168.09000 29868.00000 12 0.00000 0.00000 0.00000
44 6 13.98058 20.57690 141.55000 12 0.00000 0.00000 0.00000
44 7 19.67091 4.61135 0.70804 12 0.00000 0.00000 0.00000
44 8 19.69735 4.69713 1.07406 12 0.00000 0.00000 0.00000
44 9 19.82270 4.85248 3.46152 12 0.00000 0.00000 0.00000
44 10 19.89522 5.04903 1.32789 12 0.00000 0.00000 0.00000
44 11 22.82836 5.57590 20.76160 12 0.00000 0.00000 0.00000
44 12 25.63178 1.65099 3.33944 12 0.00000 0.00000 0.00000
45 1 3.50649 728873.00000 3749710.00000 12 0.04673 0.04673 0.98495
45 2 3.65714 289663.00000 1701670.00000 12 0.07136 0.07136 0.28072
45 3 6.43415 10948.50000 26758.10000 12 0.00000 0.00000 0.00001
45 4 6.53230 3060.66000 23841.70000 12 0.00000 0.00000 0.00002
45 5 6.55700 6299.11000 14488.40000 12 0.00000 0.00000 0.00000
45 6 13.55164 31.71110 229.71700 12 0.00000 0.00000 0.00000
45 7 19.68051 4.70480 0.80859 12 0.00000 0.00000 0.00000
45 8 19.70650 4.73266 1.25361 12 0.00000 0.00000 0.00000
45 9 19.82731 4.86425 2.43510 12 0.00000 0.00000 0.00000
45 10 19.88008 5.04404 1.38996 12 0.00000 0.00000 0.00000
45 11 23.05518 5.83448 21.81930 12 0.00000 0.00000 0.00000
45 12 25.50586 1.78535 3.85202 12 0.00000 0.00000 0.00000
46 1 3.80140 590658.00000 2943650.00000 12 0.01916 0.01916 0.43656
46 2 3.94458 484005.00000 2755060.00000 12 0.06354 0.06354 0.26055
46 3 6.28899 12421.60000 33180.80000 12 0.00000 0.00000 0.00002
46 4 6.40692 11780.20000 42247.30000 12 0.00001 0.00001 0.00001
46 5 7.14474 1678.84000 16695.90000 12 0.00000 0.00000 0.00001
46 6 13.10144 45.98020 348.22400 12 0.00000 0.00000 0.00000
46 7 19.69130 4.71509 0.89732 12 0.00000 0.00000 0.00000
46 8 19.71603 4.73709 1.34465 12 0.00000 0.00000 0.00000
46 9 19.82671 4.77547 1.60967 12 0.00000 0.00000 0.00000
46 10 19.86407 4.85561 1.38344 12 0.00000 0.00000 0.00000
46 11 23.28179 6.15285 22.87900 12 0.00000 0.00000 0.00000
46 12 25.37054 2.02161 4.67092 12 0.00000 0.00000 0.00000
47 1 4.08731 444634.00000 2139030.00000 12 0.00746 0.00746 0.17898
47 2 4.22432 527933.00000 2906530.00000 12 0.03742 0.03742 0.15697
47 3 6.12953 15026.50000 43575.60000 12 0.00000 0.00000 0.00004
47 4 6.24755 14192.90000 53481.30000 12 0.00001 0.00001 0.00003
47 5 7.74439 1132.01000 11093.50000 12 0.00000 0.00000 0.00000
47 6 12.63200 63.81520 502.46500 12 0.00000 0.00000 0.00000
47 7 19.70332 4.70751 0.98150 12 0.00000 0.00000 0.00000
47 8 19.72619 4.71037 1.37321 12 0.00000 0.00000 0.00000
47 9 19.82231 4.74402 1.05941 12 0.00000 0.00000 0.00000
47 10 19.84740 4.82570 1.40359 12 0.00000 0.00000 0.00000
47 11 23.50622 6.18800 22.68940 12 0.00000 0.00000 0.00000
47 12 25.22532 2.21758 5.48152 12 0.00000 0.00000 0.00000
48 1 4.36324 326502.00000 1510680.00000 12 0.00290 0.00290 0.07161
48 2 4.49524 379483.00000 2017100.00000 12 0.01479 0.01479 0.06223
48 3 5.95589 17718.20000 55436.50000 12 0.00000 0.00000 0.00007
48 4 6.07412 17175.80000 67922.00000 12 0.00002 0.00002 0.00005
48 5 8.33510 783.01000 7548.00000 12 0.00000 0.00000 0.00000
48 6 12.14489 89.88830 732.63100 12 0.00000 0.00000 0.00000
48 7 19.71651 4.61631 1.04332 12 0.00000 0.00000 0.00000
48 8 19.73699 4.66344 1.35772 12 0.00000 0.00000 0.00000
48 9 19.81508 4.62025 0.76710 12 0.00000 0.00000 0.00000
48 10 19.83028 4.63778 1.36026 12 0.00000 0.00000 0.00000
48 11 23.72674 5.97710 21.45700 12 0.00000 0.00000 0.00000
48 12 25.07008 2.59018 6.82703 12 0.00000 0.00000 0.00000
49 1 4.62829 268425.00000 1189920.00000 12 0.00129 0.00129 0.03221
49 2 4.75627 287075.00000 1470560.00000 12 0.00628 0.00628 0.02603
49 3 5.76819 16904.10000 56739.30000 12 0.00001 0.00001 0.00012
49 4 5.88684 17096.20000 70868.00000 12 0.00003 0.00003 0.00009
49 5 8.91586 558.06500 5282.92000 12 0.00000 0.00000 0.00000
49 6 11.64148 122.75600 1032.04000 12 0.00000 0.00000 0.00000
49 7 19.73075 4.72032 1.14420 12 0.00000 0.00000 0.00000
49 8 19.74829 4.77255 1.35550 12 0.00000 0.00000 0.00000
49 9 19.80585 4.43543 0.73007 12 0.00000 0.00000 0.00000
49 10 19.81298 4.41559 1.29052 12 0.00000 0.00000 0.00000
49 11 23.94203 5.69844 19.90050 12 0.00000 0.00000 0.00000
49 12 24.90484 2.97075 8.31249 12 0.00000 0.00000 0.00000
50 1 4.88176 232351.00000 982917.00000 12 0.00062 0.00062 0.01537
50 2 5.00659 271301.00000 1336880.00000 12 0.00342 0.00342 0.01368
50 3 5.56661 12324.60000 44145.30000 12 0.00001 0.00001 0.00015
50 4 5.68607 12787.40000 55486.60000 12 0.00004 0.00004 0.00012
50 5 9.48582 403.84500 3747.99000 12 0.00000 0.00000 0.00000
50 6 11.12290 164.43100 1421.83000 12 0.00000 0.00000 0.00000
50 7 19.74595 4.82116 1.24009 12 0.00000 0.00000 0.00000
50 8 19.76004 4.83622 1.30776 12 0.00000 0.00000 0.00000
50 9 19.79527 4.30790 0.82586 12 0.00000 0.00000 0.00000
50 10 19.79566 4.33462 1.24783 12 0.00000 0.00000 0.00000
50 11 24.15083 5.16191 17.43350 12 0.00000 0.00000 0.00000
50 12 24.72985 3.37914 9.98864 12 0.00000 0.00000 0.00000
51 1 5.12297 347040.00000 1395130.00000 12 0.00053 0.00053 0.01277
51 2 5.24541 534430.00000 2528650.00000 12 0.00398 0.00398 0.01510
51 3 5.35142 370547.00000 1409370.00000 12 0.00033 0.00033 0.00767
51 4 5.47211 69907.90000 317031.00000 12 0.00032 0.00032 0.00112
51 5 10.04422 296.48300 2692.84000 12 0.00000 0.00000 0.00000
51 6 10.59017 220.95500 1960.23000 12 0.00000 0.00000 0.00000
51 7 19.76193 4.84306 1.30767 12 0.00000 0.00000 0.00000
51 8 19.77197 4.87503 1.21921 12 0.00000 0.00000 0.00000
51 9 19.77857 4.67840 1.31161 12 0.00000 0.00000 0.00000
51 10 19.78384 4.71303 1.05177 12 0.00000 0.00000 0.00000
51 11 24.35226 4.46760 14.51060 12 0.00000 0.00000 0.00000
51 12 24.54551 3.86380 12.00370 12 0.00000 0.00000 0.00000
52 1 1.23074 1176740.00000 6972190.00000 6 37.24360 37.24360 0.00000
52 2 1.24059 2217230.00000 12956600.00000 6 67.56360 67.56350 0.00000
52 3 2.27982 124246.00000 1335070.00000 6 3.24360 3.24360 0.00000
52 4 7.18384 11061.10000 12813.20000 6 0.00000 0.00000 0.00000
52 5 7.46432 8834.28000 32597.90000 6 0.00000 0.00000 0.00000
52 6 16.16190 4.81929 4.81001 6 0.00000 0.00000 0.00000
52 7 18.25089 3.41364 0.14514 6 0.00000 0.00000 0.00000
52 8 19.63008 4.74921 0.24526 6 0.00000 0.00000 0.00000
52 9 19.73399 4.60751 3.99226 6 0.00000 0.00000 0.00000
52 10 19.97631 4.96635 0.72022 6 0.00000 0.00000 0.00000
52 11 21.44329 9.53383 1.20264 6 0.00000 0.00000 0.00000
52 12 26.78295 1.31311 1.03295 6 0.00000 0.00000 0.00000
53 1 1.25114 681984.00000 3958760.00000 12 19.61220 19.61230 1.33652
53 2 1.29137 1429000.00000 8363240.00000 12 38.15340 38.15350 6.46378
53 3 2.36698 121407.00000 1303550.00000 12 2.59124 2.59123 0.34342
53 4 7.17727 10911.90000 12879.60000 12 0.00000 0.00000 0.00000
53 5 7.45581 8732.99000 32319.00000 12 0.00000 0.00000 0.00000
53 6 16.12734 5.27575 7.93216 12 0.00000 0.00000 0.00000
53 7 18.38438 3.46766 14.53520 12 0.00000 0.00000 0.00000
53 8 19.63047 4.75614 0.25441 12 0.00000 0.00000 0.00000
53 9 19.73480 4.59813 3.98613 12 0.00000 0.00000 0.00000
53 10 19.97535 4.96659 0.73755 12 0.00000 0.00000 0.00000
53 11 21.46709 8.48640 6.70067 12 0.00000 0.00000 0.00000
53 12 26.72638 1.27158 2.26088 12 0.00000 0.00000 0.00000
54 1 1.39992 1118840.00000 6612360.00000 12 16.55850 16.55850 25.45990
54 2 1.43241 1006820.00000 5905920.00000 12 18.76190 18.76190 12.49490
54 3 2.58200 109374.00000 1163010.00000 12 1.44840 1.44840 0.56173
54 4 7.15748 10488.80000 13047.90000 12 0.00000 0.00000 0.00000
54 5 7.43191 8486.59000 31541.60000 12 0.00000 0.00000 0.00000
54 6 16.02553 5.48460 13.19810 12 0.00000 0.00000 0.00000
54 7 18.68280 3.59905 21.79520 12 0.00000 0.00000 0.00000
54 8 19.63167 4.74966 0.27940 12 0.00000 0.00000 0.00000
54 9 19.73726 4.58095 3.96911 12 0.00000 0.00000 0.00000
54 10 19.97250 4.94013 0.78219 12 0.00000 0.00000 0.00000
54 11 21.53679 7.39108 11.14840 12 0.00000 0.00000 0.00000
54 12 26.59105 1.18064 3.03884 12 0.00000 0.00000 0.00000
55 1 1.63926 898609.00000 5269120.00000 12 10.02890 10.02890 14.59920
55 2 1.70068 1133470.00000 7373810.00000 12 5.87707 5.87708 37.95410
55 3 2.88442 79463.60000 826473.00000 12 0.50893 0.50893 0.43106
55 4 7.12445 9965.53000 13394.10000 12 0.00000 0.00000 0.00000
55 5 7.39486 8187.77000 30553.10000 12 0.00000 0.00000 0.00000
55 6 15.86145 6.19429 20.49180 12 0.00000 0.00000 0.00000
55 7 18.98789 3.82850 22.73390 12 0.00000 0.00000 0.00000
55 8 19.63374 4.71602 0.31675 12 0.00000 0.00000 0.00000
55 9 19.74124 4.51915 3.88660 12 0.00000 0.00000 0.00000
55 10 19.96777 4.91118 0.84972 12 0.00000 0.00000 0.00000
55 11 21.64759 9.66639 20.62760 12 0.00000 0.00000 0.00000
55 12 26.43426 1.09504 2.97488 12 0.00000 0.00000 0.00000
56 1 1.88849 851455.00000 4969870.00000 12 5.20024 5.20024 12.92590
56 2 2.05921 489539.00000 3232120.00000 12 1.30358 1.30358 10.83880
56 3 3.27313 47378.70000 479698.00000 12 0.10527 0.10527 0.20376
56 4 7.07810 9431.43000 13901.00000 12 0.00000 0.00000 0.00000
56 5 7.34539 7873.67000 29588.40000 12 0.00000 0.00000 0.00000
56 6 15.64197 7.36451 30.35720 12 0.00000 0.00000 0.00000
56 7 19.22899 4.02207 20.19020 12 0.00000 0.00000 0.00000
56 8 19.63671 4.70287 0.36696 12 0.00000 0.00000 0.00000
56 9 19.74679 4.50121 3.77834 12 0.00000 0.00000 0.00000
56 10 19.96120 4.85947 0.92725 12 0.00000 0.00000 0.00000
56 11 21.79299 10.00170 26.45260 12 0.00000 0.00000 0.00000
56 12 26.28595 1.11246 2.83064 12 0.00000 0.00000 0.00000
57 1 2.16316 807799.00000 4673610.00000 12 2.56720 2.56720 9.46945
57 2 2.41009 389131.00000 2526310.00000 12 0.78850 0.78850 4.47260
57 3 3.74309 26144.70000 261035.00000 12 0.01459 0.01459 0.06490
57 4 7.01826 9017.35000 14674.20000 12 0.00000 0.00000 0.00000
57 5 7.28322 7641.34000 29061.00000 12 0.00000 0.00000 0.00000
57 6 15.37435 8.62230 41.65840 12 0.00000 0.00000 0.00000
57 7 19.40104 4.23849 16.82420 12 0.00000 0.00000 0.00000
57 8 19.64063 4.70187 0.42812 12 0.00000 0.00000 0.00000
57 9 19.75410 4.49228 3.55894 12 0.00000 0.00000 0.00000
57 10 19.95287 4.86730 1.02294 12 0.00000 0.00000 0.00000
57 11 21.96582 9.43357 28.68040 12 0.00000 0.00000 0.00000
57 12 26.15120 1.15846 2.68751 12 0.00000 0.00000 0.00000
58 1 2.45216 814311.00000 4651390.00000 12 1.31132 1.31132 6.54288
58 2 2.73849 250259.00000 1617090.00000 12 0.38677 0.38677 1.48165
58 3 4.27309 14446.60000 144149.00000 12 0.00165 0.00165 0.01567
58 4 6.94481 8778.71000 15794.60000 12 0.00000 0.00000 0.00000
58 5 7.20797 7528.79000 29123.50000 12 0.00000 0.00000 0.00000
58 6 15.06544 7.79599 42.42980 12 0.00000 0.00000 0.00000
58 7 19.51850 4.44624 13.35800 12 0.00000 0.00000 0.00000
58 8 19.64564 4.69462 0.49750 12 0.00000 0.00000 0.00000
58 9 19.76340 4.49079 3.15718 12 0.00000 0.00000 0.00000
58 10 19.94282 4.87006 1.11927 12 0.00000 0.00000 0.00000
58 11 22.15943 8.18174 27.25620 12 0.00000 0.00000 0.00000
58 12 26.02576 1.27338 2.74658 12 0.00000 0.00000 0.00000
59 1 2.74817 823977.00000 4629630.00000 12 0.66459 0.66459 4.19450
59 2 3.04961 172918.00000 1117880.00000 12 0.18258 0.18258 0.55032
59 3 4.83910 8310.67000 83102.10000 12 0.00018 0.00018 0.00326
59 4 6.85763 8785.34000 17442.70000 12 0.00000 0.00000 0.00000
59 5 7.11932 7576.74000 29941.50000 12 0.00000 0.00000 0.00000
59 6 14.72113 7.85338 46.87820 12 0.00000 0.00000 0.00000
59 7 19.59653 4.61129 9.96505 12 0.00000 0.00000 0.00000
59 8 19.65176 4.67314 0.57274 12 0.00000 0.00000 0.00000
59 9 19.77473 4.54018 2.56459 12 0.00000 0.00000 0.00000
59 10 19.93122 4.87451 1.21282 12 0.00000 0.00000 0.00000
59 11 22.36788 6.50215 22.97750 12 0.00000 0.00000 0.00000
59 12 25.90402 1.41278 2.94289 12 0.00000 0.00000 0.00000
60 1 3.04628 810106.00000 4461490.00000 12 0.32675 0.32675 2.47722
60 2 3.34970 135340.00000 871489.00000 12 0.08943 0.08943 0.23829
60 3 5.42379 5079.26000 50750.60000 12 0.00002 0.00002 0.00064
60 4 6.75657 9038.38000 19729.80000 12 0.00000 0.00000 0.00000
60 5 7.01700 7806.95000 31629.40000 12 0.00000 0.00000 0.00000
60 6 14.34627 12.98410 83.44340 12 0.00000 0.00000 0.00000
60 7 19.64738 4.74880 6.89377 12 0.00000 0.00000 0.00000
60 8 19.65910 4.65725 0.65471 12 0.00000 0.00000 0.00000
60 9 19.78726 4.56372 1.83834 12 0.00000 0.00000 0.00000
60 10 19.91815 4.92421 1.31144 12 0.00000 0.00000 0.00000
60 11 22.58633 5.13013 18.79440 12 0.00000 0.00000 0.00000
60 12 25.78143 1.55663 3.25138 12 0.00000 0.00000 0.00000
61 1 3.34302 761547.00000 4096810.00000 12 0.15444 0.15444 1.34926
61 2 3.64218 110238.00000 702540.00000 12 0.04322 0.04322 0.10853
