# k j freq[thz] mfp[nm] kappa[W/m/K]
5.20000000e+01 1.00000000e+00 8.86820711e-01 4.14793000e+00 1.20497000e-05
5.20000000e+01 2.00000000e+00 1.01417535e+00 4.67873000e+00 1.46851000e-05
5.20000000e+01 3.00000000e+00 1.45584092e+00 1.62411000e+01 6.71697000e-05
5.20000000e+01 4.00000000e+00 2.13529850e+00 5.46894000e+00 9.06764000e-06
5.20000000e+01 5.00000000e+00 2.21082510e+00 3.20781000e+00 2.96138000e-06
5.20000000e+01 6.00000000e+00 3.19398397e+00 3.15575000e-02 3.44951000e-09
5.30000000e+01 1.00000000e+00 1.00128130e+00 5.00907000e+00 1.43374000e-05
5.30000000e+01 2.00000000e+00 1.14200966e+00 5.37242000e+00 1.60275000e-05
5.30000000e+01 3.00000000e+00 1.60823418e+00 1.92591000e+01 7.55775000e-05
5.30000000e+01 4.00000000e+00 2.09586986e+00 5.98622000e+00 1.05697000e-05
5.30000000e+01 5.00000000e+00 2.18245578e+00 4.09693000e+00 4.61435000e-06
5.30000000e+01 6.00000000e+00 3.13897214e+00 2.49672000e-01 2.01864000e-07
5.40000000e+01 1.00000000e+00 1.11274396e+00 5.57303000e+00 1.55397000e-05
5.40000000e+01 2.00000000e+00 1.26344940e+00 4.91331000e+00 1.39182000e-05
5.40000000e+01 3.00000000e+00 1.75974007e+00 1.73254000e+01 6.47411000e-05
5.40000000e+01 4.00000000e+00 2.05070019e+00 5.77565000e+00 9.81527000e-06
5.40000000e+01 5.00000000e+00 2.14772188e+00 4.68903000e+00 5.96759000e-06
5.40000000e+01 6.00000000e+00 3.07607577e+00 4.78729000e-01 6.87155000e-07
5.50000000e+01 1.00000000e+00 1.22013245e+00 5.64820000e+00 1.51594000e-05
5.50000000e+01 2.00000000e+00 1.37779607e+00 5.06023000e+00 1.35625000e-05
5.50000000e+01 3.00000000e+00 1.90839493e+00 1.23581000e+01 4.31777000e-05
5.50000000e+01 4.00000000e+00 1.99978952e+00 5.01566000e+00 7.49273000e-06
5.50000000e+01 5.00000000e+00 2.10634759e+00 5.04609000e+00 7.02241000e-06
5.50000000e+01 6.00000000e+00 3.00433555e+00 6.86496000e-01 1.29268000e-06
5.60000000e+01 1.00000000e+00 1.32236452e+00 5.39567000e+00 1.37856000e-05
5.60000000e+01 2.00000000e+00 1.48399738e+00 5.15549000e+00 1.29546000e-05
5.60000000e+01 3.00000000e+00 1.94196264e+00 4.66490000e+00 6.80175000e-06
5.60000000e+01 4.00000000e+00 2.05438164e+00 8.50783000e+00 2.89365000e-05
5.60000000e+01 5.00000000e+00 2.05852177e+00 4.77970000e+00 7.20128000e-06
5.60000000e+01 6.00000000e+00 2.92327479e+00 8.96880000e-01 1.97370000e-06
5.70000000e+01 1.00000000e+00 1.41854080e+00 5.27743000e+00 1.26947000e-05
5.70000000e+01 2.00000000e+00 1.58001776e+00 4.90921000e+00 1.11472000e-05
5.70000000e+01 3.00000000e+00 1.88221409e+00 3.96038000e+00 5.42675000e-06
5.70000000e+01 4.00000000e+00 2.00478705e+00 4.92237000e+00 8.00212000e-06
5.70000000e+01 5.00000000e+00 2.19337720e+00 5.70129000e+00 1.86016000e-05
5.70000000e+01 6.00000000e+00 2.83305539e+00 1.19722000e+00 2.91196000e-06
5.80000000e+01 1.00000000e+00 1.50789080e+00 5.14733000e+00 1.14675000e-05
5.80000000e+01 2.00000000e+00 1.65807760e+00 3.79119000e+00 5.87342000e-06
5.80000000e+01 3.00000000e+00 1.82707035e+00 2.16273000e+00 1.87543000e-06
5.80000000e+01 4.00000000e+00 1.94598884e+00 4.73341000e+00 8.21762000e-06
5.80000000e+01 5.00000000e+00 2.32536663e+00 3.96203000e+00 1.22194000e-05
5.80000000e+01 6.00000000e+00 2.73466965e+00 1.45273000e+00 3.76170000e-06
5.90000000e+01 1.00000000e+00 1.58903850e+00 4.99268000e+00 9.87684000e-06
5.90000000e+01 2.00000000e+00 1.67757008e+00 2.14382000e+00 1.57042000e-06
5.90000000e+01 3.00000000e+00 1.81774083e+00 2.35020000e+00 2.74493000e-06
5.90000000e+01 4.00000000e+00 1.88379999e+00 4.26003000e+00 7.59618000e-06
5.90000000e+01 5.00000000e+00 2.44498963e+00 2.52721000e+00 6.63035000e-06
5.90000000e+01 6.00000000e+00 2.63305815e+00 1.53300000e+00 3.76511000e-06
6.00000000e+01 1.00000000e+00 1.62128113e+00 4.80976000e+00 8.66164000e-06
6.00000000e+01 2.00000000e+00 1.65576321e+00 4.06120000e+00 5.71568000e-06
6.00000000e+01 3.00000000e+00 1.82473197e+00 3.20244000e+00 4.80690000e-06
6.00000000e+01 4.00000000e+00 1.87170938e+00 4.36091000e+00 8.53141000e-06
6.00000000e+01 5.00000000e+00 2.47742113e+00 1.75499000e+00 3.40007000e-06
6.00000000e+01 6.00000000e+00 2.60297702e+00 1.29631000e+00 2.48207000e-06
6.10000000e+01 1.00000000e+00 1.54124566e+00 5.32354000e+00 1.15234000e-05
6.10000000e+01 2.00000000e+00 1.67257554e+00 1.57908000e+00 9.20220000e-07
6.10000000e+01 3.00000000e+00 1.80440608e+00 5.39243000e-01 1.38493000e-07
6.10000000e+01 4.00000000e+00 1.93694712e+00 5.18507000e+00 1.05719000e-05
6.10000000e+01 5.00000000e+00 2.36778420e+00 3.07940000e+00 9.29871000e-06
6.10000000e+01 6.00000000e+00 2.69922224e+00 1.67336000e+00 4.40152000e-06
6.20000000e+01 1.00000000e+00 1.45113418e+00 5.36280000e+00 1.28768000e-05
6.20000000e+01 2.00000000e+00 1.61448785e+00 4.48262000e+00 8.94751000e-06
6.20000000e+01 3.00000000e+00 1.84771703e+00 3.83271000e+00 5.54736000e-06
6.20000000e+01 4.00000000e+00 1.99959165e+00 5.69309000e+00 1.13773000e-05
6.20000000e+01 5.00000000e+00 2.23739266e+00 5.23975000e+00 1.70447000e-05
6.20000000e+01 6.00000000e+00 2.80036607e+00 1.42858000e+00 3.59182000e-06
6.30000000e+01 1.00000000e+00 1.35333004e+00 5.63938000e+00 1.46582000e-05
6.30000000e+01 2.00000000e+00 1.53039019e+00 4.91627000e+00 1.18086000e-05
6.30000000e+01 3.00000000e+00 1.90548395e+00 5.23883000e+00 9.05985000e-06
6.30000000e+01 4.00000000e+00 2.05694486e+00 5.77024000e+00 1.09507000e-05
6.30000000e+01 5.00000000e+00 2.09809131e+00 8.20085000e+00 2.78929000e-05
6.30000000e+01 6.00000000e+00 2.89456971e+00 1.11006000e+00 2.54755000e-06
6.40000000e+01 1.00000000e+00 1.24869664e+00 5.90606000e+00 1.64012000e-05
6.40000000e+01 2.00000000e+00 1.43593473e+00 4.92325000e+00 1.29230000e-05
6.40000000e+01 3.00000000e+00 1.95152001e+00 6.77334000e+00 1.29021000e-05
6.40000000e+01 4.00000000e+00 1.96178489e+00 1.18450000e+01 4.24737000e-05
6.40000000e+01 5.00000000e+00 2.10827525e+00 6.27360000e+00 1.13626000e-05
6.40000000e+01 6.00000000e+00 2.98019030e+00 8.33217000e-01 1.65811000e-06
6.50000000e+01 1.00000000e+00 1.13802242e+00 6.01022000e+00 1.76295000e-05
6.50000000e+01 2.00000000e+00 1.33458105e+00 5.00607000e+00 1.39957000e-05
6.50000000e+01 3.00000000e+00 1.79920768e+00 1.88238000e+01 7.03111000e-05
6.50000000e+01 4.00000000e+00 2.01315125e+00 7.09748000e+00 1.47439000e-05
6.50000000e+01 5.00000000e+00 2.15271042e+00 5.96613000e+00 9.84238000e-06
6.50000000e+01 6.00000000e+00 3.05682913e+00 5.79983000e-01 9.08813000e-07
6.60000000e+01 1.00000000e+00 1.02226674e+00 5.87685000e+00 1.79842000e-05
6.60000000e+01 2.00000000e+00 1.22807095e+00 5.09689000e+00 1.49576000e-05
6.60000000e+01 3.00000000e+00 1.64232653e+00 2.53485000e+01 9.80797000e-05
6.60000000e+01 4.00000000e+00 2.05836288e+00 7.54578000e+00 1.66303000e-05
6.60000000e+01 5.00000000e+00 2.19015144e+00 5.01318000e+00 7.05679000e-06
6.60000000e+01 6.00000000e+00 3.12467206e+00 3.28842000e-01 3.23270000e-07
6.70000000e+01 1.00000000e+00 9.02478847e-01 6.29746000e+00 1.98346000e-05
6.70000000e+01 2.00000000e+00 1.11769952e+00 4.97429000e+00 1.51657000e-05
6.70000000e+01 3.00000000e+00 1.48228257e+00 2.84320000e+01 1.13459000e-04
6.70000000e+01 4.00000000e+00 2.09725489e+00 7.50726000e+00 1.64684000e-05
6.70000000e+01 5.00000000e+00 2.22076920e+00 3.64624000e+00 3.89803000e-06
6.70000000e+01 6.00000000e+00 3.18454052e+00 7.07519000e-02 1.65647000e-08
6.80000000e+01 1.00000000e+00 7.79702032e-01 7.76431000e+00 2.47886000e-05
6.80000000e+01 2.00000000e+00 1.00434217e+00 4.20726000e+00 1.32547000e-05
6.80000000e+01 3.00000000e+00 1.32040388e+00 2.20661000e+01 9.06394000e-05
6.80000000e+01 4.00000000e+00 2.13053181e+00 6.62824000e+00 1.30307000e-05
6.80000000e+01 5.00000000e+00 2.24513629e+00 2.07477000e+00 1.34667000e-06
6.80000000e+01 6.00000000e+00 3.23760370e+00 2.13710000e-01 1.70322000e-07
6.90000000e+01 1.00000000e+00 6.55123466e-01 1.15739000e+01 3.66759000e-05
6.90000000e+01 2.00000000e+00 8.88328665e-01 3.44790000e+00 1.12260000e-05
6.90000000e+01 3.00000000e+00 1.15770077e+00 2.09562000e+01 8.87060000e-05
6.90000000e+01 4.00000000e+00 2.15952469e+00 4.86020000e+00 7.30338000e-06
6.90000000e+01 5.00000000e+00 2.26396023e+00 6.75933000e-01 1.53581000e-07
6.90000000e+01 6.00000000e+00 3.28506078e+00 4.65484000e-01 8.80440000e-07
7.00000000e+01 1.00000000e+00 5.30889661e-01 1.80638000e+01 5.46844000e-05
7.00000000e+01 2.00000000e+00 7.69506106e-01 4.05508000e+00 1.36970000e-05
7.00000000e+01 3.00000000e+00 9.94760821e-01 1.46359000e+01 6.40481000e-05
7.00000000e+01 4.00000000e+00 2.18567854e+00 6.07576000e-01 1.20760000e-07
7.00000000e+01 5.00000000e+00 2.27764274e+00 2.38817000e+00 2.07709000e-06
7.00000000e+01 6.00000000e+00 3.32799099e+00 6.49885000e-01 1.93765000e-06
7.10000000e+01 1.00000000e+00 4.12438844e-01 3.76918000e+01 1.01091000e-04
7.10000000e+01 2.00000000e+00 6.47721601e-01 5.33518000e+00 1.87595000e-05
7.10000000e+01 3.00000000e+00 8.31991752e-01 1.55774000e+01 7.06680000e-05
7.10000000e+01 4.00000000e+00 2.20997968e+00 8.18152000e-01 2.30488000e-07
7.10000000e+01 5.00000000e+00 2.28574612e+00 5.47508000e-01 1.15843000e-07
7.10000000e+01 6.00000000e+00 3.36678408e+00 7.11010000e-01 2.74801000e-06
7.20000000e+01 1.00000000e+00 3.14460823e-01 7.98775000e+01 1.83921000e-04
7.20000000e+01 2.00000000e+00 5.23694653e-01 7.05630000e+00 2.57773000e-05
7.20000000e+01 3.00000000e+00 6.70409860e-01 2.11214000e+01 9.92242000e-05
7.20000000e+01 4.00000000e+00 2.23250606e+00 2.57787000e-01 2.42502000e-08
7.20000000e+01 5.00000000e+00 2.28674742e+00 8.72952000e-01 3.04382000e-07
7.20000000e+01 6.00000000e+00 3.40123018e+00 6.35113000e-01 2.74143000e-06
7.30000000e+01 1.00000000e+00 3.25631072e-01 7.02013000e+01 1.50181000e-04
7.30000000e+01 2.00000000e+00 3.25631072e-01 7.02013000e+01 1.50181000e-04
7.30000000e+01 3.00000000e+00 8.36593559e-01 8.19909000e+00 4.45434000e-05
7.30000000e+01 4.00000000e+00 2.28737399e+00 2.37334000e-01 2.23538000e-08
7.30000000e+01 5.00000000e+00 2.28737399e+00 2.37333000e-01 2.23536000e-08
7.30000000e+01 6.00000000e+00 3.34576866e+00 8.66376000e-01 4.16092000e-06
7.40000000e+01 1.00000000e+00 3.97116475e-01 3.07962000e+01 7.01515000e-05
7.40000000e+01 2.00000000e+00 4.09039203e-01 4.30074000e+01 1.13878000e-04
7.40000000e+01 3.00000000e+00 9.69167578e-01 8.17204000e+00 4.27028000e-05
7.40000000e+01 4.00000000e+00 2.28026892e+00 4.02274000e-01 6.25190000e-08
7.40000000e+01 5.00000000e+00 2.28706220e+00 8.41583000e-01 2.73639000e-07
7.40000000e+01 6.00000000e+00 3.30670576e+00 8.31232000e-01 3.48368000e-06
7.50000000e+01 1.00000000e+00 4.93139852e-01 1.48313000e+01 3.67887000e-05
7.50000000e+01 2.00000000e+00 5.31267399e-01 2.31162000e+01 7.34288000e-05
7.50000000e+01 3.00000000e+00 1.10256003e+00 7.47736000e+00 3.71568000e-05
7.50000000e+01 4.00000000e+00 2.25872886e+00 3.13750000e-01 3.59284000e-08
7.50000000e+01 5.00000000e+00 2.28201670e+00 7.95866000e-01 2.33738000e-07
7.50000000e+01 6.00000000e+00 3.26929172e+00 7.55461000e-01 2.40473000e-06
7.60000000e+01 1.00000000e+00 5.99317185e-01 8.90344000e+00 2.32536000e-05
7.60000000e+01 2.00000000e+00 6.68539158e-01 1.70658000e+01 5.82666000e-05
7.60000000e+01 3.00000000e+00 1.23542784e+00 1.02047000e+01 4.78645000e-05
7.60000000e+01 4.00000000e+00 2.22899249e+00 4.77642000e-01 7.95080000e-08
7.60000000e+01 5.00000000e+00 2.27276212e+00 1.48793000e+00 7.61625000e-07
7.60000000e+01 6.00000000e+00 3.23130807e+00 4.90746000e-01 9.66927000e-07
7.70000000e+01 1.00000000e+00 7.09367830e-01 6.61169000e+00 1.77920000e-05
7.70000000e+01 2.00000000e+00 8.10331780e-01 1.02180000e+01 3.54502000e-05
7.70000000e+01 3.00000000e+00 1.36794190e+00 1.11505000e+01 4.91058000e-05
7.70000000e+01 4.00000000e+00 2.19447444e+00 3.13825000e+00 3.27894000e-06
7.70000000e+01 5.00000000e+00 2.25930746e+00 1.31288000e+00 5.45400000e-07
7.70000000e+01 6.00000000e+00 3.19095607e+00 1.91300000e-01 1.43719000e-07
7.80000000e+01 1.00000000e+00 8.20635631e-01 5.23352000e+00 1.43108000e-05
7.80000000e+01 2.00000000e+00 9.51791633e-01 6.51992000e+00 2.22706000e-05
7.80000000e+01 3.00000000e+00 1.50065982e+00 1.31695000e+01 5.42401000e-05
7.80000000e+01 4.00000000e+00 2.15602312e+00 4.65784000e+00 6.99349000e-06
7.80000000e+01 5.00000000e+00 2.24112807e+00 2.29172000e+00 1.53963000e-06
7.80000000e+01 6.00000000e+00 3.14667679e+00 8.92312000e-02 2.89658000e-08
7.90000000e+01 1.00000000e+00 9.31666596e-01 4.39216000e+00 1.20479000e-05
7.90000000e+01 2.00000000e+00 1.09018461e+00 5.85138000e+00 1.92611000e-05
7.90000000e+01 3.00000000e+00 1.63377646e+00 1.52998000e+01 5.87503000e-05
7.90000000e+01 4.00000000e+00 2.11312288e+00 5.47956000e+00 9.52487000e-06
7.90000000e+01 5.00000000e+00 2.21742352e+00 3.10334000e+00 2.75283000e-06
7.90000000e+01 6.00000000e+00 3.09697128e+00 3.37754000e-01 3.91640000e-07
8.00000000e+01 1.00000000e+00 1.04120160e+00 5.57817000e+00 1.51347000e-05
8.00000000e+01 2.00000000e+00 1.22353809e+00 5.97679000e+00 1.86486000e-05
8.00000000e+01 3.00000000e+00 1.76678818e+00 1.38751000e+01 4.95255000e-05
8.00000000e+01 4.00000000e+00 2.06503025e+00 5.45596000e+00 9.54484000e-06
8.00000000e+01 5.00000000e+00 2.18745931e+00 3.72517000e+00 3.95041000e-06
8.00000000e+01 6.00000000e+00 3.04040053e+00 5.47152000e-01 9.56096000e-07
8.10000000e+01 1.00000000e+00 1.14791556e+00 5.89679000e+00 1.56005000e-05
8.10000000e+01 2.00000000e+00 1.35012826e+00 5.17753000e+00 1.51122000e-05
8.10000000e+01 3.00000000e+00 1.89811506e+00 1.06288000e+01 3.42728000e-05
8.10000000e+01 4.00000000e+00 2.01199105e+00 4.75764000e+00 7.32510000e-06
8.10000000e+01 5.00000000e+00 2.15084271e+00 3.93087000e+00 4.76191000e-06
8.10000000e+01 6.00000000e+00 2.97589128e+00 7.33958000e-01 1.55827000e-06
8.20000000e+01 1.00000000e+00 1.25053736e+00 5.76688000e+00 1.46833000e-05
8.20000000e+01 2.00000000e+00 1.46820134e+00 5.42761000e+00 1.46317000e-05
8.20000000e+01 3.00000000e+00 1.94919662e+00 4.38528000e+00 6.19395000e-06
8.20000000e+01 4.00000000e+00 2.03187026e+00 7.87544000e+00 2.41324000e-05
8.20000000e+01 5.00000000e+00 2.10759172e+00 4.21040000e+00 5.71879000e-06
8.20000000e+01 6.00000000e+00 2.90276902e+00 7.46092000e-01 1.75208000e-06
8.30000000e+01 1.00000000e+00 1.34804771e+00 5.59683000e+00 1.35503000e-05
8.30000000e+01 2.00000000e+00 1.57511616e+00 5.01352000e+00 1.20553000e-05
8.30000000e+01 3.00000000e+00 1.88857568e+00 3.86738000e+00 5.21432000e-06
8.30000000e+01 4.00000000e+00 2.05805709e+00 4.45021000e+00 6.71461000e-06
8.30000000e+01 5.00000000e+00 2.15708139e+00 5.57959000e+00 1.66460000e-05
8.30000000e+01 6.00000000e+00 2.82091981e+00 1.00928000e+00 2.50759000e-06
8.40000000e+01 1.00000000e+00 1.43973609e+00 5.27214000e+00 1.19683000e-05
8.40000000e+01 2.00000000e+00 1.66175305e+00 3.84474000e+00 6.16774000e-06
8.40000000e+01 3.00000000e+00 1.83289831e+00 1.95600000e+00 1.51875000e-06
8.40000000e+01 4.00000000e+00 2.00279044e+00 4.66474000e+00 7.73131000e-06
8.40000000e+01 5.00000000e+00 2.27889587e+00 4.44970000e+00 1.27375000e-05
8.40000000e+01 6.00000000e+00 2.73083531e+00 1.27514000e+00 3.27860000e-06
8.50000000e+01 1.00000000e+00 1.52500593e+00 5.07633000e+00 1.05640000e-05
8.50000000e+01 2.00000000e+00 1.68152433e+00 2.21761000e+00 1.73750000e-06
8.50000000e+01 3.00000000e+00 1.83004729e+00 2.76534000e+00 3.78684000e-06
8.50000000e+01 4.00000000e+00 1.94257421e+00 4.57318000e+00 8.14975000e-06
8.50000000e+01 5.00000000e+00 2.39391707e+00 3.20622000e+00 8.59541000e-06
8.50000000e+01 6.00000000e+00 2.63452713e+00 1.59407000e+00 4.09638000e-06
8.60000000e+01 1.00000000e+00 1.60238224e+00 4.66182000e+00 8.43626000e-06
8.60000000e+01 2.00000000e+00 1.62240535e+00 4.80683000e+00 8.52894000e-06
8.60000000e+01 3.00000000e+00 1.87918020e+00 4.12480000e+00 7.52673000e-06
8.60000000e+01 4.00000000e+00 1.89233807e+00 4.49711000e+00 9.34636000e-06
8.60000000e+01 5.00000000e+00 2.47561938e+00 5.22549000e-01 2.80446000e-07
8.60000000e+01 6.00000000e+00 2.55830501e+00 7.10785000e-01 6.96938000e-07
8.70000000e+01 1.00000000e+00 1.54083794e+00 5.50035000e+00 1.16880000e-05
8.70000000e+01 2.00000000e+00 1.66410642e+00 3.38164000e+00 4.06677000e-06
8.70000000e+01 3.00000000e+00 1.82060384e+00 2.93687000e+00 4.43167000e-06
8.70000000e+01 4.00000000e+00 1.96337378e+00 5.15154000e+00 1.10349000e-05
8.70000000e+01 5.00000000e+00 2.39630941e+00 2.76771000e+00 7.55907000e-06
8.70000000e+01 6.00000000e+00 2.62972746e+00 1.54984000e+00 4.05762000e-06
8.80000000e+01 1.00000000e+00 1.44979711e+00 5.88429000e+00 1.38534000e-05
8.80000000e+01 2.00000000e+00 1.66916991e+00 1.86998000e+00 1.40403000e-06
8.80000000e+01 3.00000000e+00 1.80787167e+00 5.68689000e-01 1.49469000e-07
8.80000000e+01 4.00000000e+00 2.03009249e+00 5.29292000e+00 1.10231000e-05
8.80000000e+01 5.00000000e+00 2.27730397e+00 3.89657000e+00 1.16243000e-05
8.80000000e+01 6.00000000e+00 2.72728877e+00 1.38867000e+00 3.66931000e-06
8.90000000e+01 1.00000000e+00 1.35152529e+00 6.22366000e+00 1.57970000e-05
8.90000000e+01 2.00000000e+00 1.60430091e+00 4.25736000e+00 8.78470000e-06
8.90000000e+01 3.00000000e+00 1.85406362e+00 3.68184000e+00 5.08894000e-06
8.90000000e+01 4.00000000e+00 2.09011685e+00 5.35327000e+00 1.05061000e-05
8.90000000e+01 5.00000000e+00 2.14907694e+00 5.88444000e+00 1.84781000e-05
8.90000000e+01 6.00000000e+00 2.82037119e+00 1.39852000e+00 3.54552000e-06
9.00000000e+01 1.00000000e+00 1.24686191e+00 6.78051000e+00 1.82583000e-05
9.00000000e+01 2.00000000e+00 1.51740620e+00 4.59652000e+00 1.13370000e-05
9.00000000e+01 3.00000000e+00 1.91096415e+00 5.25896000e+00 9.18350000e-06
9.00000000e+01 4.00000000e+00 2.01388574e+00 8.79834000e+00 2.91405000e-05
9.00000000e+01 5.00000000e+00 2.14280229e+00 5.39057000e+00 9.78330000e-06
9.00000000e+01 6.00000000e+00 2.90662434e+00 1.18177000e+00 2.76992000e-06
9.10000000e+01 1.00000000e+00 1.13667036e+00 7.09725000e+00 1.99846000e-05
9.10000000e+01 2.00000000e+00 1.42130788e+00 4.74961000e+00 1.27676000e-05
9.10000000e+01 3.00000000e+00 1.87312740e+00 1.27650000e+01 4.43338000e-05
9.10000000e+01 4.00000000e+00 1.96558025e+00 6.53537000e+00 1.32309000e-05
9.10000000e+01 5.00000000e+00 2.18754025e+00 5.20324000e+00 8.35380000e-06
9.10000000e+01 6.00000000e+00 2.98535572e+00 9.13866000e-01 1.86598000e-06
9.20000000e+01 1.00000000e+00 1.02213783e+00 6.64069000e+00 1.92295000e-05
9.20000000e+01 2.00000000e+00 1.31927067e+00 4.85275000e+00 1.38320000e-05
9.20000000e+01 3.00000000e+00 1.72797411e+00 1.84172000e+01 6.67712000e-05
9.20000000e+01 4.00000000e+00 2.01491103e+00 7.56697000e+00 1.72838000e-05
9.20000000e+01 5.00000000e+00 2.22423479e+00 4.57902000e+00 6.07266000e-06
9.20000000e+01 6.00000000e+00 3.05646938e+00 6.04840000e-01 9.59931000e-07
9.30000000e+01 1.00000000e+00 9.04853200e-01 8.89475000e+00 2.59450000e-05
9.30000000e+01 2.00000000e+00 1.21306636e+00 4.67917000e+00 1.39286000e-05
9.30000000e+01 3.00000000e+00 1.57984088e+00 2.24017000e+01 8.44068000e-05
9.30000000e+01 4.00000000e+00 2.05807208e+00 8.19021000e+00 2.00214000e-05
9.30000000e+01 5.00000000e+00 2.25298485e+00 3.29451000e+00 3.21691000e-06
9.30000000e+01 6.00000000e+00 3.12044499e+00 3.12604000e-01 2.94126000e-07
9.40000000e+01 1.00000000e+00 7.86891044e-01 1.21484000e+01 3.47799000e-05
9.40000000e+01 2.00000000e+00 1.10393008e+00 4.42653000e+00 1.36386000e-05
9.40000000e+01 3.00000000e+00 1.43009478e+00 2.19534000e+01 8.57296000e-05
9.40000000e+01 4.00000000e+00 2.09532723e+00 8.06118000e+00 1.93299000e-05
9.40000000e+01 5.00000000e+00 2.27416215e+00 1.84865000e+00 1.07982000e-06
9.40000000e+01 6.00000000e+00 3.17815495e+00 3.64787000e-02 4.63876000e-09
9.50000000e+01 1.00000000e+00 6.71228292e-01 1.91778000e+01 5.21058000e-05
9.50000000e+01 2.00000000e+00 9.92572339e-01 3.89628000e+00 1.23887000e-05
9.50000000e+01 3.00000000e+00 1.27980605e+00 1.59372000e+01 6.44975000e-05
9.50000000e+01 4.00000000e+00 2.12778571e+00 6.86782000e+00 1.43071000e-05
9.50000000e+01 5.00000000e+00 2.28819542e+00 6.60974000e-01 1.48436000e-07
9.50000000e+01 6.00000000e+00 3.23082840e+00 2.42125000e-01 2.31604000e-07
9.60000000e+01 1.00000000e+00 5.62892457e-01 3.70606000e+01 9.19444000e-05
9.60000000e+01 2.00000000e+00 8.79232976e-01 3.17381000e+00 1.04295000e-05
9.60000000e+01 3.00000000e+00 1.12961026e+00 1.28831000e+01 5.41380000e-05
9.60000000e+01 4.00000000e+00 2.15695847e+00 4.85303000e+00 7.40991000e-06
9.60000000e+01 5.00000000e+00 2.29519256e+00 3.07443000e-01 3.41814000e-08
9.60000000e+01 6.00000000e+00 3.27954460e+00 4.57658000e-01 9.44751000e-07
9.70000000e+01 1.00000000e+00 4.71276022e-01 6.60471000e+01 1.52074000e-04
9.70000000e+01 2.00000000e+00 7.64025908e-01 4.20229000e+00 1.43019000e-05
9.70000000e+01 3.00000000e+00 9.79951096e-01 1.28036000e+01 5.59625000e-05
9.70000000e+01 4.00000000e+00 2.18417059e+00 4.11119000e-01 5.53372000e-08
9.70000000e+01 5.00000000e+00 2.29464095e+00 2.21151000e+00 1.85707000e-06
9.70000000e+01 6.00000000e+00 3.32502305e+00 5.76523000e-01 1.78616000e-06
9.80000000e+01 1.00000000e+00 4.25824557e-01 5.04421000e+01 1.01697000e-04
9.80000000e+01 2.00000000e+00 4.25824557e-01 5.04421000e+01 1.01697000e-04
9.80000000e+01 3.00000000e+00 1.08997476e+00 6.50909000e+00 3.29167000e-05
9.80000000e+01 4.00000000e+00 2.29251242e+00 3.01147000e-01 3.48565000e-08
9.80000000e+01 5.00000000e+00 2.29251242e+00 3.01146000e-01 3.48563000e-08
9.80000000e+01 6.00000000e+00 3.25271322e+00 8.06719000e-01 2.83042000e-06
9.90000000e+01 1.00000000e+00 4.89245554e-01 2.70086000e+01 5.60497000e-05
9.90000000e+01 2.00000000e+00 5.00169975e-01 3.59884000e+01 8.60180000e-05
9.90000000e+01 3.00000000e+00 1.21199610e+00 6.42036000e+00 3.10059000e-05
9.90000000e+01 4.00000000e+00 2.28585404e+00 2.51528000e-01 2.34577000e-08
9.90000000e+01 5.00000000e+00 2.29289016e+00 2.59471000e-01 2.49077000e-08
9.90000000e+01 6.00000000e+00 3.20294775e+00 7.26561000e-01 1.80095000e-06
1.00000000e+02 1.00000000e+00 5.73340208e-01 1.29364000e+01 2.88651000e-05
1.00000000e+02 2.00000000e+00 6.10844188e-01 2.67747000e+01 7.84089000e-05
1.00000000e+02 3.00000000e+00 1.33273133e+00 8.74634000e+00 3.99949000e-05
1.00000000e+02 4.00000000e+00 2.26328270e+00 6.18334000e-01 1.35501000e-07
1.00000000e+02 5.00000000e+00 2.28868408e+00 1.84483000e-01 1.18892000e-08
1.00000000e+02 6.00000000e+00 3.15827874e+00 4.10857000e-01 5.29877000e-07
