# f(THz)          1/tau_3p(THz)   1/tau_iso(THz)
7.876087876087876083e+00 2.622868263818581291e-01 5.756961728294409525e-02
8.340608340608339333e+00 5.661263933785857239e-01 2.337366121192848700e-01
8.388098388098388369e+00 4.739381415937591324e-01 1.448484263541356398e-01
1.690936690936690967e+00 9.653441451877594823e-03 1.444593711308598703e-03
1.916035916035915943e+00 1.755423820750163025e-02 3.614432351765698923e-03
4.033984033984034490e+00 8.369111284072744406e-02 2.204333362288237765e-03
7.966717966717967059e+00 5.114932534039875467e-01 2.808993791710971966e-01
8.365418365418364033e+00 5.795522379409667746e-01 2.371091780373325297e-01
8.405288405288404263e+00 4.694791598200955818e-01 1.196589856045057881e-01
1.618933618933618757e+00 8.000064000512004808e-03 9.444654837365518097e-04
1.877806877806877717e+00 1.659263585635423199e-02 3.297706716801632881e-03
3.705723705723705574e+00 6.025548324897565811e-02 1.386084631219062363e-03
8.053238053238052530e+00 4.945451668100847020e-01 2.386770856667937146e-01
8.391908391908392773e+00 4.954542076448584798e-01 1.399290643303704174e-01
8.429588429588429577e+00 4.671936611164059783e-01 8.526341253666409881e-02
1.529497529497529262e+00 6.492747600929761782e-03 6.095990180127658148e-04
1.826797826797826652e+00 1.569250227933595768e-02 2.960536833040816607e-03
3.370083370083369889e+00 4.277159965782720286e-02 8.537537901080450263e-04
8.139458139458138675e+00 4.980278098729033487e-01 2.203575609382439349e-01
8.414738414738414107e+00 4.932377109824307992e-01 1.072209051960388154e-01
8.466188466188466322e+00 4.725696922153594937e-01 5.920123647513168136e-02
1.423063423063423150e+00 4.954566624057393960e-03 3.852513790869725079e-04
1.756939756939756903e+00 1.518593660782622569e-02 2.519822465147319220e-03
3.033603033603033516e+00 4.311738708634257206e-02 8.346139318854563227e-03
8.227208227208226532e+00 5.282257425533376516e-01 2.219857872069726790e-01
8.436398436398436118e+00 5.041466058329762134e-01 7.712303517601100389e-02
8.512028512028511074e+00 5.039205015016831046e-01 4.497282345490434541e-02
1.301977301977301993e+00 3.709363918275293721e-03 2.346968094581253965e-04
1.661737661737661576e+00 1.425579747643873109e-02 1.195994209482290809e-03
2.704124704124704071e+00 3.579559284660872864e-02 7.147457160009911860e-03
8.316068316068315980e+00 5.733616191732126000e-01 2.297763164598739527e-01
8.461268461268460328e+00 5.161796511657916753e-01 6.189295575244668779e-02
8.561198561198560597e+00 5.560065386368943097e-01 3.597437575152063333e-02
1.170835170835170747e+00 2.623095304921713947e-03 1.377666411126282858e-04
1.534609534609534531e+00 1.388908179280267871e-02 6.260132277234514491e-04
2.391428391428391365e+00 2.566353058322939570e-02 8.006168388282759382e-03
8.403548403548402490e+00 5.040983193362033044e-01 1.209984363877411317e-01
8.491598491598491449e+00 5.216402455882276357e-01 5.051045153116207748e-02
8.608778608778608898e+00 6.056018168054503326e-01 2.954410721240204041e-02
1.037011037011037029e+00 1.784668979597664375e-03 7.869584369491272537e-05
1.370494370494370617e+00 1.185955441282160114e-02 3.100117934220911675e-04
2.106716106716106651e+00 1.602854363049718844e-02 6.299113197861177377e-03
8.485388485388485336e+00 4.675890640269705356e-01 5.252622505718496093e-02
8.528048528048527643e+00 5.399684658415948579e-01 4.187696929449666317e-02
8.650478650478650167e+00 6.390307182066241598e-01 2.455183503342216883e-02
1.271161271161271200e+00 7.924683805116175192e-03 2.083405800301636030e-04
1.323298323298323309e+00 9.998000399920017184e-03 2.592517735209595806e-04
2.082998082998082978e+00 1.061449430426235525e-02 5.727443294202845710e-03
8.450048450048450732e+00 5.662161473520901378e-01 6.779739655375030538e-02
8.458808458808457331e+00 5.534371212414701535e-01 6.313476573836766803e-02
8.704508704508702621e+00 4.799178380661231480e-01 1.805212466084680015e-02
1.375381375381375282e+00 9.293939422102846792e-03 3.176017631994277929e-04
1.462057462057462009e+00 1.188963093396617869e-02 4.545197964558604815e-04
2.339675339675339583e+00 1.805849507725424200e-02 8.364234910634833070e-03
8.387558387558387452e+00 5.901863808590752658e-01 1.464201038985510905e-01
8.410868410868411971e+00 5.670798788717378303e-01 1.112215389454599551e-01
8.671178671178671138e+00 4.735924831401076007e-01 2.264964904497001816e-02
1.478983478983478816e+00 1.023385379302440071e-02 4.839929915679736004e-04
1.594924594924594707e+00 1.252026718250167335e-02 8.349683038911534039e-04
2.618129618129617864e+00 2.635622547223767306e-02 7.271374264555212526e-03
8.323238323238321357e+00 6.273801233429322499e-01 2.329622715876875361e-01
8.366408366408366604e+00 6.549817915061961759e-01 2.363774375447178500e-01
8.626148626148626875e+00 4.837437899390966134e-01 2.770076959638531275e-02
1.570231570231570117e+00 1.153599461038331934e-02 7.382850649751578325e-04
1.720834720834720777e+00 1.237510426025339311e-02 1.799075044539205463e-03
2.910869910869910537e+00 3.506483487969255103e-02 7.382021268461648640e-03
8.258738258738258509e+00 5.635866655394933256e-01 2.264727399854885581e-01
8.326568326568326128e+00 6.131922173643771234e-01 2.337769502092950646e-01
8.573948573948573681e+00 5.114383179816598402e-01 3.432903406889967202e-02
1.644232644232644036e+00 1.282207448343067498e-02 1.086617666915427405e-03
1.835809835809835810e+00 1.301837543692922587e-02 3.024421811855074280e-03
3.212793212793212838e+00 4.244842516342643701e-02 9.405937810785651790e-03
8.193188193188193580e+00 5.084530316512012593e-01 2.193592874583657482e-01
8.291648291648289870e+00 5.765150816345355755e-01 2.291203512578391666e-01
8.520638520638520674e+00 4.837601710575964442e-01 4.320322537539220825e-02
1.701574701574701365e+00 1.419916026166212659e-02 1.566335574925312732e-03
1.935622935622935747e+00 1.419847479983700304e-02 3.772327699793408349e-03
3.519063519063519330e+00 4.407538654113996035e-02 1.059119907239327142e-03
8.123168123168122534e+00 4.693623712186993924e-01 2.225139522920592805e-01
8.261828261828261688e+00 5.553611791428555433e-01 2.271332290854684299e-01
8.472368472368470904e+00 4.575800421888798764e-01 5.680017764078723608e-02
1.745278745278745269e+00 1.613613736371015059e-02 2.393997783635182057e-03
2.018219018219018057e+00 1.595532508974870436e-02 4.631038928066256305e-03
3.824703824703824306e+00 6.172725196446979951e-02 1.638446508169684500e-03
8.044328044328043603e+00 4.577119893078479551e-01 2.409480824352174810e-01
8.238008238008237782e+00 5.419936695139401239e-01 2.235717904282142066e-01
8.432918432918432572e+00 4.596644449551827161e-01 7.963568349300044480e-02
1.779049779049779012e+00 1.759339895671144238e-02 2.652063541911543493e-03
2.084048084048083727e+00 1.827194872160310679e-02 5.711571952245568344e-03
4.124554124554125067e+00 9.424004825090470661e-02 2.501421510255758419e-03
7.953787953787952780e+00 4.776165026053980633e-01 2.878450704827570927e-01
8.221058221058221704e+00 5.353920944003340843e-01 2.218368755662809000e-01
8.402468402468402431e+00 4.806791034373362748e-01 1.219171646620851868e-01
1.806340806340806404e+00 1.928115980032430940e-02 2.841848600537022571e-03
2.135399135399135506e+00 2.479008991365611383e-02 1.060937006247262247e-02
4.413694413694413399e+00 1.339656512070305228e-01 3.789857804330544217e-03
7.850317850317850343e+00 1.873416962666546726e-01 2.303957134868527337e-02
8.210858210858210882e+00 5.335154399368318145e-01 2.218270737873999365e-01
8.379098379098378402e+00 5.154400053605759924e-01 1.765813084898098517e-01
1.829809829809829758e+00 2.091048430772705219e-02 2.977848282510606875e-03
2.175521175521175632e+00 2.631253502856225820e-02 1.036526806918670364e-02
4.687954687954687394e+00 1.282669594573794536e-01 5.703165041897651638e-03
7.733407733407732465e+00 1.674999790625026075e-01 2.248980465091097308e-02
8.206298206298205500e+00 5.304505116195185055e-01 2.212804361190376656e-01
8.361098361098360243e+00 5.605978215168656575e-01 2.393828137462242489e-01
1.851088851088851017e+00 2.195394501414931615e-02 3.118737544179817859e-03
2.207771207771207500e+00 2.850716527599212249e-02 1.078139128183380584e-02
4.944154944154944609e+00 1.458455175109420743e-01 8.603322917031636444e-03
7.603147603147602851e+00 1.495541789924235976e-01 2.253549602015615660e-02
8.205728205728204827e+00 5.258812454971418804e-01 2.211503740531169659e-01
8.347388347388346119e+00 5.409060175794455638e-01 2.359133610138530457e-01
1.870858870858870704e+00 2.272634301324036668e-02 3.239717884975778887e-03
2.234846234846234569e+00 3.047089724604030991e-02 1.102002689843610203e-02
5.179865179865180025e+00 2.416492075114239635e-01 1.326489815622709789e-02
7.461187461187460457e+00 1.243592390209445897e-01 2.303625382352555290e-02
8.207648207648208682e+00 5.234588064092297044e-01 2.214172840318759383e-01
8.337398337398337134e+00 5.233382701576818619e-01 2.324586109498034125e-01
1.889086889086888821e+00 2.337005548051171097e-02 3.378058684135934724e-03
2.258276258276258108e+00 3.219927487232987495e-02 1.124339435947379826e-02
5.393105393105392942e+00 3.428379439322826183e-01 2.817706065170180393e-02
7.311817311817311982e+00 9.867577115115154507e-02 2.411697534345258118e-02
8.210888210888210637e+00 5.227582817980793717e-01 2.217629852331781393e-01
8.330558330558330837e+00 5.169294391315585324e-01 2.333083497804851747e-01
1.905331905331905329e+00 2.374625699624096850e-02 3.516599288788665751e-03
2.278250278250277816e+00 3.220051907236744920e-02 9.783155501105174692e-03
5.581025581025580884e+00 4.706879103810218123e-01 1.834568793833212322e-02
7.162717162717162189e+00 8.249395731762648731e-02 2.592042725925363181e-02
8.214668214668215285e+00 5.337403993445668515e-01 2.216336771502482872e-01
8.326178326178325761e+00 5.101181943856392120e-01 2.338466936359481774e-01
1.918984918984918853e+00 2.384045964406193707e-02 3.632848386317076572e-03
2.293835293835293943e+00 3.315155232143745384e-02 9.339549608441789080e-03
5.737445737445736604e+00 7.468985039622965116e-01 1.445713376050002802e-02
7.026487026487026277e+00 1.099582598445630055e-01 2.917356227155149667e-02
8.218688218688219749e+00 5.553056680049532901e-01 2.216593125719369950e-01
8.323568323568323990e+00 5.115534343139812590e-01 2.336408562794476396e-01
1.929526929526929280e+00 2.361275088547815787e-02 3.719560200179153429e-03
2.303525303525303158e+00 3.415918865095116108e-02 9.087568492901543227e-03
5.848805848805849195e+00 8.003137229794079488e-01 1.186064253492868058e-02
6.922746922746922493e+00 1.056781951009702347e-01 3.427044959051105122e-02
8.222828222828221456e+00 5.609311457018650859e-01 2.217490365478475556e-01
8.322278322278322094e+00 5.129967732502962452e-01 2.336578208967416415e-01
1.936648936648936781e+00 2.380742648861886024e-02 3.771045928708972785e-03
2.305862305862305561e+00 3.487394811453999044e-02 9.028267730671619973e-03
5.893205893205893275e+00 7.719742469391220885e-01 1.071070537644212839e-02
6.877536877536877036e+00 1.280036045815050039e-01 3.449935882653145519e-02
8.227088227088225736e+00 5.468963631391851044e-01 2.221445006265455047e-01
8.322008322008320746e+00 5.099179032175819026e-01 2.342496975445545471e-01
1.940302940302940149e+00 2.310594770199797185e-02 3.803542595614372093e-03
2.300009300009299817e+00 3.513641713954428203e-02 9.173748748755075968e-03
5.856155856155856654e+00 7.932667518106313320e-01 1.164752924256647233e-02
6.906426906426905710e+00 1.181340490681586225e-01 3.460533113589465276e-02
8.231438231438231057e+00 5.354293608044290442e-01 2.226172479618049871e-01
8.322818322818323011e+00 5.116633664379531821e-01 2.334342649399561986e-01
1.940584940584940465e+00 2.215305546017434443e-02 3.809536760391586587e-03
2.286116286116286034e+00 3.489914148111956244e-02 9.536565363949468105e-03
5.748725748725748375e+00 7.573061107030072403e-01 1.420187281894961032e-02
6.995856995856995830e+00 1.232826723738325164e-01 3.057502815578378233e-02
8.235938235938235152e+00 5.306081299777675175e-01 2.230824554671561322e-01
8.324918324918325396e+00 5.231685178112721601e-01 2.346451616232525517e-01
1.937461937461937289e+00 2.089567208839705065e-02 3.777454784131150604e-03
2.265416265416265507e+00 3.516396959019910118e-02 1.061133041824881967e-02
5.592635592635592623e+00 4.824927505464230992e-01 1.802253082845615278e-02
7.118647118647118965e+00 8.537886872998932952e-02 2.668081910552035432e-02
8.240708240708240595e+00 5.295656502536619792e-01 2.239250314594248836e-01
8.328728328728329799e+00 5.115455838269747924e-01 2.334764879874434707e-01
1.930495930495930379e+00 1.946945728887807328e-02 3.727013322043650802e-03
2.240042240042240174e+00 3.488246353910498532e-02 1.112079672516247571e-02
5.402345402345401837e+00 3.514654351317819669e-01 2.947236573082318706e-02
7.253467253467253073e+00 9.995901680311072846e-02 2.475126353450054703e-02
8.246318246318246281e+00 5.303267343010028556e-01 2.254718275651424186e-01
8.334848334848333096e+00 5.031775663313826641e-01 2.320966991141980018e-01
1.918642918642918582e+00 1.799813899242818163e-02 3.629855073843423971e-03
2.212565212565212658e+00 3.360452182445670261e-02 1.078018490904845451e-02
5.184575184575184181e+00 2.392642146869945752e-01 1.339944642094330687e-02
7.387177387177387367e+00 1.326094624808047684e-01 2.356046049791022529e-02
8.253638253638252209e+00 5.366073536671746025e-01 2.264275010060378401e-01
8.343638343638343002e+00 5.086211281216621583e-01 2.347563741144021165e-01
1.900234900234900159e+00 1.642837311463882927e-02 3.471676982194147557e-03
2.185319185319185564e+00 3.242458042592928635e-02 1.054780735127016679e-02
4.942384942384942192e+00 1.371309463406606977e-01 8.579157762175068300e-03
7.512457512457512365e+00 1.771689465357270121e-01 2.285827613853669976e-02
8.264108264108264379e+00 5.434871220726424923e-01 2.269104271116738347e-01
8.355158355158355477e+00 5.201695752815417295e-01 2.395181536930808264e-01
1.873093873093873096e+00 1.470075870615682352e-02 3.258096220377613983e-03
2.159612159612159576e+00 3.096368269656519720e-02 1.009760410743689232e-02
4.678114678114678071e+00 1.256194609668929985e-01 5.617851866483591569e-03
7.626697626697627186e+00 2.405546227381851476e-01 2.250337634474617807e-02
8.279468279468279235e+00 5.520866113475881853e-01 2.290754892698839140e-01
8.368778368778368559e+00 5.235519860944592985e-01 2.384554146674854325e-01
1.834732834732834661e+00 1.292711177297923252e-02 3.012482491195051133e-03
2.135075135075135133e+00 3.047925581848993926e-02 1.066305365142075461e-02
4.394584394584394538e+00 1.552209337160046776e-01 3.686019266831433699e-03
7.730887730887731735e+00 2.483213476896181660e-01 2.246816533907373611e-02
8.301338301338301306e+00 5.625973996748186989e-01 2.308096501488263730e-01
8.383238383238381886e+00 4.539347060318843496e-01 1.565257379248404801e-01
1.782661782661782546e+00 1.102159129735151219e-02 2.667071573344303916e-03
2.109185109185109042e+00 2.491621921289663422e-02 6.402898956550929360e-03
4.095664095664095505e+00 8.910591128615472090e-02 2.402872163437422357e-03
7.828447828447827384e+00 2.652745060588697079e-01 2.283396018708196487e-02
8.330768330768330898e+00 5.759439721703872861e-01 2.329015759569245392e-01
8.397248397248397112e+00 4.440615646953293694e-01 1.285951920119952907e-01
1.714900714900714718e+00 8.835483300936560272e-03 1.735649995349362526e-03
2.077049077049077042e+00 2.284017586935419356e-02 5.611706905108208160e-03
3.786813786813786997e+00 6.327391912327658130e-02 1.554456572904556761e-03
7.923487923487923190e+00 6.003662233962716588e-01 3.395196717517831586e-01
8.367488367488366663e+00 5.947990768718326438e-01 2.369851478353385832e-01
8.410628410628410379e+00 4.611525123588872677e-01 1.116094631942494836e-01
1.630522630522630578e+00 7.095620582976187689e-03 1.003517431579496310e-03
2.031485031485031456e+00 2.074150894477573212e-02 4.809355905400989825e-03
3.474993474993474774e+00 4.504423343723536893e-02 9.957777961784770870e-04
8.019278019278019087e+00 5.291677250021166179e-01 2.514367398208559035e-01
8.406068406068404997e+00 4.954345704334557343e-01 1.205675351084734698e-01
