f(THz)          1/tau_3p(THz)   1/tau_iso(THz)
3.231570E+00    3.080155E-02    7.234080E-04
8.121840E+00    3.304758E-01    2.151583E-01
8.206440E+00    4.016242E-01    2.515992E-01
8.471610E+00    4.654345E-01    5.216384E-02
1.674681E+00    1.795100E-02    2.583006E-03
1.888791E+00    1.443562E-02    3.788713E-03
3.438330E+00    4.617551E-02    9.778390E-04
8.056980E+00    2.959806E-01    2.032132E-01
8.180790E+00    3.817377E-01    2.361146E-01
8.440470E+00    4.563855E-01    5.893762E-02
1.718493E+00    1.871559E-02    2.766783E-03
1.990122E+00    1.645286E-02    4.682844E-03
3.648360E+00    6.877295E-02    1.314446E-03
7.987140E+00    2.718248E-01    1.979499E-01
8.158860E+00    3.719145E-01    2.264937E-01
8.409720E+00    4.400053E-01    6.725102E-02
1.753896E+00    1.969039E-02    2.960848E-03
2.080644E+00    1.843264E-02    6.461811E-03
3.861030E+00    8.548689E-02    1.760963E-03
7.912080E+00    2.501470E-01    2.481489E-01
8.140890E+00    3.575783E-01    2.204396E-01
8.380800E+00    4.212264E-01    7.740979E-02
1.781478E+00    2.105175E-02    3.097361E-03
2.158428E+00    2.153339E-02    1.060617E-02
4.075500E+00    1.121519E-01    2.350144E-03
7.831650E+00    2.316139E-01    1.339968E-01
8.126880E+00    3.517114E-01    2.163961E-01
8.354850E+00    4.038364E-01    9.079678E-02
1.802199E+00    2.269715E-02    3.218115E-03
2.222457E+00    2.502741E-02    9.941176E-03
4.290660E+00    1.603800E-01    3.127394E-03
7.745910E+00    2.349078E-01    2.382847E-02
8.116650E+00    3.507775E-01    2.138944E-01
8.332650E+00    3.854070E-01    1.078210E-01
1.817298E+00    2.343446E-02    3.317527E-03
2.272527E+00    2.686641E-02    8.602633E-03
4.505160E+00    1.668747E-01    4.152589E-03
7.655010E+00    1.872098E-01    2.410838E-02
8.109780E+00    3.493694E-01    2.121224E-01
8.314470E+00    3.684001E-01    1.339029E-01
1.828173E+00    2.411260E-02    3.392423E-03
2.309121E+00    2.835440E-02    8.027762E-03
4.717440E+00    1.482694E-01    5.505308E-03
7.559220E+00    1.537317E-01    2.438364E-02
8.105790E+00    3.484503E-01    2.111656E-01
8.300310E+00    3.526516E-01    1.849886E-01
1.836255E+00    2.524972E-02    3.451026E-03
2.333265E+00    2.986563E-02    7.774339E-03
4.925730E+00    1.409175E-01    7.310568E-03
7.458900E+00    1.284033E-01    2.465774E-02
8.104110E+00    3.530861E-01    2.107420E-01
8.289870E+00    3.428685E-01    5.244191E-01
1.842867E+00    2.626037E-02    3.499767E-03
2.346429E+00    3.095601E-02    7.690283E-03
5.128050E+00    2.244669E-01    9.756961E-03
7.354350E+00    1.075493E-01    2.491698E-02
8.104140E+00    3.666859E-01    2.107480E-01
8.282670E+00    3.225245E-01    6.153595E-01
1.849131E+00    2.705064E-02    3.539566E-03
2.350401E+00    3.142924E-02    7.677097E-03
5.322210E+00    2.907797E-01    1.324101E-02
7.246110E+00    7.649003E-02    2.519469E-02
8.105280E+00    4.053243E-01    2.110351E-01
8.278230E+00    3.162175E-01    4.878801E-01
1.855872E+00    2.746740E-02    3.571057E-03
2.347200E+00    3.163356E-02    7.686366E-03
5.505630E+00    3.966743E-01    1.914515E-02
7.134990E+00    6.347917E-02    2.566646E-02
8.107140E+00    3.957966E-01    2.115375E-01
8.276040E+00    3.162135E-01    4.478335E-01
1.863570E+00    2.758910E-02    3.619355E-03
2.338953E+00    3.218290E-02    7.729769E-03
5.674740E+00    5.800363E-01    2.878428E-02
7.022880E+00    6.035003E-02    2.662086E-02
8.109300E+00    3.916976E-01    2.120140E-01
8.275590E+00    3.109859E-01    4.412728E-01
1.872366E+00    2.736914E-02    3.674997E-03
2.327814E+00    3.293406E-02    7.818391E-03
5.823810E+00    7.511116E-01    1.673700E-02
6.913980E+00    7.979254E-02    2.856567E-02
8.111640E+00    3.870568E-01    2.126577E-01
8.276430E+00    2.987188E-01    4.543783E-01
1.882068E+00    2.663705E-02    3.739255E-03
2.315844E+00    3.426242E-02    7.960895E-03
5.942310E+00    7.354185E-01    1.230656E-02
6.817650E+00    1.207401E-01    2.753520E-02
8.114130E+00    3.907639E-01    2.134694E-01
8.278170E+00    2.905186E-01    4.864942E-01
1.892193E+00    2.575760E-02    3.812544E-03
2.304882E+00    3.385550E-02    8.075157E-03
6.011010E+00    7.262059E-01    1.169805E-02
6.752220E+00    1.496222E-01    2.701505E-02
8.116890E+00    3.923954E-01    2.139445E-01
8.280390E+00    2.821862E-01    5.674315E-01
1.902036E+00    2.498782E-02    3.894049E-03
2.296458E+00    3.443502E-02    8.238561E-03
6.006960E+00    7.326812E-01    1.167652E-02
6.740310E+00    1.613882E-01    2.695416E-02
8.120250E+00    3.798454E-01    2.145754E-01
8.282760E+00    2.780883E-01    6.170947E-01
1.910712E+00    2.403390E-02    3.967581E-03
2.291646E+00    3.386444E-02    8.263882E-03
5.928240E+00    7.585354E-01    1.264703E-02
6.783960E+00    1.437674E-01    2.733481E-02
8.124630E+00    3.697869E-01    2.157480E-01
8.284890E+00    2.790272E-01    6.525572E-01
1.917207E+00    2.297720E-02    4.024502E-03
2.290998E+00    3.332389E-02    8.270678E-03
5.796600E+00    7.359002E-01    1.794635E-02
6.862140E+00    1.066207E-01    2.800049E-02
8.130540E+00    3.640110E-01    2.173844E-01
8.286540E+00    2.755967E-01    6.876738E-01
1.920429E+00    2.173001E-02    4.053084E-03
2.294460E+00    3.363934E-02    8.232675E-03
5.632440E+00    5.377645E-01    3.196139E-02
6.955590E+00    7.054276E-02    2.889443E-02
8.138580E+00    3.613448E-01    2.197094E-01
8.287440E+00    2.840264E-01    5.971474E-01
1.919253E+00    2.032843E-02    4.042618E-03
2.301345E+00    3.303077E-02    8.122339E-03
5.447220E+00    3.695246E-01    1.673241E-02
7.054470E+00    7.309567E-02    2.626050E-02
8.149260E+00    3.603863E-01    2.233030E-01
8.287470E+00    2.929502E-01    5.950389E-01
1.912578E+00    1.876225E-02    3.983836E-03
2.310354E+00    3.301049E-02    8.002699E-03
5.247180E+00    2.633603E-01    1.170960E-02
7.154520E+00    8.859672E-02    2.558578E-02
8.163090E+00    3.588654E-01    2.284164E-01
8.286600E+00    2.978770E-01    6.896310E-01
1.899360E+00    1.720572E-02    3.872025E-03
2.319618E+00    3.298653E-02    7.900551E-03
5.036130E+00    1.782452E-01    8.536648E-03
7.254090E+00    1.178794E-01    2.519793E-02
8.180460E+00    3.605982E-01    2.359289E-01
8.284950E+00    2.844157E-01    6.534858E-01
1.878690E+00    1.566649E-02    3.715832E-03
2.326800E+00    3.221733E-02    7.819669E-03
4.816980E+00    1.383199E-01    6.300832E-03
7.352760E+00    1.414301E-01    2.490112E-02
8.201520E+00    3.643346E-01    2.485495E-01
8.282760E+00    2.814975E-01    6.185439E-01
1.849839E+00    1.418458E-02    3.543089E-03
2.329167E+00    3.205889E-02    7.794772E-03
4.592160E+00    1.759968E-01    4.660530E-03
7.450440E+00    1.662005E-01    2.463339E-02
8.226300E+00    3.733684E-01    2.704181E-01
8.280450E+00    2.814444E-01    5.698585E-01
1.812315E+00    1.267260E-02    3.285678E-03
2.323698E+00    3.189376E-02    7.847608E-03
4.364190E+00    1.868083E-01    3.447876E-03
7.547250E+00    1.950915E-01    2.435690E-02
8.254500E+00    3.891278E-01    3.175061E-01
8.278530E+00    2.942492E-01    4.999437E-01
1.765926E+00    1.119044E-02    3.040061E-03
2.307150E+00    3.231258E-02    8.036359E-03
4.135710E+00    1.295000E-01    2.547581E-03
7.643070E+00    2.341833E-01    2.407987E-02
8.277600E+00    3.143201E-01    4.760563E-01
8.285640E+00    4.002498E-01    6.863501E-01
1.710798E+00    9.311767E-03    2.768168E-03
2.276130E+00    3.241680E-02    8.498556E-03
3.909540E+00    9.503264E-02    1.882546E-03
7.737690E+00    2.876680E-01    2.382164E-02
8.278410E+00    3.258550E-01    4.954868E-01
8.318910E+00    4.104484E-01    1.256584E-01
1.647408E+00    8.111287E-03    1.584461E-03
2.227185E+00    3.055702E-02    9.945860E-03
3.688980E+00    7.783131E-02    1.392928E-03
7.830510E+00    3.001795E-01    1.313013E-01
8.281620E+00    3.525111E-01    6.025805E-01
8.353410E+00    4.314659E-01    9.138253E-02
1.576611E+00    6.909656E-03    9.785832E-04
2.157066E+00    2.558716E-02    1.054027E-02
3.477480E+00    6.234297E-02    1.036014E-03
7.920750E+00    2.947140E-01    2.098880E-01
8.287980E+00    3.828792E-01    5.693567E-01
8.388060E+00    4.512595E-01    7.464944E-02
1.499637E+00    5.824756E-03    6.824406E-04
2.063298E+00    2.136341E-02    5.637926E-03
3.278310E+00    4.261085E-02    7.774252E-04
8.007150E+00    3.042316E-01    1.994199E-01
8.298180E+00    4.296308E-01    2.050400E-01
8.421690E+00    4.707965E-01    6.401148E-02
1.418127E+00    4.877573E-03    4.881263E-04
1.945116E+00    1.782827E-02    4.262783E-03
3.093750E+00    3.255897E-02    7.125299E-03
8.088210E+00    3.251398E-01    2.080002E-01
8.313030E+00    4.555228E-01    1.374493E-01
8.453160E+00    5.165049E-01    5.630823E-02
1.416306E+00    1.227438E-02    4.844798E-04
1.416306E+00    1.227438E-02    4.844798E-04
2.602494E+00    1.122114E-02    7.446512E-03
8.299620E+00    4.693161E-01    1.905016E-01
8.299620E+00    4.693161E-01    1.905016E-01
8.559660E+00    4.512920E-01    3.591867E-02
1.489737E+00    1.383704E-02    6.547911E-04
1.497531E+00    1.371306E-02    6.742936E-04
2.765208E+00    1.448377E-02    7.945550E-03
8.260650E+00    4.575047E-01    3.354916E-01
8.263980E+00    4.548866E-01    3.512075E-01
8.543340E+00    4.290814E-01    3.882926E-02
1.559727E+00    1.556498E-02    8.973911E-04
1.592190E+00    1.497988E-02    1.062496E-03
2.938044E+00    1.806026E-02    8.333603E-03
8.216220E+00    4.350891E-01    2.592541E-01
8.229510E+00    4.426875E-01    2.735115E-01
8.521890E+00    4.132727E-01    4.254701E-02
1.624335E+00    1.800540E-02    1.297795E-03
1.697703E+00    1.519669E-02    2.695854E-03
3.116970E+00    2.251319E-02    6.159491E-03
8.166930E+00    3.817639E-01    2.299280E-01
8.197110E+00    4.088725E-01    2.457234E-01
8.495760E+00    4.036213E-01    4.760763E-02
1.682124E+00    1.818116E-02    2.551622E-03
1.809705E+00    1.550116E-02    3.274939E-03
3.299730E+00    2.951097E-02    7.998640E-04
8.113020E+00    3.417436E-01    2.130814E-01
8.167530E+00    3.925078E-01    2.302697E-01
8.466030E+00    4.034210E-01    5.338981E-02
1.732158E+00    1.886113E-02    2.821440E-03
1.923195E+00    1.635216E-02    4.079520E-03
3.485310E+00    4.342012E-02    1.045475E-03
8.054280E+00    3.074596E-01    2.029919E-01
8.141370E+00    3.747564E-01    2.205809E-01
8.434170E+00    4.155896E-01    6.052153E-02
1.774011E+00    1.956771E-02    3.072757E-03
2.033334E+00    1.888506E-02    5.182499E-03
3.673410E+00    6.148625E-02    1.360985E-03
7.990230E+00    2.835126E-01    1.979789E-01
8.119050E+00    3.644554E-01    2.143521E-01
8.401950E+00    4.189166E-01    6.976075E-02
1.807749E+00    2.087822E-02    3.254800E-03
2.135907E+00    2.218333E-02    1.105539E-02
3.863910E+00    8.399832E-02    1.767916E-03
7.920210E+00    2.610400E-01    2.115118E-01
8.100780E+00    3.548528E-01    2.100105E-01
8.371170E+00    4.098445E-01    8.161157E-02
1.833900E+00    2.216322E-02    3.433832E-03
2.227614E+00    2.723141E-02    9.956306E-03
4.056720E+00    1.091523E-01    2.291521E-03
7.843710E+00    2.404441E-01    2.424144E-01
8.086500E+00    3.496222E-01    2.076236E-01
8.343360E+00    4.024453E-01    9.793253E-02
1.853376E+00    2.350441E-02    3.556549E-03
2.306181E+00    2.934970E-02    8.068309E-03
4.251450E+00    1.461059E-01    2.968707E-03
7.760490E+00    2.486035E-01    2.377293E-02
8.076030E+00    3.489646E-01    2.057835E-01
8.319570E+00    3.854887E-01    1.247284E-01
1.867392E+00    2.482178E-02    3.643919E-03
2.370387E+00    3.190017E-02    7.605852E-03
4.447260E+00    1.609723E-01    3.847588E-03
7.670670E+00    1.962008E-01    2.405433E-02
8.068950E+00    3.478128E-01    2.046612E-01
8.300250E+00    3.669806E-01    1.853775E-01
1.877343E+00    2.616103E-02    3.706838E-03
2.419956E+00    3.450822E-02    7.388877E-03
4.643010E+00    1.825864E-01    4.983732E-03
7.574700E+00    1.619945E-01    2.435401E-02
8.064750E+00    3.496711E-01    2.040234E-01
8.285460E+00    3.501057E-01    6.717706E-01
1.884660E+00    2.702849E-02    3.758362E-03
2.455434E+00    3.548629E-02    7.357330E-03
4.837140E+00    1.466897E-01    6.470036E-03
7.473060E+00    1.363542E-01    2.463542E-02
8.062830E+00    3.573062E-01    2.037571E-01
8.274840E+00    3.232375E-01    4.326146E-01
1.890699E+00    2.805450E-02    3.801557E-03
2.478027E+00    3.634368E-02    7.333978E-03
5.027730E+00    1.994113E-01    8.434424E-03
7.366440E+00    1.148997E-01    2.491152E-02
8.062590E+00    3.942300E-01    2.037238E-01
8.267850E+00    3.073793E-01    3.727494E-01
1.896606E+00    2.868395E-02    3.848223E-03
2.489433E+00    3.724783E-02    7.320612E-03
5.212680E+00    2.541722E-01    1.108820E-02
7.255530E+00    8.208631E-02    2.520868E-02
8.063460E+00    3.912348E-01    2.038475E-01
8.263950E+00    2.982733E-01    3.506433E-01
1.903227E+00    2.904908E-02    3.903759E-03
2.491716E+00    3.777819E-02    7.321097E-03
5.389440E+00    3.367230E-01    1.493400E-02
7.141260E+00    6.768968E-02    2.563917E-02
8.064990E+00    3.849130E-01    2.040568E-01
8.262540E+00    2.946445E-01    3.431960E-01
1.911063E+00    2.907450E-02    3.970679E-03
2.487159E+00    3.835606E-02    7.318763E-03
5.554740E+00    4.538276E-01    2.216796E-02
7.025370E+00    6.260957E-02    2.658218E-02
8.066820E+00    3.757379E-01    2.043254E-01
8.263110E+00    2.844594E-01    3.458867E-01
1.920252E+00    2.858531E-02    4.051443E-03
2.478147E+00    3.896706E-02    7.333093E-03
5.703780E+00    6.488030E-01    2.397251E-02
6.911130E+00    7.408779E-02    2.852641E-02
8.068800E+00    3.661582E-01    2.046376E-01
8.265180E+00    2.749942E-01    3.587234E-01
1.930590E+00    2.793975E-02    4.143512E-03
2.467026E+00    3.897617E-02    7.373339E-03
5.828280E+00    7.905201E-01    1.658893E-02
6.805560E+00    1.150410E-01    2.750718E-02
8.070930E+00    3.743145E-01    2.049658E-01
8.268330E+00    2.674419E-01    3.747570E-01
1.941567E+00    2.728766E-02    4.235408E-03
2.455986E+00    3.903109E-02    7.356261E-03
5.913240E+00    7.695386E-01    1.309937E-02
6.722730E+00    1.489840E-01    2.677497E-02
8.073390E+00    3.860542E-01    2.053224E-01
8.272140E+00    2.585529E-01    4.034138E-01
1.952439E+00    2.658775E-02    4.319083E-03
2.446902E+00    3.930540E-02    7.338136E-03
5.936610E+00    7.746833E-01    1.242074E-02
6.684210E+00    1.701149E-01    2.641865E-02
8.076480E+00    3.718744E-01    2.059499E-01
8.276250E+00    2.548193E-01    4.514952E-01
1.962279E+00    2.578017E-02    4.402949E-03
2.441214E+00    4.012406E-02    7.337457E-03
5.885730E+00    7.937075E-01    1.406653E-02
6.702600E+00    1.582927E-01    2.660827E-02
8.080650E+00    3.606710E-01    2.068723E-01
8.280270E+00    2.549187E-01    5.617412E-01
1.970028E+00    2.476658E-02    4.478065E-03
2.439801E+00    4.096833E-02    7.337818E-03
5.773950E+00    7.471329E-01    1.903910E-02
6.765180E+00    1.363741E-01    2.708574E-02
8.086470E+00    3.579290E-01    2.076211E-01
8.283840E+00    2.468307E-01    6.399064E-01
1.974570E+00    2.344386E-02    4.521914E-03
2.442876E+00    4.190026E-02    7.335841E-03
5.623110E+00    5.459081E-01    3.179594E-02
6.851100E+00    9.762288E-02    2.783850E-02
8.094570E+00    3.556188E-01    2.090276E-01
8.286630E+00    2.525233E-01    6.875825E-01
1.974759E+00    2.197406E-02    4.523796E-03
2.449935E+00    4.153221E-02    7.342216E-03
5.447970E+00    3.858844E-01    1.675860E-02
6.947070E+00    7.597341E-02    2.874225E-02
8.105460E+00    3.550708E-01    2.110749E-01
8.288400E+00    2.549551E-01    5.493108E-01
1.969488E+00    2.032954E-02    4.472907E-03
2.459757E+00    4.094082E-02    7.368125E-03
5.256810E+00    2.777037E-01    1.189029E-02
7.046760E+00    8.241645E-02    2.633606E-02
8.119680E+00    3.576871E-01    2.144673E-01
8.289000E+00    2.632036E-01    5.389783E-01
1.957734E+00    1.867825E-02    4.363276E-03
2.470419E+00    4.053161E-02    7.347120E-03
5.054490E+00    2.012356E-01    8.768152E-03
7.147530E+00    1.004265E-01    2.561332E-02
8.137650E+00    3.578394E-01    2.194079E-01
8.288370E+00    2.694408E-01    5.500567E-01
1.938612E+00    1.701838E-02    4.212907E-03
2.479377E+00    3.972163E-02    7.328779E-03
4.844580E+00    1.552185E-01    6.536714E-03
7.248270E+00    1.258675E-01    2.519762E-02
8.159520E+00    3.632229E-01    2.267615E-01
8.286690E+00    2.608351E-01    6.835322E-01
1.911435E+00    1.538980E-02    3.973833E-03
2.483550E+00    3.979181E-02    7.321555E-03
4.630170E+00    1.750161E-01    4.899878E-03
7.348620E+00    1.528309E-01    2.489571E-02
8.185290E+00    3.716795E-01    2.383556E-01
8.284170E+00    2.644013E-01    6.495836E-01
1.875765E+00    1.378331E-02    3.696516E-03
2.479383E+00    4.034552E-02    7.327785E-03
4.414260E+00    1.678092E-01    3.683885E-03
7.448400E+00    1.757763E-01    2.462654E-02
8.214630E+00    3.792131E-01    2.577945E-01
8.281350E+00    2.696035E-01    5.934103E-01
1.831464E+00    1.221525E-02    3.416103E-03
2.462928E+00    3.683065E-02    7.367269E-03
4.200090E+00    1.450072E-01    2.775557E-03
7.547400E+00    2.028891E-01    2.435776E-02
8.247030E+00    3.861705E-01    3.013510E-01
8.278800E+00    2.830528E-01    5.075298E-01
1.778718E+00    1.089086E-02    3.086277E-03
2.429958E+00    3.465724E-02    7.344919E-03
3.991230E+00    1.056928E-01    2.101570E-03
7.645230E+00    2.377799E-01    2.408041E-02
8.277210E+00    3.009881E-01    4.678346E-01
8.281710E+00    3.926959E-01    6.094447E-01
1.718067E+00    9.095043E-03    2.766368E-03
2.376222E+00    3.256099E-02    7.573866E-03
3.791580E+00    8.338197E-02    1.604344E-03
7.741260E+00    3.045327E-01    2.382064E-02
8.277420E+00    3.290415E-01    4.735524E-01
8.317680E+00    4.072308E-01    1.277288E-01
1.650417E+00    7.868378E-03    1.642027E-03
2.298063E+00    3.125899E-02    8.180188E-03
3.604800E+00    6.940396E-02    1.240460E-03
7.834500E+00    3.071140E-01    1.443981E-01
8.280360E+00    3.513494E-01    5.659640E-01
8.353800E+00    4.284967E-01    9.115654E-02
1.577052E+00    6.779431E-03    9.809289E-04
2.193474E+00    2.871105E-02    9.955275E-03
3.433530E+00    5.585937E-02    9.739905E-04
