# k j freq[thz] mfp[nm] kappa[W/m/K]
7012.0 4.0 5.952550035200001 1.41538 5.60314e-07
7012.0 5.0 6.038230588799999 0.898757 1.8421e-07
7012.0 6.0 6.2273993408 3.56549 2.53119e-06
7012.0 7.0 8.4587511968 0.633346 1.54229e-07
7012.0 8.0 8.942195776 0.395868 1.15143e-07
7012.0 9.0 9.1223108096 0.613672 1.95376e-07
7013.0 1.0 3.775580448 8.74845 5.14545e-06
7013.0 2.0 3.9579439216 10.814 6.61467e-06
7013.0 3.0 4.5759651296 8.85813 1.07291e-05
7013.0 4.0 5.9544387248 1.20532 4.4094e-07
7013.0 5.0 6.036521774400001 0.889904 1.78455e-07
7013.0 6.0 6.2266198816000005 3.59963 2.57933e-06
7013.0 7.0 8.4578218416 0.623651 1.4876e-07
7013.0 8.0 8.9404270032 0.380643 1.0547e-07
7013.0 9.0 9.123599915200002 0.612048 1.92895e-07
7014.0 1.0 3.7735718416000004 8.75789 5.10802e-06
7014.0 2.0 3.9624108224 10.0342 5.58126e-06
7014.0 3.0 4.580222176 7.81839 9.39207e-06
7014.0 4.0 5.9560576016 0.975741 3.28272e-07
7014.0 5.0 6.0350228143999995 0.887951 1.77112e-07
7014.0 6.0 6.22593036 3.63585 2.6266e-06
7014.0 7.0 8.4570124032 0.614683 1.43836e-07
7014.0 8.0 8.9388680848 0.366107 9.68318e-08
7014.0 9.0 9.124739124800001 0.609214 1.90246e-07
7015.0 1.0 3.7718630272 8.72457 5.04956e-06
7015.0 2.0 3.9662481600000006 9.21306 4.63771e-06
7015.0 3.0 4.5838796384 8.59977 1.02558e-05
7015.0 4.0 5.9574966032 0.696132 2.14659e-07
7015.0 5.0 6.033733708800001 0.895707 1.80304e-07
7015.0 6.0 6.225330776 3.65665 2.66015e-06
7015.0 7.0 8.4562929024 0.606764 1.39546e-07
7015.0 8.0 8.937549 0.351595 8.90374e-08
7015.0 9.0 9.1257284384 0.606211 1.87777e-07
7016.0 1.0 3.7704240256 8.64351 4.96872e-06
7016.0 2.0 3.9694559344000004 8.45321 3.84041e-06
7016.0 3.0 4.5869375168 8.80439 1.04347e-05
7016.0 4.0 5.958665792 0.721616 2.03798e-07
7016.0 5.0 6.032624478400001 0.905454 1.85805e-07
7016.0 6.0 6.2248211296000004 3.68223 2.69441e-06
7016.0 7.0 8.4557232976 0.600052 1.35933e-07
7016.0 8.0 8.936439769600002 0.339562 8.2682e-08
7016.0 9.0 9.126537876799999 0.602236 1.85253e-07
7017.0 1.0 3.7692548368 8.63218 4.93397e-06
7017.0 2.0 3.9720041663999996 7.74198 3.17874e-06
7017.0 3.0 4.5893958112 8.87699 1.04674e-05
7017.0 4.0 5.959625126400001 0.777002 2.01691e-07
7017.0 5.0 6.0317251024 0.886789 1.86336e-07
7017.0 6.0 6.2244314 3.695 2.71638e-06
7017.0 7.0 8.4552436304 0.594751 1.33051e-07
7017.0 8.0 8.9355403936 0.329437 7.75601e-08
7017.0 9.0 9.127197419200002 0.597192 1.82659e-07
7018.0 1.0 3.7683854400000003 8.68443 4.94185e-06
7018.0 2.0 3.9739528143999996 7.10092 2.65768e-06
7018.0 3.0 4.5912245424 8.86899 1.04175e-05
7018.0 4.0 5.9603446272000005 0.763716 1.84002e-07
7018.0 5.0 6.031065560000001 0.94563 2.03272e-07
7018.0 6.0 6.224131608 3.71002 2.73698e-06
7018.0 7.0 8.454883879999999 0.590957 1.30925e-07
7018.0 8.0 8.9348808512 0.32147 7.36846e-08
7018.0 9.0 9.127707065600001 0.591131 1.80022e-07
7019.0 1.0 3.767785856 8.68075 4.92477e-06
7019.0 2.0 3.9752419199999998 6.63427 2.3079e-06
7019.0 3.0 4.5924836688 8.96277 1.05002e-05
7019.0 4.0 5.9608242944 0.753272 1.71462e-07
7019.0 5.0 6.030615872 0.973152 2.12891e-07
7019.0 6.0 6.2239217536 3.71629 2.748e-06
7019.0 7.0 8.4546740256 0.567883 1.24983e-07
7019.0 8.0 8.9344611424 0.315595 7.10008e-08
7019.0 9.0 9.1280368368 0.582235 1.76794e-07
7020.0 1.0 3.7675160432 8.67737 4.91526e-06
7020.0 2.0 3.9758714832000006 6.39222 2.13415e-06
7020.0 3.0 4.5930832528000005 8.98722 1.0515e-05
7020.0 4.0 5.961064128 0.736247 1.62465e-07
7020.0 5.0 6.0303760384 0.985482 2.17641e-07
7020.0 6.0 6.223831816 3.72524 2.75783e-06
7020.0 7.0 8.4545541088 0.566081 1.24169e-07
7020.0 8.0 8.9342213088 0.312723 6.96835e-08
7020.0 9.0 9.128216712 0.563252 1.70777e-07
7021.0 1.0 3.5046883968 26.7873 6.42058e-05
7021.0 2.0 3.8798481056000003 5.76212 3.89818e-06
7021.0 3.0 4.231114392 9.08137 7.75192e-06
7021.0 4.0 5.7845765776 5.07542 4.64771e-06
7021.0 5.0 6.1315858175999995 0.619299 1.52487e-07
7021.0 6.0 6.295152332800001 1.66686 5.78375e-07
7021.0 7.0 8.5437122496 0.604006 2.2699e-07
7021.0 8.0 9.020981113600001 0.753521 3.12913e-07
7021.0 9.0 9.1278269824 1.54787 1.51042e-06
7022.0 1.0 3.5240849392 26.7996 6.31014e-05
7022.0 2.0 3.8844649024000004 4.67176 2.51099e-06
7022.0 3.0 4.2383993376 9.98235 9.4402e-06
7022.0 4.0 5.792281232000001 5.03344 4.57932e-06
7022.0 5.0 6.1294273152 0.678974 1.7867e-07
7022.0 6.0 6.2919145792 1.70127 5.98008e-07
7022.0 7.0 8.540024808 0.58158 2.19256e-07
7022.0 8.0 9.0247584928 0.778996 3.24508e-07
7022.0 9.0 9.1186833264 1.47666 1.40934e-06
7023.0 1.0 3.543241648 26.1237 6.03921e-05
7023.0 2.0 3.8877326352000003 3.4781 1.42373e-06
7023.0 3.0 4.2466735968 10.6419 1.10109e-05
7023.0 4.0 5.799895948800001 4.9861 4.50466e-06
7023.0 5.0 6.1271488960000005 0.738439 2.06198e-07
7023.0 6.0 6.2887068048 1.73645 6.19807e-07
7023.0 7.0 8.536397324800001 0.554838 2.09619e-07
7023.0 8.0 9.0285658512 0.768485 3.20824e-07
7023.0 9.0 9.1097195456 1.40358 1.3093e-06
7024.0 1.0 3.5621585232 25.2227 5.7217e-05
7024.0 2.0 3.8897412416 2.56713 7.64484e-07
7024.0 3.0 4.255847232000001 11.3733 1.2712e-05
7024.0 4.0 5.8073907488000005 4.94144 4.43106e-06
7024.0 5.0 6.124750560000001 0.795837 2.34313e-07
7024.0 6.0 6.285588968 1.78217 6.47396e-07
7024.0 7.0 8.5327698416 0.523387 1.97949e-07
7024.0 8.0 9.032373209600001 0.790814 3.30546e-07
7024.0 9.0 9.1009656192 1.32769 1.20961e-06
7025.0 1.0 3.5807756064 22.4569 4.9959e-05
7025.0 2.0 3.8905806592000003 1.85317 3.95456e-07
7025.0 3.0 4.265890263999999 12.2915 1.46623e-05
7025.0 4.0 5.8147356528000005 4.88876 4.34896e-06
7025.0 5.0 6.122232307200001 0.852079 2.62999e-07
7025.0 6.0 6.2825610688 1.82783 6.77107e-07
7025.0 7.0 8.529202316800001 0.485409 1.83586e-07
7025.0 8.0 9.0362105472 0.792135 3.31186e-07
7025.0 9.0 9.0924515264 1.24887 1.11041e-06
7026.0 1.0 3.5991228768 22.7949 4.96996e-05
7026.0 2.0 3.8903708048000003 1.55428 2.7263e-07
7026.0 3.0 4.2766228176 13.6607 1.72005e-05
7026.0 4.0 5.8219606399999995 4.83428 4.26399e-06
7026.0 5.0 6.1196241168 0.903985 2.90965e-07
7026.0 6.0 6.2795631488 1.87586 7.09904e-07
7026.0 7.0 8.5256647712 0.432925 1.63563e-07
7026.0 8.0 9.0400478848 0.794538 3.31973e-07
7026.0 9.0 9.0841173088 1.16538 1.01049e-06
7027.0 1.0 3.6171703552000003 22.7151 4.8506e-05
7027.0 2.0 3.8892615744000003 1.72836 3.33608e-07
7027.0 3.0 4.287984934400001 13.6479 1.79617e-05
7027.0 4.0 5.8290357312 4.76991 4.16913e-06
7027.0 5.0 6.1168960096000005 0.955176 3.19035e-07
7027.0 6.0 6.2766251872000005 1.92644 7.45955e-07
7027.0 7.0 8.522187184 0.378447 1.42676e-07
7027.0 8.0 9.043885222400002 0.797645 3.32748e-07
7027.0 9.0 9.0759929456 1.07322 9.06787e-07
7028.0 1.0 3.6349180416 22.4538 4.69267e-05
7028.0 2.0 3.8873129264000004 2.20079 5.33145e-07
7028.0 3.0 4.2998267184 14.5587 1.98557e-05
7028.0 4.0 5.8359909056 4.70554 4.07318e-06
7028.0 5.0 6.1140779648 1.02625 3.54069e-07
7028.0 6.0 6.2737771632 1.97828 7.84825e-07
7028.0 7.0 8.518739576 0.283043 1.06366e-07
7028.0 8.0 9.0476925808 0.795749 3.3114e-07
7028.0 9.0 9.0680784368 0.970587 7.98486e-07
7029.0 1.0 3.6523659360000003 22.1528 4.52772e-05
7029.0 2.0 3.8846747568000004 2.75612 8.25895e-07
7029.0 3.0 4.3121181904 14.9545 2.09792e-05
7029.0 4.0 5.842796184000001 4.61419 3.95296e-06
7029.0 5.0 6.111169982400001 1.07204 3.8039e-07
7029.0 6.0 6.2709890976 2.03006 8.26021e-07
7029.0 7.0 8.5153519264 0.269933 1.01004e-07
7029.0 8.0 9.0514999392 0.784194 3.25242e-07
7029.0 9.0 9.0603737824 0.823098 6.58791e-07
7030.0 1.0 3.6694540800000004 21.8346 4.3608e-05
7030.0 2.0 3.8814669824000005 3.24916 1.15532e-06
7030.0 3.0 4.3246794752 15.1286 2.16923e-05
7030.0 4.0 5.8494515664 4.50589 3.81773e-06
7030.0 5.0 6.1082020416 1.11259 4.04311e-07
7030.0 6.0 6.2682310112 2.08075 8.6909e-07
7030.0 7.0 8.5120242352 0.617565 2.2984e-07
7030.0 8.0 9.0529089616 0.634053 4.93316e-07
7030.0 9.0 9.0553072976 0.782003 3.22969e-07
7031.0 1.0 3.686242432 21.175 4.12893e-05
7031.0 2.0 3.8777495616000004 3.79038 1.54184e-06
7031.0 3.0 4.3374805936 15.1289 2.20517e-05
7031.0 4.0 5.8559570528 4.30686 3.60621e-06
7031.0 5.0 6.105144163199999 1.14882 4.25826e-07
7031.0 6.0 6.2655628624 2.13029 9.13934e-07
7031.0 7.0 8.5087565024 0.666041 2.46279e-07
7031.0 8.0 9.0456539952 0.802133 6.06153e-07
7031.0 9.0 9.0590546976 0.769157 3.16061e-07
7032.0 1.0 3.7026710336 20.8277 3.96138e-05
7032.0 2.0 3.8736124320000003 4.23796 1.91704e-06
7032.0 3.0 4.3504016288 15.0553 2.22041e-05
7032.0 4.0 5.8623126432 4.34282 3.59057e-06
7032.0 5.0 6.102056305600001 1.14302 4.30432e-07
7032.0 6.0 6.2629246927999995 2.17276 9.5785e-07
7032.0 7.0 8.5055787072 0.682904 2.50606e-07
7032.0 8.0 9.0386088832 0.85299 6.25521e-07
7032.0 9.0 9.0628020976 0.78098 3.19035e-07
7033.0 1.0 3.7187398848 20.4642 3.79284e-05
7033.0 2.0 3.8691455312000005 4.61119 2.26984e-06
7033.0 3.0 4.3634126016 14.8368 2.20535e-05
7033.0 4.0 5.8684883584000005 4.38091 3.57322e-06
7033.0 5.0 6.098908489599999 1.16683 4.44652e-07
7033.0 6.0 6.260376460800001 2.19628 9.95119e-07
7033.0 7.0 8.5024308912 0.711082 2.5869e-07
7033.0 8.0 9.0318036048 0.896276 6.37258e-07
7033.0 9.0 9.0664895392 0.780942 3.16889e-07
7034.0 1.0 3.7344489856000003 20.1039 3.62708e-05
7034.0 2.0 3.8644088175999998 4.87643 2.56867e-06
7034.0 3.0 4.3764235744 14.5053 2.16565e-05
7034.0 4.0 5.8745141776 4.36554 3.50914e-06
7034.0 5.0 6.0957007152 1.18512 4.55227e-07
7034.0 6.0 6.257858208000001 2.22618 1.03673e-06
7034.0 7.0 8.499373012800001 0.735756 2.65057e-07
7034.0 8.0 9.0252081808 0.875036 6.0267e-07
7034.0 9.0 9.0701470016 0.79161 3.18822e-07
7035.0 1.0 3.7497683567999998 19.7503 3.46465e-05
7035.0 2.0 3.8594922288 5.43451 3.02313e-06
7035.0 3.0 4.389404568 14.2715 2.13403e-05
7035.0 4.0 5.8803301424 4.32945 3.42591e-06
7035.0 5.0 6.092462961600001 1.19767 4.61892e-07
7035.0 6.0 6.2554298928 2.34582 1.12269e-06
7035.0 7.0 8.496405072000002 0.750767 2.6753e-07
7035.0 8.0 9.0188525904 0.894009 5.95896e-07
7035.0 9.0 9.0737445056 0.786029 3.13971e-07
7036.0 1.0 3.7647279776 19.3424 3.29523e-05
7036.0 2.0 3.8543957647999996 5.54586 3.22371e-06
7036.0 3.0 4.4022656448 13.7511 2.05431e-05
7036.0 4.0 5.8860261904 4.28268 3.33196e-06
7036.0 5.0 6.089225208 1.20443 4.64485e-07
7036.0 6.0 6.253031556800001 2.4345 1.19707e-06
7036.0 7.0 8.4934970896 0.762276 2.6839e-07
7036.0 8.0 9.012706854400001 0.798212 5.14403e-07
7036.0 9.0 9.077282051200001 0.781411 3.09331e-07
7037.0 1.0 3.7792678896000003 18.8492 3.11447e-05
7037.0 2.0 3.8492393423999998 5.40963 3.25757e-06
7037.0 3.0 4.4149768256 12.6412 1.88276e-05
7037.0 4.0 5.891512384 4.22017 3.22372e-06
7037.0 5.0 6.0859574752 1.20022 4.60946e-07
7037.0 6.0 6.2507231584000005 2.52027 1.2727e-06
7037.0 7.0 8.4906790448 0.767498 2.66708e-07
7037.0 8.0 9.006800952 0.837025 5.21019e-07
7037.0 9.0 9.0807596384 0.809324 3.17285e-07
7038.0 1.0 3.7933880928000003 18.1033 2.89708e-05
7038.0 2.0 3.8439929824000005 6.30186 3.90325e-06
7038.0 3.0 4.427478152 12.9488 1.9192e-05
7038.0 4.0 5.8968187024 4.14816 3.10641e-06
7038.0 5.0 6.0826897424 1.21752 4.63677e-07
7038.0 6.0 6.2484447392 2.60925 1.35252e-06
7038.0 7.0 8.487950937599999 0.768879 2.63417e-07
7038.0 8.0 9.001104904 0.81738 4.90941e-07
7038.0 9.0 9.084147288 0.799377 3.10148e-07
7039.0 1.0 3.807058608 18.7178 2.89678e-05
7039.0 2.0 3.8387466224 6.35563 4.02476e-06
7039.0 3.0 4.4397996032 12.6578 1.86406e-05
7039.0 4.0 5.9019451456 4.06684 2.9805e-06
7039.0 5.0 6.0794519888 1.2082 4.54267e-07
7039.0 6.0 6.246256257600001 2.69552 1.43334e-06
7039.0 7.0 8.485312768 0.768955 2.59444e-07
7039.0 8.0 8.9956486896 0.795066 4.60304e-07
7039.0 9.0 9.0874749792 0.791401 3.03685e-07
7040.0 1.0 3.8203393936000003 18.9261 2.82794e-05
7040.0 2.0 3.8335302416 6.07016 3.91013e-06
7040.0 3.0 4.4518212624 12.9426 1.89126e-05
7040.0 4.0 5.906891713599999 3.97422 2.84495e-06
7040.0 5.0 6.0762442144 1.18746 4.38755e-07
7040.0 6.0 6.2441277344 2.77631 1.5134e-06
7040.0 7.0 8.4827345568 0.766686 2.54478e-07
7040.0 8.0 8.9904323088 0.770741 4.29657e-07
7040.0 9.0 9.090742712 0.780268 2.95948e-07
7041.0 1.0 3.82834384 6.28366 4.09932e-06
7041.0 2.0 3.833140512 16.2 2.33296e-05
7041.0 3.0 4.4635431296000005 12.7339 1.84423e-05
7041.0 4.0 5.9116284272 3.872 2.70152e-06
7041.0 5.0 6.0730664192 1.16869 4.22314e-07
7041.0 6.0 6.2420591696 2.84912 1.59089e-06
7041.0 7.0 8.4802762624 0.763139 2.48925e-07
7041.0 8.0 8.9854257824 0.745072 3.99491e-07
7041.0 9.0 9.093890528 0.768278 2.87868e-07
7042.0 1.0 3.8232473760000003 5.2758 3.47257e-06
7042.0 2.0 3.8454619631999996 18.3446 2.54129e-05
7042.0 3.0 4.4749652048 11.7632 1.6869e-05
7042.0 4.0 5.9161552864 3.76253 2.5524e-06
7042.0 5.0 6.0699186032000005 1.14067 4.01088e-07
7042.0 6.0 6.2400505632 2.92315 1.67056e-06
7042.0 7.0 8.4779079056 0.758591 2.42918e-07
7042.0 8.0 8.9806590896 0.717454 3.69582e-07
7042.0 9.0 9.096948406400001 0.754754 2.79228e-07
7043.0 1.0 3.8182408496 9.31534 6.16582e-06
7043.0 2.0 3.8573337264000003 18.049 2.40027e-05
7043.0 3.0 4.4860275296 12.1692 1.72655e-05
7043.0 4.0 5.9205022704 3.64973 2.4007e-06
7043.0 5.0 6.0668307456 1.11175 3.7839e-07
7043.0 6.0 6.2381019152 2.99096 1.74791e-06
7043.0 7.0 8.475629486399999 0.751839 2.36123e-07
7043.0 8.0 8.9761022512 0.688555 3.40381e-07
7043.0 9.0 9.0999163472 0.74048 2.70365e-07
7044.0 1.0 3.8133842192 8.88186 5.89489e-06
7044.0 2.0 3.8687258224 17.5285 2.23275e-05
7044.0 3.0 4.496730104 12.2786 1.72237e-05
7044.0 4.0 5.9246394 3.52844 2.24354e-06
7044.0 5.0 6.0638328256000005 1.04126 3.41174e-07
7044.0 6.0 6.2362432048 3.05145 1.82181e-06
7044.0 7.0 8.4734410048 0.744213 2.29013e-07
7044.0 8.0 8.9717852464 0.658125 3.11844e-07
7044.0 9.0 9.1027943504 0.726038 2.61523e-07
7045.0 1.0 3.8086475056 8.34227 5.53785e-06
7045.0 2.0 3.879608272 16.7467 2.03826e-05
7045.0 3.0 4.5070129696 12.1849 1.689e-05
7045.0 4.0 5.928596654400001 3.39593 2.0801e-06
7045.0 5.0 6.060894864 1.02213 3.20633e-07
7045.0 6.0 6.2344444528 3.0925 1.8844e-06
7045.0 7.0 8.47137244 0.7355 2.2157e-07
7045.0 8.0 8.967678096 0.623402 2.82807e-07
7045.0 9.0 9.1055524368 0.705812 2.50733e-07
7046.0 1.0 3.8040906672 7.62845 5.05384e-06
7046.0 2.0 3.8899810752 16.0019 1.85601e-05
7046.0 3.0 4.516876126400001 12.0022 1.64334e-05
7046.0 4.0 5.9323140752 3.25075 1.91071e-06
7046.0 5.0 6.0580768192 1.05469 3.15037e-07
7046.0 6.0 6.2327356383999994 3.04903 1.89434e-06
7046.0 7.0 8.4693938128 0.726233 2.14004e-07
7046.0 8.0 8.9638107792 0.592046 2.56837e-07
7046.0 9.0 9.1081606272 0.692136 2.42428e-07
7047.0 1.0 3.799713704 7.03564 4.64289e-06
7047.0 2.0 3.8998442320000004 15.3551 1.69232e-05
7047.0 3.0 4.5262895952 11.7622 1.59034e-05
7047.0 4.0 5.9358216416 3.09538 1.73828e-06
7047.0 5.0 6.055348712000001 1.04975 2.97107e-07
7047.0 6.0 6.2310867824 3.21331 2.03344e-06
7047.0 7.0 8.4675051232 0.716097 2.06265e-07
7047.0 8.0 8.960183296 0.56614 2.34586e-07
7047.0 9.0 9.11067888 0.677318 2.33875e-07
7048.0 1.0 3.7955465952 6.91376 4.53718e-06
7048.0 2.0 3.9091677631999997 14.0938 1.47133e-05
7048.0 3.0 4.5352233968 11.4719 1.53146e-05
7048.0 4.0 5.939119353600001 2.92385 1.56112e-06
7048.0 5.0 6.0527405216 1.02819 2.74662e-07
7048.0 6.0 6.229527864 3.27232 2.10697e-06
7048.0 7.0 8.4657363504 0.705147 1.98416e-07
7048.0 8.0 8.956765667200001 0.544117 2.15108e-07
7048.0 9.0 9.113077216 0.661471 2.2515e-07
7049.0 1.0 3.7915893408000003 7.29902 4.75692e-06
7049.0 2.0 3.9179216896 12.5164 1.23341e-05
7049.0 3.0 4.543707510400001 11.1588 1.47077e-05
7049.0 4.0 5.9422072112 2.2016 1.11155e-06
7049.0 5.0 6.0502522480000005 0.998771 2.51325e-07
7049.0 6.0 6.2280588832 3.30802 2.16486e-06
7049.0 7.0 8.4640874944 0.69379 1.90621e-07
7049.0 8.0 8.9535578928 0.520008 1.95928e-07
7049.0 9.0 9.115325656000001 0.641754 2.15337e-07
7050.0 1.0 3.7878419408000004 8.43258 5.45158e-06
7050.0 2.0 3.9261659696 9.55105 8.85083e-06
7050.0 3.0 4.5516519984 10.8018 1.4058e-05
7050.0 4.0 5.9450852144 1.99792 9.48091e-07
7050.0 5.0 6.0478838912 0.960484 2.27946e-07
7050.0 6.0 6.22667984 3.28689 2.18391e-06
7050.0 7.0 8.462528575999999 0.681847 1.82869e-07
7050.0 8.0 8.9506199312 0.495156 1.77638e-07
7050.0 9.0 9.1174541792 0.618399 2.04584e-07
7051.0 1.0 3.7843343744 8.91903 5.7148e-06
7051.0 2.0 3.9338106656 10.6721 9.26172e-06
7051.0 3.0 4.55908684 10.4352 1.3413e-05
7051.0 4.0 5.947723384000001 1.78701 7.91732e-07
7051.0 5.0 6.0456954096 0.920629 2.07274e-07
7051.0 6.0 6.2253607552000005 3.37177 2.27205e-06
7051.0 7.0 8.4610895744 0.669758 1.75323e-07
7051.0 8.0 8.9478618448 0.469902 1.60387e-07
7051.0 9.0 9.1194328064 0.559128 1.82425e-07
7052.0 1.0 3.7810666416000003 9.13024 5.79449e-06
7052.0 2.0 3.9408857568 10.7592 8.70505e-06
7052.0 3.0 4.566012035200001 10.1368 1.28728e-05
7052.0 4.0 5.9501516992 1.5766 6.47399e-07
7052.0 5.0 6.0436268448 0.893618 1.93114e-07
7052.0 6.0 6.2241615872 3.44756 2.35343e-06
7052.0 7.0 8.4597704896 0.65818 1.68183e-07
7052.0 8.0 8.945343592 0.446036 1.4476e-07
7052.0 9.0 9.1212615376 0.598008 1.92496e-07
7053.0 1.0 3.7780687216 9.23261 5.80161e-06
7053.0 2.0 3.9473912432 10.4455 7.84073e-06
7053.0 3.0 4.5723676256 9.82583 1.23339e-05
7053.0 4.0 5.9523401808 1.35969 5.13394e-07
7053.0 5.0 6.0417381552 0.89028 1.8794e-07
7053.0 6.0 6.2230523568 3.48944 2.41042e-06
7053.0 7.0 8.4585413424 0.646408 1.61296e-07
7053.0 8.0 8.9430351936 0.420272 1.29666e-07
7053.0 9.0 9.122970352000001 0.603781 1.91853e-07
7054.0 1.0 3.7753106352 9.24548 5.75169e-06
7054.0 2.0 3.9532971456 10.1741 7.04843e-06
7054.0 3.0 4.5781536112 9.49386 1.17868e-05
7054.0 4.0 5.954348787200001 1.13722 3.91524e-07
7054.0 5.0 6.0400293408 0.903177 1.90279e-07
7054.0 6.0 6.222033064 3.55179 2.47995e-06
7054.0 7.0 8.457432112000001 0.635447 1.54941e-07
7054.0 8.0 8.9409666288 0.393314 1.15382e-07
7054.0 9.0 9.1244992912 0.60474 1.8981e-07
7055.0 1.0 3.7728523408 9.22856 5.68467e-06
7055.0 2.0 3.958603464 11.594 7.37285e-06
7055.0 3.0 4.583369992 9.11795 1.12044e-05
7055.0 4.0 5.956117560000001 0.892519 2.77741e-07
7055.0 5.0 6.0384704224000005 0.927274 1.99167e-07
7055.0 6.0 6.2211037088 3.58174 2.52501e-06
7055.0 7.0 8.4564427984 0.624375 1.48914e-07
7055.0 8.0 8.939107918400001 0.36804 1.02741e-07
7055.0 9.0 9.1258783344 0.603353 1.87212e-07
7056.0 1.0 3.7706638592 9.07004 5.53426e-06
7056.0 2.0 3.9633101984 10.8101 6.27595e-06
7056.0 3.0 4.588016768 8.59327 1.04608e-05
7056.0 4.0 5.957676478400001 0.603763 1.68355e-07
7056.0 5.0 6.0370913792000005 0.968496 2.15746e-07
7056.0 6.0 6.2202942704 3.61413 2.56954e-06
7056.0 7.0 8.4555734016 0.614866 1.43635e-07
7056.0 8.0 8.9374590624 0.360435 9.58947e-08
7056.0 9.0 9.1271074816 0.60012 1.84257e-07
7057.0 1.0 3.7687451904000002 8.86145 5.3594e-06
7057.0 2.0 3.9673873696 9.99526 5.27171e-06
7057.0 3.0 4.5920339808 8.34314 1.0071e-05
7057.0 4.0 5.9589955632 0.676197 1.6761e-07
7057.0 5.0 6.0358922112 1.01608 2.37221e-07
7057.0 6.0 6.2195747696 3.63753 2.60526e-06
7057.0 7.0 8.4547939424 0.605895 1.3887e-07
7057.0 8.0 8.93605004 0.348977 8.87086e-08
7057.0 9.0 9.1281867328 0.595125 1.81003e-07
7058.0 1.0 3.7670963344 8.76509 5.25915e-06
7058.0 2.0 3.9708649568000003 9.17679 4.38151e-06
7058.0 3.0 4.595481588799999 8.74125 1.04743e-05
7058.0 4.0 5.9601347728 0.683587 1.49692e-07
7058.0 5.0 6.0348729184 1.06261 2.60888e-07
7058.0 6.0 6.218975185600001 3.66236 2.63942e-06
7058.0 7.0 8.4541643792 0.597807 1.34716e-07
7058.0 8.0 8.934850872 0.336322 8.19785e-08
7058.0 9.0 9.129116088 0.588938 1.77649e-07
7059.0 1.0 3.7657772496 8.78795 5.23691e-06
7059.0 2.0 3.9737129808000002 8.41955 3.63717e-06
7059.0 3.0 4.5982696544 8.89577 1.05941e-05
7059.0 4.0 5.9610341488000005 0.635321 1.22606e-07
7059.0 5.0 6.03406348 1.08893 2.80429e-07
7059.0 6.0 6.2184655391999994 3.68343 2.66815e-06
7059.0 7.0 8.4536247536 0.591543 1.3139e-07
7059.0 8.0 8.9338615584 0.324877 7.63078e-08
7059.0 9.0 9.129865568000001 0.576878 1.7281e-07
7060.0 1.0 3.7647279776 8.81306 5.22286e-06
7060.0 2.0 3.9759314416 7.72475 3.03424e-06
7060.0 3.0 4.6004881152 8.96441 1.06238e-05
7060.0 4.0 5.9617536496 0.587577 1.00377e-07
7060.0 5.0 6.0334039376 1.14265 3.06521e-07
7060.0 6.0 6.2180758096 3.69922 2.69023e-06
7060.0 7.0 8.4532050448 0.586907 1.28849e-07
7060.0 8.0 8.933112078399999 0.316231 7.20258e-08
7060.0 9.0 9.1304351728 0.58452 1.74138e-07
7061.0 1.0 3.7639784976 8.95039 5.28264e-06
7061.0 2.0 3.9775203392 7.14982 2.58883e-06
7061.0 3.0 4.602047033600001 8.96749 1.05899e-05
7061.0 4.0 5.962263296 0.549372 8.44054e-08
7061.0 5.0 6.0329542496 1.202 3.32568e-07
7061.0 6.0 6.2178059968 3.71072 2.70623e-06
7061.0 7.0 8.4529052528 0.583748 1.27062e-07
7061.0 8.0 8.9325724528 0.30998 6.89855e-08
7061.0 9.0 9.1308548816 0.589134 1.74813e-07
7062.0 1.0 3.7635288096 9.00407 5.30107e-06
7062.0 2.0 3.9784796736 6.79202 2.32479e-06
7062.0 3.0 4.603006368 8.945 1.05406e-05
7062.0 4.0 5.962563088 0.514007 7.33065e-08
7062.0 5.0 6.0326544576000005 1.23351 3.47901e-07
7062.0 6.0 6.2176261216 3.71727 2.71562e-06
7062.0 7.0 8.4527253776 0.560891 1.2145e-07
7062.0 8.0 8.9322426816 0.305712 6.70622e-08
7062.0 9.0 9.131094715200001 0.590171 1.74698e-07
7063.0 1.0 3.7633789136 9.02599 5.30951e-06
7063.0 2.0 3.9787794655999997 6.67123 2.23763e-06
7063.0 3.0 4.603306160000001 8.87922 1.04556e-05
7063.0 4.0 5.9626530256 0.498518 6.91955e-08
7063.0 5.0 6.03256452 1.24264 3.52761e-07
7063.0 6.0 6.2175961424 3.71074 2.71238e-06
7063.0 7.0 8.4526654192 0.560033 1.21051e-07
7063.0 8.0 8.9321227648 0.304535 6.64778e-08
7063.0 9.0 9.1311846528 0.590208 1.74567e-07
7064.0 1.0 3.543091752 26.1305 6.04151e-05
7064.0 2.0 3.8881823232 3.50716 1.38859e-06
7064.0 3.0 4.2462838672 10.6682 1.10535e-05
7064.0 4.0 5.8000458448 4.98765 4.50393e-06
7064.0 5.0 6.1271488960000005 0.738508 2.0607e-07
7064.0 6.0 6.2886168672 1.74066 6.2058e-07
7064.0 7.0 8.536397324800001 0.555169 2.09845e-07
7064.0 8.0 9.0285958304 0.76893 3.21103e-07
7064.0 9.0 9.109749524800002 1.40434 1.31027e-06
7065.0 1.0 3.5618587312000005 25.291 5.73869e-05
7065.0 2.0 3.8905506800000005 2.2069 5.88893e-07
