# 8x8x1 supercell for harmonic, 6x6x1 supercell for cubic ifcs
# 100x100x1 k points for kappa
# cubic ifcs up to 8NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"k index (irred.)" "branch index" "f (THz)" "mfp (nm)" multiplicity "modal kappa (W/mK)"
497 9 9.25690 2.45519 12 0.00003
498 1 3.35899 26.96080 12 0.00069
498 2 3.36355 28.02650 12 0.00058
498 3 4.49488 12.33630 12 0.00014
498 4 5.55264 4.58742 12 0.00004
498 5 6.16295 0.34069 12 0.00000
498 6 6.39604 1.41626 12 0.00000
498 7 8.55386 0.45979 12 0.00000
498 8 8.95066 0.17327 12 0.00000
498 9 9.22078 2.28221 12 0.00002
499 1 3.38936 27.29190 12 0.00055
499 2 3.43694 26.16430 12 0.00064
499 3 4.51362 12.43110 12 0.00013
499 4 5.56457 4.64524 12 0.00004
499 5 6.16265 0.39820 12 0.00000
499 6 6.39670 1.39559 12 0.00000
499 7 8.54573 0.43841 12 0.00000
499 8 8.95600 0.12692 12 0.00000
499 9 9.18711 2.05163 12 0.00002
500 1 3.41251 26.83190 12 0.00052
500 2 3.51063 23.29510 12 0.00053
500 3 4.52896 12.26580 12 0.00013
500 4 5.57590 4.61480 12 0.00004
500 5 6.16029 0.51233 12 0.00000
500 6 6.39865 1.54903 12 0.00001
500 7 8.53791 0.40862 12 0.00000
500 8 8.96107 0.18896 12 0.00000
500 9 9.15608 1.82377 12 0.00002
501 1 3.43310 26.47600 12 0.00050
501 2 3.57970 23.46600 12 0.00050
501 3 4.54135 12.00330 12 0.00012
501 4 5.58660 4.37626 12 0.00004
501 5 6.15609 0.61307 12 0.00000
501 6 6.40153 1.64759 12 0.00001
501 7 8.53047 0.37783 12 0.00000
501 8 8.96577 0.22085 12 0.00000
501 9 9.12775 1.57056 12 0.00001
502 1 3.45124 26.31720 12 0.00048
502 2 3.64368 20.61320 12 0.00040
502 3 4.55112 10.47750 12 0.00010
502 4 5.59659 4.83148 12 0.00004
502 5 6.15036 0.67469 12 0.00000
502 6 6.40510 1.72557 12 0.00001
502 7 8.52352 0.33498 12 0.00000
502 8 8.97015 0.24406 12 0.00000
502 9 9.10227 1.33107 12 0.00001
503 1 3.46707 26.25430 12 0.00047
503 2 3.70211 16.61650 12 0.00029
503 3 4.55873 9.87637 12 0.00009
503 4 5.60585 5.01506 12 0.00004
503 5 6.14350 0.65790 12 0.00000
503 6 6.40902 1.77846 12 0.00001
503 7 8.51716 0.28796 12 0.00000
503 8 8.97411 0.26194 12 0.00000
503 9 9.07963 1.09653 12 0.00001
504 1 3.48065 26.21980 12 0.00046
504 2 3.75460 14.28400 12 0.00022
504 3 4.56452 9.69175 12 0.00009
504 4 5.61430 5.12133 12 0.00005
504 5 6.13594 0.47066 12 0.00000
504 6 6.41304 1.81442 12 0.00001
504 7 8.51141 0.23797 12 0.00000
504 8 8.97767 0.27014 12 0.00000
504 9 9.05988 0.85993 12 0.00000
505 1 3.49210 24.78380 12 0.00042
505 2 3.80065 12.16580 12 0.00016
505 3 4.56884 9.68584 12 0.00009
505 4 5.62183 5.18924 12 0.00005
505 5 6.12812 0.79817 12 0.00000
505 6 6.41697 1.83502 12 0.00001
505 7 8.50637 0.19174 12 0.00000
505 8 8.98079 0.28058 12 0.00000
505 9 9.04303 0.61699 12 0.00000
506 1 3.50152 24.67750 12 0.00041
506 2 3.83986 9.68486 12 0.00011
506 3 4.57195 8.89895 12 0.00008
506 4 5.62839 5.20568 12 0.00005
506 5 6.12056 0.88176 12 0.00000
506 6 6.42057 1.85331 12 0.00001
506 7 8.50208 0.14646 12 0.00000
506 8 8.98343 0.28808 12 0.00000
506 9 9.02900 0.50530 12 0.00000
507 1 3.50895 24.47980 12 0.00040
507 2 3.87179 8.05841 12 0.00007
507 3 4.57417 10.23880 12 0.00009
507 4 5.63382 5.16226 12 0.00005
507 5 6.11376 0.91545 12 0.00000
507 6 6.42365 1.84671 12 0.00001
507 7 8.49861 0.10364 12 0.00000
507 8 8.98556 0.28690 12 0.00000
507 9 9.01785 0.54343 12 0.00000
508 1 3.51450 24.30390 12 0.00040
508 2 3.89607 5.83574 12 0.00004
508 3 4.57561 10.89560 12 0.00010
508 4 5.63805 5.01030 12 0.00005
508 5 6.10818 0.88936 12 0.00000
508 6 6.42608 1.82488 12 0.00001
508 7 8.49597 0.06591 12 0.00000
508 8 8.98718 0.27853 12 0.00000
508 9 9.00951 0.41822 12 0.00000
509 1 3.51815 24.40630 12 0.00039
509 2 3.91244 3.34724 12 0.00001
509 3 4.57651 11.17040 12 0.00010
509 4 5.64092 5.14412 12 0.00005
509 5 6.10422 0.82585 12 0.00000
509 6 6.42776 1.71341 12 0.00001
509 7 8.49420 0.04596 12 0.00000
509 8 8.98829 0.28586 12 0.00000
509 9 9.00400 0.36665 12 0.00000
510 1 3.51998 24.34380 12 0.00039
510 2 3.92069 1.17007 12 0.00000
510 3 4.57693 11.35900 12 0.00010
510 4 5.64236 5.19909 12 0.00005
510 5 6.10216 0.82159 12 0.00000
510 6 6.42863 1.71950 12 0.00001
510 7 8.49330 0.04256 12 0.00000
510 8 8.98883 0.29714 12 0.00000
510 9 9.00121 0.28167 12 0.00000
511 1 1.49209 129.19100 6 0.00461
511 2 2.27761 61.31710 6 0.00198
511 3 3.26171 51.74950 6 0.00186
511 4 5.25236 3.24246 6 0.00002
511 5 5.75254 7.77567 6 0.00010
511 6 6.77126 6.90870 6 0.00008
511 7 8.65126 0.03026 6 0.00000
511 8 8.83836 0.20435 6 0.00000
511 9 10.07719 3.93113 6 0.00005
512 1 1.58842 111.41400 12 0.00399
512 2 2.36324 68.58590 12 0.00218
512 3 3.35816 46.44200 12 0.00159
512 4 5.26942 3.36792 12 0.00002
512 5 5.78746 7.62685 12 0.00009
512 6 6.73954 6.94203 12 0.00008
512 7 8.65201 0.02859 12 0.00000
512 8 8.84241 0.20436 12 0.00000
512 9 10.03567 3.35656 12 0.00004
513 1 1.68653 98.85680 12 0.00355
513 2 2.44686 59.54180 12 0.00186
513 3 3.45235 43.33420 12 0.00141
513 4 5.28684 3.47810 12 0.00002
513 5 5.82167 7.44167 12 0.00009
513 6 6.70771 6.91349 12 0.00008
513 7 8.65219 0.03953 12 0.00000
513 8 8.84670 0.21791 12 0.00000
513 9 9.99283 3.15453 12 0.00004
514 1 1.78609 120.61900 12 0.00433
514 2 2.52815 51.06460 12 0.00157
514 3 3.54397 39.59610 12 0.00122
514 4 5.30447 3.55855 12 0.00002
514 5 5.85498 7.17172 12 0.00008
514 6 6.67608 6.80969 12 0.00007
514 7 8.65174 0.06951 12 0.00000
514 8 8.85125 0.23720 12 0.00000
514 9 9.94879 3.17122 12 0.00004
515 1 1.88675 147.20700 12 0.00527
515 2 2.60689 58.83060 12 0.00178
515 3 3.63265 34.95000 12 0.00102
515 4 5.32231 3.63001 12 0.00002
515 5 5.88723 6.84554 12 0.00007
515 6 6.64490 6.62631 12 0.00007
515 7 8.65063 0.09179 12 0.00000
515 8 8.85614 0.26370 12 0.00000
515 9 9.90364 3.06458 12 0.00004
516 1 1.98821 189.05600 12 0.00674
516 2 2.68286 53.66490 12 0.00159
516 3 3.71806 30.95000 12 0.00085
516 4 5.34020 3.70527 12 0.00002
516 5 5.91829 6.42448 12 0.00006
516 6 6.61453 6.35234 12 0.00006
516 7 8.64883 0.11091 12 0.00000
516 8 8.86133 0.29244 12 0.00000
516 9 9.85757 3.22765 12 0.00004
517 1 2.09015 183.71000 12 0.00651
517 2 2.75588 41.43470 12 0.00120
517 3 3.79993 26.67420 12 0.00069
517 4 5.35813 3.75976 12 0.00003
517 5 5.94797 4.38237 12 0.00004
517 6 6.58521 6.08582 12 0.00006
517 7 8.64631 0.12830 12 0.00000
517 8 8.86684 0.32349 12 0.00000
517 9 9.81071 3.72019 12 0.00005
518 1 2.19226 129.79800 12 0.00456
518 2 2.82581 42.64830 12 0.00121
518 3 3.87794 24.96270 12 0.00061
518 4 5.37600 3.79621 12 0.00003
518 5 5.97621 6.40122 12 0.00006
518 6 6.55727 5.74294 12 0.00005
518 7 8.64308 0.14084 12 0.00000
518 8 8.87263 0.34479 12 0.00000
518 9 9.76325 3.87846 12 0.00005
519 1 2.29425 81.41550 12 0.00283
519 2 2.89253 28.85660 12 0.00080
519 3 3.95186 25.42670 12 0.00058
519 4 5.39372 3.82248 12 0.00003
519 5 6.00283 5.75665 12 0.00005
519 6 6.53092 5.28429 12 0.00005
519 7 8.63912 0.14614 12 0.00000
519 8 8.87868 0.36406 12 0.00000
519 9 9.71537 3.96418 12 0.00006
520 1 2.39583 62.32350 12 0.00214
520 2 2.95593 38.43790 12 0.00105
520 3 4.02142 22.78520 12 0.00048
520 4 5.41125 3.83125 12 0.00003
520 5 6.02775 4.17519 12 0.00003
520 6 6.50646 3.99869 12 0.00003
520 7 8.63441 0.13584 12 0.00000
520 8 8.88498 0.37696 12 0.00000
520 9 9.66729 4.00936 12 0.00006
521 1 2.49672 46.63880 12 0.00158
521 2 3.01594 36.13070 12 0.00096
521 3 4.08644 21.90660 12 0.00043
521 4 5.42858 3.81380 12 0.00003
521 5 6.05080 2.97107 12 0.00002
521 6 6.48403 3.47682 12 0.00003
521 7 8.62905 0.15276 12 0.00000
521 8 8.89145 0.38303 12 0.00000
521 9 9.61923 4.00594 12 0.00006
522 1 2.59664 43.15190 12 0.00143
522 2 3.07248 30.64880 12 0.00080
522 3 4.14679 18.03050 12 0.00033
522 4 5.44561 3.76125 12 0.00003
522 5 6.07191 2.81407 12 0.00002
522 6 6.46386 2.85569 12 0.00002
522 7 8.62299 0.20781 12 0.00000
522 8 8.89805 0.38247 12 0.00000
522 9 9.57141 3.88944 12 0.00005
523 1 2.69533 30.76710 12 0.00100
523 2 3.12555 31.15410 12 0.00079
523 3 4.20231 16.08890 12 0.00028
523 4 5.46231 3.59945 12 0.00003
523 5 6.09091 2.49946 12 0.00001
523 6 6.44602 2.18856 12 0.00001
523 7 8.61631 0.26821 12 0.00000
523 8 8.90477 0.37434 12 0.00000
523 9 9.52411 3.84035 12 0.00005
524 1 2.79250 22.19830 12 0.00071
524 2 3.17513 30.85770 12 0.00077
524 3 4.25298 14.93590 12 0.00024
524 4 5.47865 3.43920 12 0.00003
524 5 6.10779 1.86532 12 0.00001
524 6 6.43064 2.29333 12 0.00001
524 7 8.60908 0.31412 12 0.00000
524 8 8.91154 0.35030 12 0.00000
524 9 9.47755 3.73871 12 0.00005
525 1 2.88789 20.09090 12 0.00062
525 2 3.22121 29.26790 12 0.00071
525 3 4.29875 13.51590 12 0.00020
525 4 5.49457 3.91333 12 0.00003
525 5 6.12236 1.33807 12 0.00001
525 6 6.41772 2.11699 12 0.00001
525 7 8.60138 0.47519 12 0.00000
525 8 8.91829 0.34711 12 0.00000
525 9 9.43201 3.54042 12 0.00005
526 1 2.98122 21.63830 12 0.00065
526 2 3.26384 29.93460 12 0.00071
526 3 4.33977 12.77750 12 0.00018
526 4 5.51007 4.16462 12 0.00003
526 5 6.13459 0.76931 12 0.00000
526 6 6.40722 1.90915 12 0.00001
526 7 8.59328 0.51135 12 0.00000
526 8 8.92503 0.32711 12 0.00000
526 9 9.38776 3.31776 12 0.00004
527 1 3.07221 21.92110 12 0.00064
527 2 3.30308 29.54540 12 0.00068
527 3 4.37604 12.07930 12 0.00016
527 4 5.52512 4.38006 12 0.00004
527 5 6.14443 0.70202 12 0.00000
527 6 6.39910 1.72441 12 0.00001
527 7 8.58489 0.53583 12 0.00000
527 8 8.93169 0.30537 12 0.00000
527 9 9.34504 3.02171 12 0.00004
528 1 3.16053 24.85450 12 0.00070
528 2 3.33903 29.13430 12 0.00065
528 3 4.40785 11.57870 12 0.00015
528 4 5.53965 4.55033 12 0.00004
528 5 6.15183 0.57539 12 0.00000
528 6 6.39319 1.59785 12 0.00001
528 7 8.57628 0.54899 12 0.00000
528 8 8.93819 0.27642 12 0.00000
528 9 9.30409 2.71746 12 0.00003
529 1 3.24591 26.81320 12 0.00073
529 2 3.37177 28.66610 12 0.00063
529 3 4.43537 10.65870 12 0.00013
529 4 5.55366 4.68752 12 0.00004
529 5 6.15678 0.42348 12 0.00000
529 6 6.38933 1.52453 12 0.00000
529 7 8.56762 0.54821 12 0.00000
529 8 8.94458 0.24141 12 0.00000
529 9 9.26512 2.44439 12 0.00003
530 1 3.32803 26.76280 12 0.00069
530 2 3.40139 28.34840 12 0.00060
530 3 4.45893 9.47046 12 0.00011
530 4 5.56715 4.79320 12 0.00004
530 5 6.15936 0.34031 12 0.00000
530 6 6.38732 1.50817 12 0.00000
530 7 8.55895 0.48921 12 0.00000
530 8 8.95075 0.19144 12 0.00000
530 9 9.22836 2.35107 12 0.00002
531 1 3.40654 26.76210 12 0.00066
531 2 3.42804 27.99460 12 0.00058
531 3 4.47881 11.04950 12 0.00012
531 4 5.58004 4.85529 12 0.00004
531 5 6.15966 0.37827 12 0.00000
531 6 6.38687 1.48075 12 0.00000
531 7 8.55044 0.46538 12 0.00000
531 8 8.95669 0.15021 12 0.00000
531 9 9.19398 2.11771 12 0.00002
532 1 3.45184 27.27280 12 0.00055
532 2 3.48104 24.55020 12 0.00057
532 3 4.49539 11.64290 12 0.00012
532 4 5.59236 4.85704 12 0.00004
532 5 6.15783 0.48123 12 0.00000
532 6 6.38774 1.60972 12 0.00001
532 7 8.54217 0.43864 12 0.00000
532 8 8.96236 0.22216 12 0.00000
532 9 9.16214 1.90407 12 0.00002
533 1 3.47295 26.60820 12 0.00052
533 2 3.55119 24.18280 12 0.00052
533 3 4.50903 11.92350 12 0.00012
533 4 5.60402 4.40407 12 0.00004
533 5 6.15405 0.58640 12 0.00000
533 6 6.38966 1.72434 12 0.00001
533 7 8.53422 0.41263 12 0.00000
533 8 8.96769 0.26270 12 0.00000
533 9 9.13291 1.65269 12 0.00001
534 1 3.49150 26.16690 12 0.00049
534 2 3.61655 21.39770 12 0.00043
534 3 4.52009 11.39030 12 0.00011
534 4 5.61499 4.96982 12 0.00004
534 5 6.14865 0.64921 12 0.00000
534 6 6.39235 1.82203 12 0.00001
534 7 8.52676 0.37291 12 0.00000
534 8 8.97270 0.28907 12 0.00000
534 9 9.10644 1.40861 12 0.00001
535 1 3.50763 25.93460 12 0.00048
535 2 3.67668 17.94950 12 0.00033
535 3 4.52893 9.94443 12 0.00010
535 4 5.62525 5.18508 12 0.00005
535 5 6.14194 0.63321 12 0.00000
535 6 6.39553 1.90321 12 0.00001
535 7 8.51980 0.32598 12 0.00000
535 8 8.97732 0.30941 12 0.00000
535 9 9.08278 1.16653 12 0.00001
536 1 3.52151 22.85090 12 0.00041
536 2 3.73119 15.14300 12 0.00025
536 3 4.53589 10.95380 12 0.00010
536 4 5.63469 5.32365 12 0.00005
536 5 6.13432 0.64643 12 0.00000
536 6 6.39898 1.94703 12 0.00001
536 7 8.51348 0.27552 12 0.00000
536 8 8.98151 0.31383 12 0.00000
536 9 9.06192 0.92601 12 0.00001
537 1 3.53323 22.47490 12 0.00039
537 2 3.77960 13.24500 12 0.00019
537 3 4.54129 9.93349 12 0.00009
537 4 5.64323 5.39759 12 0.00005
537 5 6.12629 0.85845 12 0.00000
537 6 6.40243 1.99742 12 0.00001
537 7 8.50784 0.22916 12 0.00000
537 8 8.98523 0.33143 12 0.00000
537 9 9.04390 0.67414 12 0.00000
538 1 3.54292 20.16130 12 0.00034
538 2 3.82151 11.57470 12 0.00014
538 3 4.54536 9.58664 12 0.00009
538 4 5.65082 5.42788 12 0.00005
538 5 6.11825 0.97916 12 0.00000
538 6 6.40573 2.03468 12 0.00001
538 7 8.50298 0.18042 12 0.00000
538 8 8.98844 0.33657 12 0.00000
538 9 9.02873 0.53507 12 0.00000
539 1 3.55068 23.91610 12 0.00040
539 2 3.85644 9.31477 12 0.00009
539 3 4.54836 8.24677 12 0.00007
539 4 5.65726 5.39563 12 0.00005
539 5 6.11079 1.01612 12 0.00000
539 6 6.40863 2.06276 12 0.00001
539 7 8.49894 0.13221 12 0.00000
539 8 8.99111 0.33697 12 0.00000
539 9 9.01635 0.59416 12 0.00000
540 1 3.55662 23.71060 12 0.00039
540 2 3.88408 6.97835 12 0.00005
540 3 4.55052 9.99973 12 0.00009
540 4 5.66251 5.31513 12 0.00005
540 5 6.10434 1.00858 12 0.00000
540 6 6.41106 2.06296 12 0.00001
540 7 8.49573 0.08348 12 0.00000
540 8 8.99323 0.32353 12 0.00000
540 9 9.00678 0.49828 12 0.00000
541 1 3.56078 23.72060 12 0.00038
541 2 3.90405 4.66668 12 0.00002
541 3 4.55196 10.41600 12 0.00009
541 4 5.66635 5.24126 12 0.00005
541 5 6.09937 0.95110 12 0.00000
541 6 6.41286 2.01213 12 0.00001
541 7 8.49342 0.07044 12 0.00000
541 8 8.99476 0.29975 12 0.00000
541 9 8.99995 0.39392 12 0.00000
542 1 3.56330 23.59720 12 0.00038
542 2 3.91613 2.15676 12 0.00001
542 3 4.55277 10.62110 12 0.00009
542 4 5.66872 5.38723 12 0.00005
542 5 6.09625 0.92364 12 0.00000
542 6 6.41400 1.92307 12 0.00001
542 7 8.49201 0.06931 12 0.00000
542 8 8.99566 0.37330 12 0.00000
542 9 8.99587 0.39287 12 0.00000
543 1 3.56411 23.61800 6 0.00038
543 2 3.92018 0.35454 6 0.00000
543 3 4.55301 10.68010 6 0.00009
543 4 5.66950 5.37023 6 0.00005
543 5 6.09517 0.93113 6 0.00000
543 6 6.41436 1.96290 6 0.00001
543 7 8.49156 0.07089 6 0.00000
543 8 8.99452 0.32878 6 0.00000
543 9 8.99599 0.36383 6 0.00000
544 1 1.68349 98.94830 6 0.00355
544 2 2.44842 59.34960 6 0.00186
544 3 3.44743 44.40020 6 0.00144
544 4 5.28705 3.48074 6 0.00002
544 5 5.82056 7.43557 6 0.00009
544 6 6.70822 6.92325 6 0.00008
544 7 8.65270 0.00259 6 0.00000
544 8 8.84625 0.21100 6 0.00000
544 9 9.99388 3.14069 6 0.00004
545 1 1.78014 119.46400 12 0.00428
545 2 2.53165 45.30270 12 0.00140
545 3 3.53440 40.19410 12 0.00123
545 4 5.30507 3.57054 12 0.00002
545 5 5.85285 7.17823 12 0.00008
545 6 6.67698 6.83829 12 0.00007
545 7 8.65279 0.01882 12 0.00000
545 8 8.85038 0.22475 12 0.00000
545 9 9.95083 3.17910 12 0.00004
546 1 1.87806 145.93500 12 0.00522
546 2 2.61260 60.00600 12 0.00182
546 3 3.61873 34.37690 12 0.00099
546 4 5.32332 3.63564 12 0.00002
546 5 5.88421 6.86846 12 0.00007
546 6 6.64607 6.68697 12 0.00007
546 7 8.65225 0.04687 12 0.00000
546 8 8.85488 0.24863 12 0.00000
546 9 9.90664 3.01051 12 0.00004
547 1 1.97694 186.54600 12 0.00664
547 2 2.69098 54.97700 12 0.00164
547 3 3.70016 30.93030 12 0.00084
547 4 5.34176 3.70455 12 0.00003
547 5 5.91446 6.46487 12 0.00006
547 6 6.61585 6.44895 12 0.00007
547 7 8.65102 0.07508 12 0.00000
547 8 8.85971 0.28269 12 0.00000
547 9 9.86146 3.24265 12 0.00004
548 1 2.07645 187.62800 12 0.00663
548 2 2.76657 42.27190 12 0.00124
548 3 3.77831 26.72050 12 0.00068
548 4 5.36032 3.77240 12 0.00003
548 5 5.94351 4.79212 12 0.00004
548 6 6.58656 6.12535 12 0.00006
548 7 8.64904 0.10157 12 0.00000
548 8 8.86489 0.31199 12 0.00000
548 9 9.81541 3.32934 12 0.00005
549 1 2.17630 130.10000 12 0.00456
549 2 2.83917 42.34470 12 0.00122
549 3 3.85299 25.82640 12 0.00061
549 4 5.37888 3.81622 12 0.00003
549 5 5.97115 6.50154 12 0.00006
549 6 6.55853 5.80204 12 0.00005
549 7 8.64634 0.12208 12 0.00000
549 8 8.87044 0.33798 12 0.00000
549 9 9.76871 3.84610 12 0.00005
550 1 2.27620 96.69550 12 0.00335
550 2 2.90860 37.43660 12 0.00106
550 3 3.92392 22.74070 12 0.00050
550 4 5.39737 3.84612 12 0.00003
550 5 5.99732 5.96757 12 0.00005
550 6 6.53197 5.41811 12 0.00005
550 7 8.64290 0.13857 12 0.00000
550 8 8.87629 0.36147 12 0.00000
550 9 9.72152 3.95596 12 0.00005
551 1 2.37586 63.14840 12 0.00216
551 2 2.97470 36.72460 12 0.00101
551 3 3.99087 23.06840 12 0.00047
551 4 5.41575 3.84997 12 0.00003
551 5 6.02190 4.35798 12 0.00003
551 6 6.50715 4.17587 12 0.00003
551 7 8.63867 0.14550 12 0.00000
551 8 8.88243 0.37888 12 0.00000
551 9 9.67406 4.00866 12 0.00006
552 1 2.47501 43.15960 12 0.00146
552 2 3.03738 36.93670 12 0.00100
552 3 4.05367 21.75710 12 0.00042
552 4 5.43392 3.82015 12 0.00003
552 5 6.04472 3.15421 12 0.00002
552 6 6.48424 3.56641 12 0.00003
552 7 8.63366 0.12680 12 0.00000
552 8 8.88885 0.38974 12 0.00000
552 9 9.62649 4.01122 12 0.00006
553 1 2.57336 37.62300 12 0.00125
553 2 3.09653 29.05770 12 0.00077
553 3 4.11213 18.24440 12 0.00032
553 4 5.45185 3.73335 12 0.00003
553 5 6.06570 2.85258 12 0.00002
553 6 6.46350 2.93903 12 0.00002
553 7 8.62797 0.16776 12 0.00000
553 8 8.89547 0.39349 12 0.00000
553 9 9.57912 3.91044 12 0.00005
554 1 2.67066 33.25580 12 0.00108
554 2 3.15208 32.52430 12 0.00084
554 3 4.16619 16.46520 12 0.00027
554 4 5.46950 3.41956 12 0.00003
554 5 6.08474 2.59646 12 0.00001
554 6 6.44497 2.37866 12 0.00001
554 7 8.62155 0.23144 12 0.00000
554 8 8.90228 0.39057 12 0.00000
554 9 9.53211 3.86946 12 0.00005
555 1 2.76663 26.08530 12 0.00083
555 2 3.20400 32.31680 12 0.00082
555 3 4.21574 14.69640 12 0.00023
555 4 5.48680 3.75751 12 0.00003
555 5 6.10171 1.96820 12 0.00001
555 6 6.42875 2.42418 12 0.00001
555 7 8.61451 0.28273 12 0.00000
555 8 8.90920 0.37737 12 0.00000
555 9 9.48579 3.77443 12 0.00005
556 1 2.86100 24.40930 12 0.00076
556 2 3.25227 32.78200 12 0.00081
556 3 4.26080 13.78650 12 0.00020
556 4 5.50371 4.08998 12 0.00003
556 5 6.11649 1.47906 12 0.00001
556 6 6.41493 2.26134 12 0.00001
556 7 8.60692 0.44717 12 0.00000
556 8 8.91622 0.37058 12 0.00000
556 9 9.44034 3.60338 12 0.00005
557 1 2.95350 21.04780 12 0.00064
557 2 3.29691 31.32180 12 0.00076
557 3 4.30142 12.79130 12 0.00018
557 4 5.52020 4.30358 12 0.00003
557 5 6.12902 0.99553 12 0.00000
557 6 6.40345 2.06326 12 0.00001
557 7 8.59883 0.49419 12 0.00000
557 8 8.92323 0.35197 12 0.00000
557 9 9.39607 3.38641 12 0.00004
558 1 3.04385 22.59500 12 0.00066
558 2 3.33795 30.34580 12 0.00072
558 3 4.33770 12.06850 12 0.00016
558 4 5.53624 4.50460 12 0.00004
558 5 6.13924 0.60740 12 0.00000
558 6 6.39424 1.87411 12 0.00001
558 7 8.59037 0.52963 12 0.00000
558 8 8.93028 0.33317 12 0.00000
558 9 9.35319 3.10487 12 0.00004
559 1 3.13178 23.96240 12 0.00068
559 2 3.37545 29.39770 12 0.00068
559 3 4.36974 11.71100 12 0.00015
559 4 5.55180 4.68301 12 0.00004
559 5 6.14706 0.57454 12 0.00000
559 6 6.38720 1.72493 12 0.00001
559 7 8.58165 0.55243 12 0.00000
559 8 8.93723 0.30416 12 0.00000
559 9 9.31197 2.79474 12 0.00003
560 1 3.21695 25.79420 12 0.00070
560 2 3.40951 28.66530 12 0.00064
560 3 4.39784 11.21340 12 0.00014
560 4 5.56685 4.82498 12 0.00004
560 5 6.15255 0.43323 12 0.00000
560 6 6.38216 1.63514 12 0.00001
560 7 8.57275 0.56187 12 0.00000
560 8 8.94410 0.26612 12 0.00000
560 9 9.27261 2.51453 12 0.00003
561 1 3.29910 27.62480 12 0.00072
561 2 3.44024 27.88560 12 0.00061
561 3 4.42218 10.67120 12 0.00012
561 4 5.58133 4.93068 12 0.00004
561 5 6.15564 0.33632 12 0.00000
561 6 6.37898 1.60164 12 0.00001
561 7 8.56378 0.51879 12 0.00000
561 8 8.95084 0.20958 12 0.00000
561 9 9.23535 2.39511 12 0.00003
562 1 3.37788 27.28730 12 0.00068
562 2 3.46773 27.40440 12 0.00058
562 3 4.44307 10.96760 12 0.00012
562 4 5.59524 4.99922 12 0.00004
562 5 6.15648 0.35192 12 0.00000
562 6 6.37737 1.58996 12 0.00001
562 7 8.55488 0.49175 12 0.00000
562 8 8.95735 0.18485 12 0.00000
562 9 9.20036 2.18199 12 0.00002
563 1 3.45292 25.00930 12 0.00059
563 2 3.49222 27.06880 12 0.00055
563 3 4.46079 10.98970 12 0.00012
563 4 5.60855 5.02466 12 0.00004
563 5 6.15513 0.44756 12 0.00000
563 6 6.37713 1.65887 12 0.00001
563 7 8.54615 0.47326 12 0.00000
563 8 8.96364 0.25697 12 0.00000
563 9 9.16780 1.97077 12 0.00002
564 1 3.51378 26.51910 12 0.00052
564 2 3.52388 22.98950 12 0.00051
564 3 4.47572 10.39450 12 0.00011
564 4 5.62120 4.91096 12 0.00004
564 5 6.15180 0.55379 12 0.00000
564 6 6.37799 1.78640 12 0.00001
564 7 8.53776 0.43967 12 0.00000
564 8 8.96964 0.30078 12 0.00000
564 9 9.13776 1.71692 12 0.00001
565 1 3.53263 22.36350 12 0.00043
565 2 3.59034 22.10390 12 0.00045
565 3 4.48813 10.40890 12 0.00011
565 4 5.63319 4.99764 12 0.00005
565 5 6.14670 0.62465 12 0.00000
565 6 6.37970 1.89615 12 0.00001
565 7 8.52972 0.41233 12 0.00000
565 8 8.97531 0.33121 12 0.00000
565 9 9.11042 1.47338 12 0.00001
566 1 3.54894 21.81240 12 0.00040
566 2 3.65192 19.04210 12 0.00036
566 3 4.49836 10.03360 12 0.00010
566 4 5.64446 5.30102 12 0.00005
566 5 6.14020 0.56233 12 0.00000
566 6 6.38204 1.98729 12 0.00001
566 7 8.52223 0.36653 12 0.00000
566 8 8.98058 0.35418 12 0.00000
566 9 9.08578 1.23130 12 0.00001
567 1 3.56285 21.41190 12 0.00038
567 2 3.70819 16.20390 12 0.00028
567 3 4.50666 10.60250 12 0.00010
567 4 5.65493 5.44339 12 0.00005
567 5 6.13261 0.70745 12 0.00000
567 6 6.38474 2.06325 12 0.00001
567 7 8.51533 0.31685 12 0.00000
567 8 8.98541 0.36434 12 0.00000
567 9 9.06390 0.98720 12 0.00001
568 1 3.57461 21.27550 12 0.00037
568 2 3.75868 14.47550 12 0.00022
568 3 4.51335 10.62320 12 0.00010
568 4 5.66455 5.53143 12 0.00005
568 5 6.12440 0.92162 12 0.00000
568 6 6.38759 2.12553 12 0.00001
568 7 8.50910 0.26781 12 0.00000
568 8 8.98979 0.38094 12 0.00000
568 9 9.04480 0.72557 12 0.00000
569 1 3.58432 20.80010 12 0.00035
569 2 3.80299 12.42250 12 0.00016
569 3 4.51865 10.33890 12 0.00009
569 4 5.67318 5.56483 12 0.00005
569 5 6.11598 1.05052 12 0.00000
569 6 6.39041 2.18509 12 0.00001
569 7 8.50361 0.21698 12 0.00000
569 8 8.99362 0.36529 12 0.00000
569 9 9.02852 0.56484 12 0.00000
570 1 3.59211 22.45170 12 0.00037
570 2 3.84067 9.85493 12 0.00011
570 3 4.52276 9.83154 12 0.00008
570 4 5.68071 5.53787 12 0.00005
570 5 6.10791 1.12434 12 0.00000
570 6 6.39301 2.24186 12 0.00001
570 7 8.49897 0.16267 12 0.00000
570 8 8.99689 0.40365 12 0.00000
570 9 9.01497 0.63037 12 0.00000
571 1 3.59820 22.29660 12 0.00036
